Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39432,2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,131.49,689.0,3402.0,0.0,3.0,0.0,988.0,280.0,442.0
39433,2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,131.42,669.0,3404.0,0.0,3.0,0.0,1044.0,275.0,467.0
39434,2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,134.42,687.0,3404.0,0.0,3.0,0.0,1070.0,278.0,492.0
39435,2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,129.23,682.0,3403.0,0.0,3.0,3.0,1310.0,279.0,491.0
39436,2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,131.2,684.0,3403.0,0.0,3.0,171.0,1110.0,275.0,495.0
39437,2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,138.22,727.0,3404.0,0.0,4.0,584.0,683.0,275.0,517.0
39438,2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,129.97,697.0,3403.0,0.0,4.0,1124.0,824.0,275.0,556.0
39439,2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,119.19,634.0,3304.0,0.0,4.0,1782.0,741.0,274.0,519.0
39440,2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,119.04,724.0,3107.0,0.0,4.0,2499.0,667.0,269.0,502.0
39441,2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,111.1,651.0,3080.0,0.0,4.0,2667.0,984.0,271.0,512.0
39442,2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,105.03,574.0,3082.0,0.0,5.0,2987.0,1224.0,276.0,548.0
39443,2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,96.52,580.0,3084.0,0.0,6.0,3477.0,1253.0,275.0,468.0
39444,2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,93.89,612.0,3083.0,0.0,5.0,3837.0,1005.0,272.0,403.0
39445,2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,93.9,643.0,3082.0,0.0,4.0,3713.0,1138.0,271.0,391.0
39446,2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,93.51,653.0,3082.0,0.0,4.0,3175.0,1689.0,278.0,409.0
39447,2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,91.44,658.0,3079.0,0.0,3.0,2488.0,2585.0,276.0,440.0
39448,2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,93.29,626.0,3189.0,0.0,3.0,1799.0,3096.0,277.0,519.0
39449,2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,96.31,636.0,3372.0,0.0,3.0,1097.0,3180.0,276.0,538.0
39450,2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,103.83,731.0,3394.0,0.0,3.0,467.0,3244.0,278.0,542.0
39451,2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,110.36,754.0,3396.0,0.0,3.0,70.0,3070.0,279.0,550.0
39452,2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,116.67,806.0,3401.0,0.0,3.0,0.0,2794.0,278.0,547.0
39453,2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,120.6,932.0,3405.0,0.0,4.0,0.0,2675.0,279.0,498.0
39454,2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,118.17,895.0,3408.0,0.0,4.0,0.0,2552.0,279.0,467.0
39455,2023-07-02 23:00:00,2024-07-17 00:00:00,3.1,114.48,820.0,3412.0,0.0,5.0,0.0,2551.0,278.0,468.0
