Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35736,2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,257.27,3840.0,4891.0,0.0,45.0,0.0,109.0,496.0,806.0
35737,2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,234.38,3162.0,4890.0,0.0,47.0,0.0,193.0,496.0,718.0
35738,2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,223.33,2904.0,4889.0,0.0,47.0,0.0,268.0,492.0,675.0
35739,2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,214.86,2730.0,4889.0,0.0,47.0,0.0,352.0,493.0,647.0
35740,2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,208.74,2701.0,4890.0,0.0,47.0,0.0,457.0,497.0,592.0
35741,2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,213.72,2771.0,4890.0,0.0,45.0,0.0,520.0,494.0,672.0
35742,2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,226.72,2958.0,4890.0,0.0,44.0,0.0,519.0,494.0,825.0
35743,2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,235.52,3203.0,4889.0,0.0,45.0,11.0,528.0,495.0,884.0
35744,2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,233.98,3260.0,4889.0,0.0,44.0,119.0,746.0,491.0,967.0
35745,2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,227.89,3234.0,4888.0,0.0,44.0,254.0,947.0,487.0,990.0
35746,2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,219.37,3209.0,4888.0,0.0,44.0,494.0,1166.0,487.0,994.0
35747,2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,211.31,3256.0,4888.0,0.0,43.0,757.0,1437.0,491.0,981.0
35748,2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,189.37,2777.0,4888.0,0.0,43.0,712.0,1844.0,495.0,883.0
35749,2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,184.29,2722.0,4886.0,0.0,42.0,589.0,2101.0,494.0,853.0
35750,2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,185.18,2762.0,4885.0,0.0,41.0,308.0,2454.0,492.0,892.0
35751,2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,186.07,2763.0,4885.0,0.0,42.0,137.0,2649.0,489.0,932.0
35752,2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,181.46,2790.0,4884.0,0.0,43.0,6.0,2938.0,497.0,870.0
35753,2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,183.77,2885.0,4883.0,0.0,42.0,0.0,3131.0,504.0,929.0
35754,2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,189.45,3098.0,4882.0,0.0,43.0,0.0,3219.0,504.0,972.0
35755,2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,181.74,2961.0,4884.0,0.0,43.0,0.0,3465.0,504.0,946.0
35756,2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,167.26,2707.0,4883.0,0.0,43.0,0.0,3603.0,514.0,791.0
35757,2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,152.04,2150.0,4883.0,0.0,42.0,0.0,3504.0,517.0,760.0
35758,2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,141.61,1769.0,4882.0,0.0,43.0,0.0,3605.0,517.0,800.0
35759,2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,111.76,1136.0,4880.0,0.0,45.0,0.0,3776.0,511.0,648.0
