Interval,UTC Time,Next Time,Time Difference
60.0,2019-12-24 01:00:00+00:00,2019-12-24 07:00:00+00:00,0 days 06:00:00
60.0,2020-05-19 09:00:00+00:00,2020-05-19 11:00:00+00:00,0 days 02:00:00
