Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,149.7,176.0,1715.0,0.0,3881.0,0.0,2121.0,344.0,0.0,96.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,157.36,348.0,1661.0,0.0,3794.0,0.0,2420.0,344.0,0.0,96.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,157.37,420.0,1737.0,0.0,3859.0,0.0,2859.0,344.0,0.0,96.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,161.76,542.0,1735.0,0.0,3843.0,0.0,3131.0,344.0,0.0,96.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,164.1,545.0,1722.0,0.0,3846.0,0.0,2965.0,344.0,0.0,96.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,153.08,558.0,1722.0,0.0,4655.0,0.0,3060.0,344.0,0.0,104.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,153.33,593.0,1719.0,0.0,4809.0,8.0,3053.0,344.0,0.0,104.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,159.06,595.0,1714.0,0.0,4443.0,20.0,2962.0,340.0,0.0,104.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,155.79,598.0,1705.0,0.0,4537.0,37.0,3073.0,344.0,0.0,100.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,156.42,601.0,1709.0,0.0,4568.0,46.0,3001.0,344.0,0.0,96.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,156.84,598.0,1707.0,0.0,4847.0,48.0,2697.0,344.0,0.0,96.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,155.72,600.0,1710.0,0.0,4914.0,44.0,2735.0,344.0,0.0,96.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,158.81,600.0,1726.0,0.0,5029.0,40.0,2436.0,344.0,0.0,92.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,161.93,593.0,1727.0,0.0,4787.0,28.0,2426.0,344.0,0.0,92.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,153.82,592.0,1712.0,0.0,5063.0,16.0,2712.0,344.0,0.0,92.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,147.9,593.0,1710.0,0.0,5325.0,8.0,2936.0,344.0,0.0,92.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,148.97,591.0,1709.0,0.0,5232.0,4.0,2942.0,344.0,0.0,96.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,147.83,590.0,1713.0,0.0,5236.0,4.0,3067.0,344.0,0.0,104.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,150.88,588.0,1708.0,0.0,5153.0,0.0,2898.0,344.0,0.0,108.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,155.6,584.0,1709.0,0.0,4725.0,0.0,2934.0,344.0,0.0,112.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,164.89,587.0,1712.0,0.0,4503.0,0.0,2514.0,344.0,0.0,108.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,165.53,584.0,1713.0,0.0,4891.0,0.0,2094.0,344.0,0.0,104.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,163.97,577.0,1715.0,0.0,4780.0,0.0,2269.0,344.0,0.0,104.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,166.01,575.0,1724.0,0.0,4726.0,0.0,2186.0,344.0,0.0,100.0
