UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-02-27 00:00:00,2024-07-17 00:00:00,3.1,2.978417848908176,275.45499951325314,273.30715968044615,0.0,1.6513047793358098,147.82079,460.87878,38.64,539.30414,0.0,456.90985,76.66879,5.64401,30.24795
2023-02-27 01:00:00,2024-07-17 00:00:00,3.1,3.33206230863008,274.96192054982663,272.6067900941238,0.0,0.5956168685109426,149.97575,465.25621,38.03517,492.96753,0.0,451.8726,76.97955,5.63793,29.92993
2023-02-27 02:00:00,2024-07-17 00:00:00,3.1,3.33206230863008,274.96192054982663,272.6067900941238,0.0,0.5956168685109426,152.80101,463.72651,37.48743,480.60233,0.0,449.06306,76.83581,5.71912,30.19173
2023-02-27 03:00:00,2024-07-17 00:00:00,3.1,3.33206230863008,274.96192054982663,272.6067900941238,0.0,0.5956168685109426,156.70741,464.75347,36.56435,508.55912,0.0,440.7233,76.93251,5.67425,30.77805
2023-02-27 04:00:00,2024-07-17 00:00:00,3.1,3.046332897206849,274.9022264409057,272.60585257062587,0.5836414625459676,0.956580342644892,155.83014,459.49435,37.75232,555.96451,0.0,438.00086,76.87041,5.77525,30.38981
2023-02-27 05:00:00,2024-07-17 00:00:00,3.1,3.046332897206849,274.9022264409057,272.60585257062587,0.5836414625459676,0.956580342644892,155.61521,453.47153,37.50074,648.92662,1.85072,429.46279,77.02959,5.7025,30.21014
2023-02-27 06:00:00,2024-07-17 00:00:00,3.1,3.046332897206849,274.9022264409057,272.60585257062587,0.5836414625459676,0.956580342644892,157.12918,461.81753,36.71525,751.24087,6.09438,428.89645,77.43737,5.58081,30.40262
2023-02-27 07:00:00,2024-07-17 00:00:00,3.1,3.225033762363469,276.67389664069253,273.2965741917826,134.53435212562073,0.2462569117366002,157.58692,461.28469,37.08402,830.26359,10.97485,433.70655,77.66339,5.66382,30.58097
2023-02-27 08:00:00,2024-07-17 00:00:00,3.1,3.225033762363469,276.67389664069253,273.2965741917826,134.53435212562073,0.2462569117366002,157.35304,460.25179,38.09759,886.3929,15.75403,429.68884,77.98002,5.65634,30.54876
2023-02-27 09:00:00,2024-07-17 00:00:00,3.1,3.225033762363469,276.67389664069253,273.2965741917826,134.53435212562073,0.2462569117366002,153.52677,459.61759,39.12304,893.64217,19.58338,423.50449,77.82987,5.70746,30.65676
2023-02-27 10:00:00,2024-07-17 00:00:00,3.1,3.125468326857714,277.9195671600569,274.25863810685394,206.2433254135593,0.4864393144722716,155.84311,467.08542,38.84418,924.73292,21.64645,413.65138,78.15287,5.83818,30.67208
2023-02-27 11:00:00,2024-07-17 00:00:00,3.1,3.125468326857714,277.9195671600569,274.25863810685394,206.2433254135593,0.4864393144722716,160.03935,460.98908,38.25653,920.50844,21.25902,400.33264,78.12867,5.82745,30.47345
2023-02-27 12:00:00,2024-07-17 00:00:00,3.1,3.125468326857714,277.9195671600569,274.25863810685394,206.2433254135593,0.4864393144722716,159.94804,467.76742,37.6363,885.55772,17.93561,396.15564,78.25899,5.9584,30.98491
2023-02-27 13:00:00,2024-07-17 00:00:00,3.1,3.201372924916926,277.9719140105777,274.7439599532668,201.17418007755924,0.1721506416225603,159.76168,470.8967,37.02698,850.415,12.809,388.27179,78.04175,5.86185,30.9262
2023-02-27 14:00:00,2024-07-17 00:00:00,3.1,3.201372924916926,277.9719140105777,274.7439599532668,201.17418007755924,0.1721506416225603,159.07024,469.23927,37.50569,839.60176,7.19625,383.89469,78.00606,5.51705,30.91282
2023-02-27 15:00:00,2024-07-17 00:00:00,3.1,3.201372924916926,277.9719140105777,274.7439599532668,201.17418007755924,0.1721506416225603,159.8097,468.9666,37.80983,852.7085,2.72794,380.82018,77.40586,5.69779,30.95656
2023-02-27 16:00:00,2024-07-17 00:00:00,3.1,3.0907053294321005,276.87312322009416,274.70349706009665,112.8639257611136,0.2655646091100998,159.78439,461.87169,37.88966,905.3879,0.0,378.86323,77.43913,5.69708,30.92084
2023-02-27 17:00:00,2024-07-17 00:00:00,3.1,3.0907053294321005,276.87312322009416,274.70349706009665,112.8639257611136,0.2655646091100998,160.81277,443.42635,37.20347,910.27947,0.0,371.4339,77.21978,5.47421,30.93852
2023-02-27 18:00:00,2024-07-17 00:00:00,3.1,3.0907053294321005,276.87312322009416,274.70349706009665,112.8639257611136,0.2655646091100998,161.16586,432.74892,36.94432,975.72097,0.0,368.00321,76.84277,5.4323,30.47659
2023-02-27 19:00:00,2024-07-17 00:00:00,3.1,3.4429612347280747,276.67024653031126,274.6972103169794,0.0,0.2108651667353804,162.33288,440.04996,36.99129,976.68245,0.0,352.9234,76.91935,5.60785,30.59792
2023-02-27 20:00:00,2024-07-17 00:00:00,3.1,3.4429612347280747,276.67024653031126,274.6972103169794,0.0,0.2108651667353804,162.4647,443.29814,36.65691,948.65601,0.0,343.2609,76.8072,5.72257,30.59198
2023-02-27 21:00:00,2024-07-17 00:00:00,3.1,3.4429612347280747,276.67024653031126,274.6972103169794,0.0,0.2108651667353804,162.89836,450.86157,36.57249,898.03219,0.43106,333.45715,77.61015,5.70513,30.66062
2023-02-27 22:00:00,2024-07-17 00:00:00,3.1,3.830792948773832,276.6956055773215,274.7134687961775,0.0,0.4993677643761692,161.72554,438.87508,37.16982,819.14806,0.76947,328.53714,78.19828,5.57354,30.8309
2023-02-27 23:00:00,2024-07-17 00:00:00,3.1,3.830792948773832,276.6956055773215,274.7134687961775,0.0,0.4993677643761692,161.5211,448.196,38.37036,709.84952,1.27229,326.09041,77.83727,5.48885,30.67864
2023-02-28 00:00:00,2024-07-17 00:00:00,3.1,3.830792948773832,276.6956055773215,274.7134687961775,0.0,0.4993677643761692,148.23581,434.58612,37.94029,535.5989,0.0,240.45517,76.92561,5.28439,30.24128
