datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,22209.0,19365.666
2020-01-01T01:00:00.000000000,22324.0,19723.508
2020-01-01T02:00:00.000000000,21058.0,19890.395
2020-01-01T03:00:00.000000000,19088.0,19659.482
2020-01-01T04:00:00.000000000,17667.0,18729.906
2020-01-01T05:00:00.000000000,15677.0,18464.018
2020-01-01T06:00:00.000000000,14320.0,17467.799
2020-01-01T07:00:00.000000000,12738.0,17017.695
2020-01-01T08:00:00.000000000,11982.0,16500.238
2020-01-01T09:00:00.000000000,11037.0,15926.326
2020-01-01T10:00:00.000000000,10334.0,16799.844
2020-01-01T11:00:00.000000000,10326.0,17625.393
2020-01-01T12:00:00.000000000,11083.0,18132.658
2020-01-01T13:00:00.000000000,11903.0,18986.215
2020-01-01T14:00:00.000000000,12059.0,20541.904
2020-01-01T15:00:00.000000000,12427.0,21227.459
2020-01-01T16:00:00.000000000,13140.0,21063.521
2020-01-01T17:00:00.000000000,13320.0,20571.082
2020-01-01T18:00:00.000000000,13390.0,20027.357
2020-01-01T19:00:00.000000000,13559.0,19266.424
2020-01-01T20:00:00.000000000,14086.0,18089.578
2020-01-01T21:00:00.000000000,13753.0,17429.729
2020-01-01T22:00:00.000000000,13594.0,17136.385
2020-01-01T23:00:00.000000000,13739.0,17025.617
2020-01-02T00:00:00.000000000,13912.0,12926.795
2020-01-02T01:00:00.000000000,13764.0,13045.762
2020-01-02T02:00:00.000000000,13250.0,12999.071
2020-01-02T03:00:00.000000000,13163.0,12641.078
2020-01-02T04:00:00.000000000,12418.0,12081.342
2020-01-02T05:00:00.000000000,10836.0,11249.798
2020-01-02T06:00:00.000000000,9977.0,10925.803
2020-01-02T07:00:00.000000000,8773.0,10414.617
2020-01-02T08:00:00.000000000,7734.0,9704.4
2020-01-02T09:00:00.000000000,7457.0,9904.433
2020-01-02T10:00:00.000000000,7312.0,10723.547
2020-01-02T11:00:00.000000000,8009.0,11574.065
2020-01-02T12:00:00.000000000,10211.0,12457.4375
2020-01-02T13:00:00.000000000,12517.0,13877.094
2020-01-02T14:00:00.000000000,13703.0,14700.352
2020-01-02T15:00:00.000000000,14094.0,16309.925
2020-01-02T16:00:00.000000000,14824.0,15815.247
2020-01-02T17:00:00.000000000,14852.0,16240.23
2020-01-02T18:00:00.000000000,15160.0,16069.099
2020-01-02T19:00:00.000000000,15442.0,15923.035
2020-01-02T20:00:00.000000000,15163.0,15954.734
2020-01-02T21:00:00.000000000,14977.0,16071.527
2020-01-02T22:00:00.000000000,15022.0,16552.758
2020-01-02T23:00:00.000000000,16540.0,16028.266
2020-01-03T00:00:00.000000000,17652.0,15143.162
2020-01-03T01:00:00.000000000,18165.0,15564.813
2020-01-03T02:00:00.000000000,17718.0,15433.485
2020-01-03T03:00:00.000000000,17534.0,15085.346
2020-01-03T04:00:00.000000000,16895.0,14158.64
2020-01-03T05:00:00.000000000,14512.0,13536.01
2020-01-03T06:00:00.000000000,12346.0,12549.199
2020-01-03T07:00:00.000000000,11212.0,12269.159
2020-01-03T08:00:00.000000000,10949.0,11433.272
2020-01-03T09:00:00.000000000,10429.0,11653.048
2020-01-03T10:00:00.000000000,10245.0,12469.172
2020-01-03T11:00:00.000000000,10508.0,13203.511
2020-01-03T12:00:00.000000000,12564.0,14521.236
2020-01-03T13:00:00.000000000,14007.0,16229.751
2020-01-03T14:00:00.000000000,14665.0,17002.875
2020-01-03T15:00:00.000000000,14997.0,18683.271
2020-01-03T16:00:00.000000000,15181.0,18166.031
2020-01-03T17:00:00.000000000,14696.0,18552.72
2020-01-03T18:00:00.000000000,14289.0,17866.145
2020-01-03T19:00:00.000000000,14206.0,17585.15
2020-01-03T20:00:00.000000000,13875.0,17578.85
2020-01-03T21:00:00.000000000,14534.0,17111.324
2020-01-03T22:00:00.000000000,15140.0,17551.895
2020-01-03T23:00:00.000000000,15679.0,17179.068
2020-01-04T00:00:00.000000000,17813.0,14470.857
2020-01-04T01:00:00.000000000,18177.0,14781.683
2020-01-04T02:00:00.000000000,18154.0,14824.064
2020-01-04T03:00:00.000000000,18295.0,14522.778
2020-01-04T04:00:00.000000000,18270.0,13669.768
2020-01-04T05:00:00.000000000,18100.0,13054.554
2020-01-04T06:00:00.000000000,17013.0,12283.355
2020-01-04T07:00:00.000000000,15903.0,11930.33
2020-01-04T08:00:00.000000000,15466.0,11256.665
2020-01-04T09:00:00.000000000,15476.0,11361.739
2020-01-04T10:00:00.000000000,15380.0,12159.171
2020-01-04T11:00:00.000000000,15916.0,12969.391
2020-01-04T12:00:00.000000000,17251.0,14093.762
2020-01-04T13:00:00.000000000,18567.0,15605.651
2020-01-04T14:00:00.000000000,19831.0,16597.215
2020-01-04T15:00:00.000000000,20094.0,17970.068
2020-01-04T16:00:00.000000000,20287.0,17655.38
2020-01-04T17:00:00.000000000,20111.0,17895.63
2020-01-04T18:00:00.000000000,19391.0,17396.82
2020-01-04T19:00:00.000000000,18492.0,17149.33
2020-01-04T20:00:00.000000000,17266.0,16877.38
2020-01-04T21:00:00.000000000,16616.0,16629.188
2020-01-04T22:00:00.000000000,16168.0,16886.432
2020-01-04T23:00:00.000000000,16311.0,16538.918
2020-01-05T00:00:00.000000000,16994.0,15682.422
2020-01-05T01:00:00.000000000,16976.0,15730.018
2020-01-05T02:00:00.000000000,15617.0,15995.753
2020-01-05T03:00:00.000000000,13934.0,15436.051
2020-01-05T04:00:00.000000000,11668.0,14510.506
2020-01-05T05:00:00.000000000,9101.0,13433.955
2020-01-05T06:00:00.000000000,7687.0,12760.341
2020-01-05T07:00:00.000000000,7106.0,12354.521
2020-01-05T08:00:00.000000000,6735.0,12212.024
2020-01-05T09:00:00.000000000,6870.0,12354.264
2020-01-05T10:00:00.000000000,7586.0,13185.336
2020-01-05T11:00:00.000000000,8194.0,14243.911
2020-01-05T12:00:00.000000000,9334.0,15498.972
2020-01-05T13:00:00.000000000,11127.0,16571.621
2020-01-05T14:00:00.000000000,12185.0,17914.482
2020-01-05T15:00:00.000000000,13058.0,18603.232
2020-01-05T16:00:00.000000000,13567.0,18363.293
2020-01-05T17:00:00.000000000,11804.0,18124.71
2020-01-05T18:00:00.000000000,10264.0,17907.832
2020-01-05T19:00:00.000000000,11339.0,17607.455
2020-01-05T20:00:00.000000000,13396.0,16814.814
2020-01-05T21:00:00.000000000,14290.0,16703.361
2020-01-05T22:00:00.000000000,14968.0,16703.605
2020-01-05T23:00:00.000000000,15740.0,16663.164
2020-01-06T00:00:00.000000000,17027.0,14866.39
2020-01-06T01:00:00.000000000,17417.0,15024.849
2020-01-06T02:00:00.000000000,17337.0,14606.04
2020-01-06T03:00:00.000000000,17057.0,14180.068
2020-01-06T04:00:00.000000000,16188.0,13737.334
2020-01-06T05:00:00.000000000,15426.0,12743.037
2020-01-06T06:00:00.000000000,14481.0,11939.877
2020-01-06T07:00:00.000000000,14099.0,11403.184
2020-01-06T08:00:00.000000000,13868.0,10536.132
2020-01-06T09:00:00.000000000,13987.0,10864.417
2020-01-06T10:00:00.000000000,14660.0,11561.1
2020-01-06T11:00:00.000000000,16022.0,12593.869
2020-01-06T12:00:00.000000000,18593.0,13457.546
2020-01-06T13:00:00.000000000,21020.0,15364.706
2020-01-06T14:00:00.000000000,21729.0,15796.564
2020-01-06T15:00:00.000000000,21191.0,17900.822
2020-01-06T16:00:00.000000000,20677.0,16993.639
2020-01-06T17:00:00.000000000,19930.0,17594.26
2020-01-06T18:00:00.000000000,18682.0,17148.299
2020-01-06T19:00:00.000000000,17012.0,16726.25
2020-01-06T20:00:00.000000000,15263.0,17195.354
2020-01-06T21:00:00.000000000,13490.0,17181.604
2020-01-06T22:00:00.000000000,13393.0,17726.611
2020-01-06T23:00:00.000000000,13573.0,17104.938
2020-01-07T00:00:00.000000000,16126.0,13161.832
2020-01-07T01:00:00.000000000,17846.0,13219.2705
2020-01-07T02:00:00.000000000,17986.0,13693.553
2020-01-07T03:00:00.000000000,17885.0,13387.82
2020-01-07T04:00:00.000000000,17926.0,12473.427
2020-01-07T05:00:00.000000000,17892.0,12000.132
2020-01-07T06:00:00.000000000,17823.0,11386.481
2020-01-07T07:00:00.000000000,17795.0,11221.6
2020-01-07T08:00:00.000000000,17614.0,11108.497
2020-01-07T09:00:00.000000000,17616.0,11289.825
2020-01-07T10:00:00.000000000,17731.0,12194.443
2020-01-07T11:00:00.000000000,18271.0,13230.515
2020-01-07T12:00:00.000000000,19632.0,14193.323
2020-01-07T13:00:00.000000000,21729.0,15242.097
2020-01-07T14:00:00.000000000,21706.0,17005.258
2020-01-07T15:00:00.000000000,20614.0,17744.914
2020-01-07T16:00:00.000000000,20036.0,17956.143
2020-01-07T17:00:00.000000000,19386.0,17621.262
2020-01-07T18:00:00.000000000,17758.0,17249.06
2020-01-07T19:00:00.000000000,15860.0,17042.928
2020-01-07T20:00:00.000000000,15395.0,15772.632
2020-01-07T21:00:00.000000000,15241.0,15763.714
2020-01-07T22:00:00.000000000,15431.0,15466.191
2020-01-07T23:00:00.000000000,16151.0,15194.351
2020-01-08T00:00:00.000000000,17641.0,15235.655
2020-01-08T01:00:00.000000000,18103.0,15462.213
2020-01-08T02:00:00.000000000,17530.0,16025.802
2020-01-08T03:00:00.000000000,16358.0,15826.327
2020-01-08T04:00:00.000000000,14512.0,14976.477
2020-01-08T05:00:00.000000000,12402.0,14442.032
2020-01-08T06:00:00.000000000,10706.0,13544.646
2020-01-08T07:00:00.000000000,500.0,13309.183
2020-01-08T08:00:00.000000000,507.0,13166.024
2020-01-08T09:00:00.000000000,510.0,12782.43
2020-01-08T10:00:00.000000000,498.0,13615.315
2020-01-08T11:00:00.000000000,523.0,14513.609
2020-01-08T12:00:00.000000000,850.0,15476.141
2020-01-08T13:00:00.000000000,1788.0,16333.596
2020-01-08T14:00:00.000000000,1597.0,18278.137
2020-01-08T15:00:00.000000000,824.0,18899.066
2020-01-08T16:00:00.000000000,646.0,19125.416
2020-01-08T17:00:00.000000000,538.0,18541.756
2020-01-08T18:00:00.000000000,550.0,18235.488
2020-01-08T19:00:00.000000000,557.0,17802.402
2020-01-08T20:00:00.000000000,561.0,16390.854
2020-01-08T21:00:00.000000000,578.0,16213.335
2020-01-08T22:00:00.000000000,566.0,15791.419
2020-01-08T23:00:00.000000000,526.0,15602.686
2020-01-09T00:00:00.000000000,518.0,5163.873
2020-01-09T01:00:00.000000000,523.0,4733.0806
2020-01-09T02:00:00.000000000,525.0,5970.433
2020-01-09T03:00:00.000000000,458.0,5544.993
2020-01-09T04:00:00.000000000,450.0,5526.452
2020-01-09T05:00:00.000000000,442.0,5358.574
2020-01-09T06:00:00.000000000,437.0,5932.685
2020-01-09T07:00:00.000000000,5825.0,5670.7417
2020-01-09T08:00:00.000000000,5299.0,5867.166
2020-01-09T09:00:00.000000000,5117.0,5796.653
2020-01-09T10:00:00.000000000,5151.0,6804.509
2020-01-09T11:00:00.000000000,6018.0,7840.2656
2020-01-09T12:00:00.000000000,7620.0,7899.701
2020-01-09T13:00:00.000000000,10474.0,9978.504
2020-01-09T14:00:00.000000000,11948.0,10332.691
2020-01-09T15:00:00.000000000,12494.0,12372.04
2020-01-09T16:00:00.000000000,13326.0,11454.548
2020-01-09T17:00:00.000000000,13586.0,11764.195
2020-01-09T18:00:00.000000000,13561.0,12666.583
2020-01-09T19:00:00.000000000,13768.0,12553.897
2020-01-09T20:00:00.000000000,13880.0,12159.078
2020-01-09T21:00:00.000000000,13973.0,13665.529
2020-01-09T22:00:00.000000000,14117.0,12334.297
2020-01-09T23:00:00.000000000,14431.0,11717.56
2020-01-10T00:00:00.000000000,16030.0,15528.138
2020-01-10T01:00:00.000000000,15633.0,15954.73
2020-01-10T02:00:00.000000000,14517.0,16007.2295
2020-01-10T03:00:00.000000000,13447.0,15833.255
2020-01-10T04:00:00.000000000,11147.0,14904.404
2020-01-10T05:00:00.000000000,8762.0,14515.153
2020-01-10T06:00:00.000000000,7110.0,13165.378
2020-01-10T07:00:00.000000000,6664.0,12984.123
2020-01-10T08:00:00.000000000,6936.0,12161.879
2020-01-10T09:00:00.000000000,7512.0,12010.496
2020-01-10T10:00:00.000000000,7948.0,12777.876
2020-01-10T11:00:00.000000000,9035.0,13538.16
2020-01-10T12:00:00.000000000,11948.0,14712.763
2020-01-10T13:00:00.000000000,15020.0,16421.758
2020-01-10T14:00:00.000000000,16881.0,17764.078
2020-01-10T15:00:00.000000000,17343.0,19488.295
2020-01-10T16:00:00.000000000,17844.0,19218.043
2020-01-10T17:00:00.000000000,17863.0,19335.494
2020-01-10T18:00:00.000000000,17774.0,18568.312
2020-01-10T19:00:00.000000000,17754.0,18197.256
2020-01-10T20:00:00.000000000,17493.0,17707.525
2020-01-10T21:00:00.000000000,16538.0,17300.018
2020-01-10T22:00:00.000000000,15318.0,17438.42
2020-01-10T23:00:00.000000000,14243.0,16942.861
2020-01-11T00:00:00.000000000,14793.0,14565.983
2020-01-11T01:00:00.000000000,15313.0,14850.65
2020-01-11T02:00:00.000000000,13615.0,14798.127
2020-01-11T03:00:00.000000000,11620.0,14333.097
2020-01-11T04:00:00.000000000,10587.0,13400.003
2020-01-11T05:00:00.000000000,9251.0,12668.268
2020-01-11T06:00:00.000000000,7590.0,11749.949
2020-01-11T07:00:00.000000000,6803.0,11551.597
2020-01-11T08:00:00.000000000,6460.0,10931.958
2020-01-11T09:00:00.000000000,6441.0,11304.009
2020-01-11T10:00:00.000000000,6339.0,12243.487
2020-01-11T11:00:00.000000000,7124.0,13062.843
