datetime,coal_actual,avg_coal_production_forecast
2020-01-01T00:00:00.000000000,8284.0,6384.4946
2020-01-01T01:00:00.000000000,8988.0,6589.3154
2020-01-01T02:00:00.000000000,7285.0,6826.161
2020-01-01T03:00:00.000000000,6317.0,7047.036
2020-01-01T04:00:00.000000000,5907.0,7034.3667
2020-01-01T05:00:00.000000000,5775.0,6657.4443
2020-01-01T06:00:00.000000000,5756.0,6218.308
2020-01-01T07:00:00.000000000,5787.0,5876.0566
2020-01-01T08:00:00.000000000,5761.0,5440.3105
2020-01-01T09:00:00.000000000,5726.0,5777.4395
2020-01-01T10:00:00.000000000,5606.0,6161.26
2020-01-01T11:00:00.000000000,5503.0,6839.9517
2020-01-01T12:00:00.000000000,5600.0,7270.4497
2020-01-01T13:00:00.000000000,5656.0,8273.957
2020-01-01T14:00:00.000000000,5732.0,8529.561
2020-01-01T15:00:00.000000000,5714.0,8478.209
2020-01-01T16:00:00.000000000,5932.0,8538.957
2020-01-01T17:00:00.000000000,6349.0,8395.8125
2020-01-01T18:00:00.000000000,6428.0,8148.7026
2020-01-01T19:00:00.000000000,6539.0,7851.034
2020-01-01T20:00:00.000000000,7011.0,7627.621
2020-01-01T21:00:00.000000000,6859.0,7446.4956
2020-01-01T22:00:00.000000000,6745.0,7407.9756
2020-01-01T23:00:00.000000000,7018.0,7512.232
2020-01-02T00:00:00.000000000,7893.0,6855.6665
2020-01-02T01:00:00.000000000,7891.0,6796.722
2020-01-02T02:00:00.000000000,7076.0,6725.075
2020-01-02T03:00:00.000000000,6703.0,6699.387
2020-01-02T04:00:00.000000000,6662.0,6631.5625
2020-01-02T05:00:00.000000000,6921.0,6309.8677
2020-01-02T06:00:00.000000000,6608.0,5978.2314
2020-01-02T07:00:00.000000000,6491.0,5648.7437
2020-01-02T08:00:00.000000000,6215.0,5348.5967
2020-01-02T09:00:00.000000000,6221.0,5242.692
2020-01-02T10:00:00.000000000,5937.0,5471.9697
2020-01-02T11:00:00.000000000,6282.0,5947.2188
2020-01-02T12:00:00.000000000,6361.0,6191.1875
2020-01-02T13:00:00.000000000,6250.0,6753.568
2020-01-02T14:00:00.000000000,6854.0,7114.84
2020-01-02T15:00:00.000000000,7171.0,7217.243
2020-01-02T16:00:00.000000000,7599.0,7519.5356
2020-01-02T17:00:00.000000000,7858.0,7592.606
2020-01-02T18:00:00.000000000,8123.0,7593.0537
2020-01-02T19:00:00.000000000,9281.0,7551.8447
2020-01-02T20:00:00.000000000,10046.0,7310.1694
2020-01-02T21:00:00.000000000,8856.0,7223.9536
2020-01-02T22:00:00.000000000,7970.0,7263.762
2020-01-02T23:00:00.000000000,9024.0,7449.7783
2020-01-03T00:00:00.000000000,10965.0,8192.579
2020-01-03T01:00:00.000000000,11466.0,8045.7046
2020-01-03T02:00:00.000000000,10732.0,7882.9775
2020-01-03T03:00:00.000000000,10084.0,7906.0874
2020-01-03T04:00:00.000000000,8886.0,7786.2944
2020-01-03T05:00:00.000000000,9102.0,7366.7334
2020-01-03T06:00:00.000000000,9205.0,7098.3774
2020-01-03T07:00:00.000000000,9142.0,6724.2637
2020-01-03T08:00:00.000000000,8337.0,6390.4873
2020-01-03T09:00:00.000000000,7303.0,6299.905
2020-01-03T10:00:00.000000000,6526.0,6546.98
2020-01-03T11:00:00.000000000,6429.0,6978.0693
2020-01-03T12:00:00.000000000,6748.0,7165.259
2020-01-03T13:00:00.000000000,7183.0,7744.3022
2020-01-03T14:00:00.000000000,7116.0,8044.5283
2020-01-03T15:00:00.000000000,7136.0,8065.4277
2020-01-03T16:00:00.000000000,6843.0,8357.376
2020-01-03T17:00:00.000000000,6397.0,8487.662
2020-01-03T18:00:00.000000000,6002.0,8514.71
2020-01-03T19:00:00.000000000,5992.0,8431.071
2020-01-03T20:00:00.000000000,5952.0,8235.567
2020-01-03T21:00:00.000000000,6078.0,8139.375
2020-01-03T22:00:00.000000000,6393.0,8170.0195
2020-01-03T23:00:00.000000000,6694.0,8266.658
2020-01-04T00:00:00.000000000,8360.0,6835.083
2020-01-04T01:00:00.000000000,10043.0,6875.7046
2020-01-04T02:00:00.000000000,10083.0,6875.3877
2020-01-04T03:00:00.000000000,9608.0,7039.1714
2020-01-04T04:00:00.000000000,8949.0,7091.3047
2020-01-04T05:00:00.000000000,7565.0,6734.7417
2020-01-04T06:00:00.000000000,7622.0,6398.355
2020-01-04T07:00:00.000000000,7794.0,6004.648
2020-01-04T08:00:00.000000000,7129.0,5555.712
2020-01-04T09:00:00.000000000,6633.0,5494.3887
2020-01-04T10:00:00.000000000,6329.0,5674.096
2020-01-04T11:00:00.000000000,6336.0,6157.675
2020-01-04T12:00:00.000000000,7254.0,6413.322
2020-01-04T13:00:00.000000000,8424.0,7146.706
2020-01-04T14:00:00.000000000,10207.0,7459.954
2020-01-04T15:00:00.000000000,11386.0,7553.626
2020-01-04T16:00:00.000000000,11662.0,7824.853
2020-01-04T17:00:00.000000000,11480.0,7956.1025
2020-01-04T18:00:00.000000000,11056.0,7939.2544
2020-01-04T19:00:00.000000000,9891.0,7802.766
2020-01-04T20:00:00.000000000,8657.0,7643.528
2020-01-04T21:00:00.000000000,7721.0,7435.7075
2020-01-04T22:00:00.000000000,6975.0,7407.1484
2020-01-04T23:00:00.000000000,6879.0,7516.044
2020-01-05T00:00:00.000000000,8072.0,7101.1147
2020-01-05T01:00:00.000000000,8286.0,7274.9834
2020-01-05T02:00:00.000000000,7293.0,7378.951
2020-01-05T03:00:00.000000000,6769.0,7869.009
2020-01-05T04:00:00.000000000,6376.0,8051.1606
2020-01-05T05:00:00.000000000,6191.0,7546.541
2020-01-05T06:00:00.000000000,5942.0,7149.0947
2020-01-05T07:00:00.000000000,5253.0,6585.7344
2020-01-05T08:00:00.000000000,4915.0,5981.123
2020-01-05T09:00:00.000000000,4870.0,6142.106
2020-01-05T10:00:00.000000000,5056.0,6442.012
2020-01-05T11:00:00.000000000,5617.0,7062.6924
2020-01-05T12:00:00.000000000,6155.0,7429.5845
2020-01-05T13:00:00.000000000,6962.0,8687.824
2020-01-05T14:00:00.000000000,8330.0,8912.39
2020-01-05T15:00:00.000000000,8650.0,8836.065
2020-01-05T16:00:00.000000000,8018.0,8953.579
2020-01-05T17:00:00.000000000,6423.0,9138.708
2020-01-05T18:00:00.000000000,5464.0,9042.691
2020-01-05T19:00:00.000000000,5461.0,8619.029
2020-01-05T20:00:00.000000000,6010.0,8506.705
2020-01-05T21:00:00.000000000,6938.0,8027.675
2020-01-05T22:00:00.000000000,7369.0,7933.753
2020-01-05T23:00:00.000000000,7768.0,8013.422
2020-01-06T00:00:00.000000000,9116.0,7333.127
2020-01-06T01:00:00.000000000,10581.0,7451.633
2020-01-06T02:00:00.000000000,9494.0,7321.2007
2020-01-06T03:00:00.000000000,7977.0,7474.4985
2020-01-06T04:00:00.000000000,7036.0,7498.3315
2020-01-06T05:00:00.000000000,6492.0,6938.6416
2020-01-06T06:00:00.000000000,6231.0,6545.738
2020-01-06T07:00:00.000000000,5817.0,6141.2754
2020-01-06T08:00:00.000000000,5675.0,5607.565
2020-01-06T09:00:00.000000000,5688.0,5727.0166
2020-01-06T10:00:00.000000000,5911.0,5923.6675
2020-01-06T11:00:00.000000000,6270.0,6358.437
2020-01-06T12:00:00.000000000,7159.0,6629.06
2020-01-06T13:00:00.000000000,9923.0,7409.3667
2020-01-06T14:00:00.000000000,10993.0,7697.8
2020-01-06T15:00:00.000000000,10596.0,7673.074
2020-01-06T16:00:00.000000000,9998.0,7892.0845
2020-01-06T17:00:00.000000000,8147.0,8054.3423
2020-01-06T18:00:00.000000000,6295.0,8104.2144
2020-01-06T19:00:00.000000000,5607.0,7781.7925
2020-01-06T20:00:00.000000000,4996.0,7660.156
2020-01-06T21:00:00.000000000,4920.0,7420.066
2020-01-06T22:00:00.000000000,4835.0,7518.8887
2020-01-06T23:00:00.000000000,5132.0,7665.1943
2020-01-07T00:00:00.000000000,5998.0,5889.2705
2020-01-07T01:00:00.000000000,7736.0,6203.5063
2020-01-07T02:00:00.000000000,8130.0,6388.2817
2020-01-07T03:00:00.000000000,9375.0,6467.431
2020-01-07T04:00:00.000000000,10330.0,6375.568
2020-01-07T05:00:00.000000000,9908.0,5861.7104
2020-01-07T06:00:00.000000000,8802.0,5315.873
2020-01-07T07:00:00.000000000,7815.0,4920.917
2020-01-07T08:00:00.000000000,7084.0,4516.0864
2020-01-07T09:00:00.000000000,6404.0,4959.604
2020-01-07T10:00:00.000000000,6084.0,5375.9204
2020-01-07T11:00:00.000000000,6641.0,6103.784
2020-01-07T12:00:00.000000000,7683.0,6641.1367
2020-01-07T13:00:00.000000000,8845.0,7618.542
2020-01-07T14:00:00.000000000,9997.0,7904.6177
2020-01-07T15:00:00.000000000,9340.0,7899.8076
2020-01-07T16:00:00.000000000,7873.0,7941.056
