datetime,coal_actual,avg_coal_production_forecast
2021-01-01T00:00:00.000000000,8037.0,7117.9526
2021-01-01T01:00:00.000000000,8369.0,7784.41
2021-01-01T02:00:00.000000000,7456.0,8078.0903
2021-01-01T03:00:00.000000000,6718.0,8195.527
2021-01-01T04:00:00.000000000,6278.0,7986.175
2021-01-01T05:00:00.000000000,6405.0,7648.288
2021-01-01T06:00:00.000000000,6411.0,7257.585
2021-01-01T07:00:00.000000000,6247.0,6704.2466
2021-01-01T08:00:00.000000000,6186.0,6279.347
2021-01-01T09:00:00.000000000,6124.0,6131.382
2021-01-01T10:00:00.000000000,6257.0,6303.868
2021-01-01T11:00:00.000000000,6833.0,6689.868
2021-01-01T12:00:00.000000000,7716.0,6955.505
2021-01-01T13:00:00.000000000,8418.0,7579.1772
2021-01-01T14:00:00.000000000,8877.0,8135.814
2021-01-01T15:00:00.000000000,8965.0,8480.566
2021-01-01T16:00:00.000000000,7997.0,8610.119
2021-01-01T17:00:00.000000000,6962.0,8624.141
2021-01-01T18:00:00.000000000,6697.0,8245.8125
2021-01-01T19:00:00.000000000,7029.0,7987.028
2021-01-01T20:00:00.000000000,7291.0,7689.5596
2021-01-01T21:00:00.000000000,7735.0,7191.3687
2021-01-01T22:00:00.000000000,8277.0,7126.5645
2021-01-01T23:00:00.000000000,9856.0,7125.842
2021-01-02T00:00:00.000000000,11549.0,9038.292
2021-01-02T01:00:00.000000000,12141.0,9467.138
2021-01-02T02:00:00.000000000,12029.0,9102.05
2021-01-02T03:00:00.000000000,12029.0,8937.846
2021-01-02T04:00:00.000000000,11978.0,8338.846
2021-01-02T05:00:00.000000000,11501.0,7827.833
2021-01-02T06:00:00.000000000,10745.0,7348.9673
2021-01-02T07:00:00.000000000,9928.0,6897.721
2021-01-02T08:00:00.000000000,10064.0,6906.367
2021-01-02T09:00:00.000000000,10042.0,7090.783
2021-01-02T10:00:00.000000000,9627.0,7372.5674
2021-01-02T11:00:00.000000000,10052.0,7973.4185
2021-01-02T12:00:00.000000000,10965.0,8175.311
2021-01-02T13:00:00.000000000,11431.0,8453.49
2021-01-02T14:00:00.000000000,11888.0,8781.886
2021-01-02T15:00:00.000000000,11671.0,8758.497
2021-01-02T16:00:00.000000000,10225.0,8848.35
2021-01-02T17:00:00.000000000,9351.0,8553.23
2021-01-02T18:00:00.000000000,7624.0,8105.136
2021-01-02T19:00:00.000000000,6228.0,7632.3677
2021-01-02T20:00:00.000000000,5865.0,7802.0444
2021-01-02T21:00:00.000000000,5735.0,7510.6934
2021-01-02T22:00:00.000000000,5501.0,7748.232
2021-01-02T23:00:00.000000000,5798.0,8033.214
2021-01-03T00:00:00.000000000,6638.0,7236.16
2021-01-03T01:00:00.000000000,7191.0,7976.564
2021-01-03T02:00:00.000000000,6588.0,8429.637
2021-01-03T03:00:00.000000000,6548.0,8619.531
2021-01-03T04:00:00.000000000,6628.0,8506.749
2021-01-03T05:00:00.000000000,6585.0,8220.407
2021-01-03T06:00:00.000000000,6320.0,7882.2817
2021-01-03T07:00:00.000000000,6110.0,7369.9385
2021-01-03T08:00:00.000000000,6057.0,6858.691
2021-01-03T09:00:00.000000000,5912.0,6606.398
2021-01-03T10:00:00.000000000,6006.0,6741.643
2021-01-03T11:00:00.000000000,6252.0,7072.4497
2021-01-03T12:00:00.000000000,6702.0,7445.7627
2021-01-03T13:00:00.000000000,7135.0,8199.46
2021-01-03T14:00:00.000000000,8212.0,8860.519
2021-01-03T15:00:00.000000000,8271.0,9251.427
2021-01-03T16:00:00.000000000,8213.0,9356.72
2021-01-03T17:00:00.000000000,8392.0,9441.25
2021-01-03T18:00:00.000000000,8365.0,8954.698
2021-01-03T19:00:00.000000000,8067.0,8621.996
2021-01-03T20:00:00.000000000,7740.0,7987.0786
2021-01-03T21:00:00.000000000,7572.0,7300.8486
2021-01-03T22:00:00.000000000,7515.0,7103.769
2021-01-03T23:00:00.000000000,8261.0,6951.6543
2021-01-04T00:00:00.000000000,9961.0,7819.5337
2021-01-04T01:00:00.000000000,10847.0,8504.36
