UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-15 00:00:00,332.0,51.0,0.0,0.0,30.0,78.0,2.0
2023-06-15 01:00:00,323.0,52.0,0.0,4.0,31.0,78.0,2.0
2023-06-15 02:00:00,306.0,53.0,0.0,23.0,25.0,78.0,2.0
2023-06-15 03:00:00,379.0,53.0,0.0,53.0,21.0,81.0,2.0
2023-06-15 04:00:00,399.0,54.0,0.0,127.0,21.0,81.0,2.0
2023-06-15 05:00:00,341.0,54.0,0.0,244.0,31.0,81.0,2.0
2023-06-15 06:00:00,338.0,54.0,0.0,352.0,42.0,80.0,2.0
2023-06-15 07:00:00,335.0,54.0,0.0,434.0,53.0,80.0,2.0
2023-06-15 08:00:00,338.0,54.0,0.0,483.0,58.0,78.0,2.0
2023-06-15 09:00:00,339.0,56.0,0.0,506.0,63.0,79.0,2.0
2023-06-15 10:00:00,338.0,55.0,0.0,508.0,68.0,79.0,2.0
2023-06-15 11:00:00,335.0,57.0,0.0,497.0,73.0,79.0,2.0
2023-06-15 12:00:00,335.0,57.0,0.0,470.0,74.0,78.0,2.0
2023-06-15 13:00:00,390.0,56.0,0.0,399.0,68.0,79.0,2.0
2023-06-15 14:00:00,396.0,56.0,0.0,300.0,59.0,80.0,2.0
2023-06-15 15:00:00,397.0,54.0,0.0,183.0,42.0,79.0,2.0
2023-06-15 16:00:00,388.0,53.0,0.0,86.0,26.0,79.0,2.0
2023-06-15 17:00:00,397.0,52.0,0.0,37.0,25.0,79.0,2.0
2023-06-15 18:00:00,395.0,54.0,0.0,13.0,34.0,80.0,2.0
2023-06-15 19:00:00,394.0,55.0,0.0,1.0,50.0,80.0,2.0
2023-06-15 20:00:00,388.0,56.0,0.0,0.0,53.0,80.0,2.0
2023-06-15 21:00:00,337.0,54.0,0.0,0.0,55.0,78.0,2.0
2023-06-15 22:00:00,379.0,48.0,0.0,0.0,56.0,79.0,2.0
2023-06-15 23:00:00,382.0,36.0,0.0,0.0,47.0,78.0,2.0
