Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39408,2023-07-01 00:00:00,400.82,152.0,53.0,0.0,0.0,68.0,65.0,2.0
39409,2023-07-01 01:00:00,389.82,143.0,54.0,0.0,3.0,70.0,61.0,2.0
39410,2023-07-01 02:00:00,384.03,144.0,54.0,0.0,20.0,61.0,59.0,2.0
39411,2023-07-01 03:00:00,351.99,145.0,52.0,0.0,46.0,66.0,60.0,2.0
39412,2023-07-01 04:00:00,321.14,151.0,53.0,0.0,80.0,76.0,60.0,2.0
39413,2023-07-01 05:00:00,279.77,163.0,53.0,0.0,123.0,115.0,61.0,2.0
39414,2023-07-01 06:00:00,242.88,155.0,54.0,0.0,159.0,143.0,59.0,2.0
39415,2023-07-01 07:00:00,218.2,150.0,55.0,0.0,177.0,177.0,60.0,2.0
39416,2023-07-01 08:00:00,215.4,155.0,54.0,0.0,209.0,165.0,60.0,2.0
39417,2023-07-01 09:00:00,197.14,154.0,53.0,0.0,261.0,169.0,60.0,2.0
39418,2023-07-01 10:00:00,185.46,164.0,51.0,0.0,323.0,186.0,54.0,2.0
39419,2023-07-01 11:00:00,175.07,165.0,54.0,0.0,373.0,193.0,50.0,2.0
39420,2023-07-01 12:00:00,159.06,148.0,54.0,0.0,381.0,205.0,50.0,2.0
39421,2023-07-01 13:00:00,173.82,163.0,52.0,0.0,368.0,195.0,50.0,2.0
39422,2023-07-01 14:00:00,186.52,157.0,53.0,0.0,290.0,199.0,50.0,2.0
39423,2023-07-01 15:00:00,210.0,142.0,52.0,0.0,172.0,189.0,54.0,2.0
39424,2023-07-01 16:00:00,254.05,149.0,52.0,0.0,90.0,174.0,59.0,2.0
39425,2023-07-01 17:00:00,317.7,184.0,56.0,0.0,44.0,163.0,60.0,2.0
39426,2023-07-01 18:00:00,348.17,187.0,56.0,0.0,15.0,151.0,60.0,2.0
39427,2023-07-01 19:00:00,357.74,192.0,55.0,0.0,2.0,157.0,60.0,2.0
39428,2023-07-01 20:00:00,319.54,145.0,54.0,0.0,0.0,152.0,58.0,2.0
39429,2023-07-01 21:00:00,268.28,104.0,53.0,0.0,0.0,156.0,57.0,2.0
39430,2023-07-01 22:00:00,251.7,75.0,51.0,0.0,0.0,138.0,40.0,2.0
39431,2023-07-01 23:00:00,264.08,74.0,52.0,0.0,0.0,121.0,40.0,1.0
