UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-10-05 00:00:00,0.0,68.0,0.0,0.0,146.0,29.0,2.0
2023-10-05 01:00:00,0.0,68.0,0.0,0.0,136.0,29.0,2.0
2023-10-05 02:00:00,0.0,68.0,0.0,0.0,151.0,29.0,2.0
2023-10-05 03:00:00,0.0,68.0,0.0,0.0,125.0,37.0,2.0
2023-10-05 04:00:00,0.0,68.0,0.0,4.0,107.0,45.0,2.0
2023-10-05 05:00:00,0.0,69.0,0.0,43.0,87.0,49.0,2.0
2023-10-05 06:00:00,0.0,70.0,0.0,88.0,80.0,52.0,2.0
2023-10-05 07:00:00,0.0,68.0,0.0,95.0,61.0,52.0,2.0
2023-10-05 08:00:00,0.0,72.0,0.0,94.0,53.0,50.0,2.0
2023-10-05 09:00:00,0.0,72.0,0.0,72.0,43.0,46.0,2.0
2023-10-05 10:00:00,0.0,69.0,0.0,53.0,50.0,42.0,2.0
2023-10-05 11:00:00,0.0,68.0,0.0,41.0,40.0,42.0,2.0
2023-10-05 12:00:00,0.0,68.0,0.0,24.0,57.0,45.0,2.0
2023-10-05 13:00:00,0.0,69.0,0.0,14.0,70.0,49.0,2.0
2023-10-05 14:00:00,0.0,68.0,0.0,6.0,93.0,53.0,2.0
2023-10-05 15:00:00,0.0,69.0,0.0,1.0,127.0,57.0,2.0
2023-10-05 16:00:00,0.0,70.0,0.0,1.0,178.0,57.0,2.0
2023-10-05 17:00:00,0.0,71.0,0.0,1.0,231.0,54.0,2.0
2023-10-05 18:00:00,0.0,69.0,0.0,0.0,276.0,50.0,1.0
2023-10-05 19:00:00,0.0,67.0,0.0,0.0,287.0,50.0,2.0
2023-10-05 20:00:00,0.0,66.0,0.0,0.0,282.0,50.0,2.0
2023-10-05 21:00:00,0.0,67.0,0.0,0.0,268.0,50.0,2.0
2023-10-05 22:00:00,0.0,68.0,0.0,0.0,257.0,47.0,2.0
2023-10-05 23:00:00,0.0,68.0,0.0,0.0,241.0,47.0,2.0
