UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-27 00:00:00,91.0,63.0,1.0,0.0,82.0,33.0,1.0
2023-03-27 01:00:00,91.0,64.0,1.0,0.0,78.0,38.0,1.0
2023-03-27 02:00:00,93.0,63.0,1.0,0.0,71.0,39.0,1.0
2023-03-27 03:00:00,102.0,63.0,1.0,0.0,67.0,52.0,1.0
2023-03-27 04:00:00,151.0,64.0,1.0,3.0,64.0,74.0,1.0
2023-03-27 05:00:00,206.0,64.0,1.0,13.0,66.0,77.0,1.0
2023-03-27 06:00:00,217.0,63.0,1.0,34.0,71.0,76.0,1.0
2023-03-27 07:00:00,194.0,63.0,1.0,52.0,66.0,76.0,1.0
2023-03-27 08:00:00,150.0,65.0,1.0,70.0,68.0,76.0,1.0
2023-03-27 09:00:00,91.0,63.0,1.0,96.0,69.0,75.0,1.0
2023-03-27 10:00:00,94.0,65.0,1.0,123.0,95.0,67.0,1.0
2023-03-27 11:00:00,94.0,64.0,1.0,139.0,101.0,61.0,1.0
2023-03-27 12:00:00,91.0,64.0,1.0,128.0,118.0,61.0,1.0
2023-03-27 13:00:00,91.0,63.0,1.0,92.0,140.0,61.0,1.0
2023-03-27 14:00:00,90.0,66.0,1.0,60.0,169.0,61.0,1.0
2023-03-27 15:00:00,91.0,71.0,1.0,28.0,148.0,66.0,1.0
2023-03-27 16:00:00,155.0,71.0,1.0,4.0,140.0,75.0,1.0
2023-03-27 17:00:00,184.0,70.0,1.0,1.0,102.0,79.0,1.0
2023-03-27 18:00:00,133.0,70.0,1.0,0.0,79.0,76.0,1.0
2023-03-27 19:00:00,91.0,66.0,1.0,0.0,70.0,49.0,1.0
2023-03-27 20:00:00,93.0,64.0,1.0,0.0,61.0,42.0,1.0
2023-03-27 21:00:00,98.0,64.0,1.0,0.0,51.0,41.0,1.0
2023-03-27 22:00:00,126.0,62.0,1.0,0.0,46.0,42.0,1.0
2023-03-27 23:00:00,100.0,63.0,1.0,0.0,55.0,43.0,1.0
