Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40416,2023-08-12 00:00:00,456.67,119.0,49.0,0.0,0.0,17.0,53.0,1.0
40417,2023-08-12 01:00:00,458.31,120.0,48.0,0.0,0.0,17.0,53.0,1.0
40418,2023-08-12 02:00:00,446.26,117.0,50.0,0.0,2.0,18.0,54.0,1.0
40419,2023-08-12 03:00:00,422.51,120.0,50.0,0.0,20.0,16.0,54.0,1.0
40420,2023-08-12 04:00:00,348.0,121.0,49.0,0.0,76.0,17.0,54.0,1.0
40421,2023-08-12 05:00:00,247.92,123.0,50.0,0.0,204.0,22.0,54.0,1.0
40422,2023-08-12 06:00:00,186.62,121.0,48.0,0.0,339.0,29.0,53.0,1.0
40423,2023-08-12 07:00:00,160.25,122.0,48.0,0.0,436.0,32.0,54.0,1.0
40424,2023-08-12 08:00:00,153.51,123.0,47.0,0.0,465.0,36.0,54.0,1.0
40425,2023-08-12 09:00:00,162.06,122.0,47.0,0.0,424.0,35.0,54.0,1.0
40426,2023-08-12 10:00:00,162.54,121.0,46.0,0.0,421.0,37.0,48.0,1.0
40427,2023-08-12 11:00:00,169.51,120.0,47.0,0.0,394.0,39.0,43.0,1.0
40428,2023-08-12 12:00:00,176.22,121.0,49.0,0.0,375.0,39.0,43.0,1.0
40429,2023-08-12 13:00:00,191.81,120.0,49.0,0.0,326.0,34.0,43.0,1.0
40430,2023-08-12 14:00:00,224.91,119.0,47.0,0.0,246.0,26.0,43.0,1.0
40431,2023-08-12 15:00:00,285.49,122.0,48.0,0.0,150.0,17.0,51.0,1.0
40432,2023-08-12 16:00:00,439.71,170.0,45.0,0.0,51.0,8.0,58.0,1.0
40433,2023-08-12 17:00:00,517.02,196.0,43.0,0.0,13.0,9.0,58.0,1.0
40434,2023-08-12 18:00:00,530.94,196.0,45.0,0.0,2.0,11.0,58.0,1.0
40435,2023-08-12 19:00:00,527.51,195.0,47.0,0.0,1.0,13.0,58.0,1.0
40436,2023-08-12 20:00:00,522.62,192.0,49.0,0.0,0.0,15.0,58.0,1.0
40437,2023-08-12 21:00:00,518.92,193.0,48.0,0.0,0.0,20.0,56.0,1.0
40438,2023-08-12 22:00:00,494.19,169.0,48.0,0.0,0.0,24.0,55.0,1.0
40439,2023-08-12 23:00:00,478.09,169.0,48.0,0.0,0.0,33.0,56.0,1.0
