Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38136,2023-05-09 00:00:00,564.13,122.0,69.0,0.0,0.0,13.0,57.0,1.0
38137,2023-05-09 01:00:00,517.71,121.0,69.0,0.0,0.0,33.0,63.0,1.0
38138,2023-05-09 02:00:00,547.03,181.0,68.0,0.0,7.0,42.0,62.0,1.0
38139,2023-05-09 03:00:00,552.52,231.0,67.0,0.0,30.0,41.0,63.0,1.0
38140,2023-05-09 04:00:00,493.71,246.0,71.0,0.0,99.0,43.0,57.0,1.0
38141,2023-05-09 05:00:00,406.2,246.0,70.0,0.0,234.0,37.0,50.0,1.0
38142,2023-05-09 06:00:00,325.46,231.0,70.0,0.0,367.0,58.0,52.0,1.0
38143,2023-05-09 07:00:00,231.87,141.0,71.0,0.0,454.0,76.0,52.0,1.0
38144,2023-05-09 08:00:00,200.06,116.0,68.0,0.0,489.0,94.0,49.0,1.0
38145,2023-05-09 09:00:00,195.69,113.0,69.0,0.0,497.0,99.0,53.0,1.0
38146,2023-05-09 10:00:00,200.65,114.0,69.0,1.0,492.0,84.0,55.0,1.0
38147,2023-05-09 11:00:00,205.0,119.0,68.0,0.0,484.0,88.0,58.0,1.0
38148,2023-05-09 12:00:00,210.71,119.0,69.0,0.0,460.0,86.0,59.0,1.0
38149,2023-05-09 13:00:00,226.59,119.0,69.0,0.0,399.0,79.0,64.0,1.0
38150,2023-05-09 14:00:00,323.97,187.0,69.0,0.0,292.0,55.0,63.0,1.0
38151,2023-05-09 15:00:00,422.81,199.0,70.0,0.0,159.0,31.0,58.0,1.0
38152,2023-05-09 16:00:00,557.98,227.0,70.0,0.0,56.0,16.0,53.0,1.0
38153,2023-05-09 17:00:00,632.97,265.0,70.0,0.0,18.0,13.0,52.0,1.0
38154,2023-05-09 18:00:00,649.79,247.0,70.0,0.0,2.0,11.0,54.0,1.0
38155,2023-05-09 19:00:00,594.2,182.0,71.0,0.0,0.0,13.0,72.0,1.0
38156,2023-05-09 20:00:00,578.91,171.0,70.0,0.0,0.0,17.0,73.0,1.0
38157,2023-05-09 21:00:00,566.43,141.0,70.0,0.0,0.0,15.0,66.0,1.0
38158,2023-05-09 22:00:00,580.83,115.0,70.0,0.0,0.0,9.0,46.0,1.0
38159,2023-05-09 23:00:00,576.62,111.0,69.0,0.0,0.0,8.0,48.0,1.0
