UTC time,nat_gas,nuclear,oil,solar,other
2023-10-04 00:00:00,14702.0,2853.0,0.0,6.0,4123.0
2023-10-04 01:00:00,13768.0,2850.0,0.0,0.0,4005.0
2023-10-04 02:00:00,12566.0,2849.0,0.0,0.0,3985.0
2023-10-04 03:00:00,11276.0,2849.0,0.0,0.0,3820.0
2023-10-04 04:00:00,9793.0,2851.0,0.0,0.0,3382.0
2023-10-04 05:00:00,8646.0,2856.0,0.0,0.0,3240.0
2023-10-04 06:00:00,7734.0,2858.0,0.0,0.0,3133.0
2023-10-04 07:00:00,7065.0,2858.0,0.0,0.0,3102.0
2023-10-04 08:00:00,6728.0,2859.0,0.0,0.0,2946.0
2023-10-04 09:00:00,6821.0,2856.0,0.0,0.0,2859.0
2023-10-04 10:00:00,7369.0,2856.0,0.0,0.0,2931.0
2023-10-04 11:00:00,8078.0,2857.0,0.0,0.0,3200.0
2023-10-04 12:00:00,8433.0,2857.0,0.0,46.0,3541.0
2023-10-04 13:00:00,9195.0,2858.0,0.0,869.0,3099.0
2023-10-04 14:00:00,9514.0,2856.0,0.0,2400.0,2979.0
2023-10-04 15:00:00,10238.0,2856.0,0.0,3255.0,2996.0
2023-10-04 16:00:00,11169.0,2855.0,0.0,3355.0,3300.0
2023-10-04 17:00:00,11937.0,2856.0,0.0,3470.0,3547.0
2023-10-04 18:00:00,12529.0,2858.0,0.0,3906.0,3615.0
2023-10-04 19:00:00,13310.0,2854.0,0.0,3640.0,3863.0
2023-10-04 20:00:00,14298.0,2852.0,0.0,3361.0,3992.0
2023-10-04 21:00:00,14885.0,2855.0,0.0,2843.0,4186.0
2023-10-04 22:00:00,15274.0,2858.0,0.0,1949.0,4346.0
2023-10-04 23:00:00,15569.0,2858.0,0.0,534.0,4489.0
