UTC time,nat_gas,nuclear,oil,solar,other
2023-07-27 00:00:00,13911.0,3674.0,0.0,439.0,4573.0
2023-07-27 01:00:00,13704.0,3627.0,0.0,19.0,4653.0
2023-07-27 02:00:00,13308.0,3467.0,0.0,0.0,4190.0
2023-07-27 03:00:00,12391.0,3397.0,0.0,0.0,3795.0
2023-07-27 04:00:00,11044.0,3399.0,0.0,0.0,3324.0
2023-07-27 05:00:00,9980.0,3401.0,0.0,0.0,3048.0
2023-07-27 06:00:00,8986.0,3407.0,0.0,0.0,2952.0
2023-07-27 07:00:00,8362.0,3417.0,0.0,0.0,2805.0
2023-07-27 08:00:00,7877.0,3420.0,0.0,0.0,2707.0
2023-07-27 09:00:00,7693.0,3421.0,0.0,0.0,2690.0
2023-07-27 10:00:00,7977.0,3429.0,0.0,0.0,2699.0
2023-07-27 11:00:00,8500.0,3438.0,0.0,0.0,2770.0
2023-07-27 12:00:00,8756.0,3441.0,0.0,243.0,2769.0
2023-07-27 13:00:00,8980.0,3434.0,0.0,930.0,2909.0
2023-07-27 14:00:00,9563.0,3427.0,0.0,1553.0,3238.0
2023-07-27 15:00:00,10320.0,3425.0,0.0,2314.0,3426.0
2023-07-27 16:00:00,11436.0,3422.0,0.0,2939.0,3434.0
2023-07-27 17:00:00,12392.0,3405.0,0.0,3023.0,3671.0
2023-07-27 18:00:00,12829.0,3399.0,0.0,3052.0,4038.0
2023-07-27 19:00:00,13215.0,3397.0,0.0,2825.0,4083.0
2023-07-27 20:00:00,13622.0,3399.0,0.0,2329.0,4176.0
2023-07-27 21:00:00,14036.0,3396.0,0.0,1628.0,4378.0
2023-07-27 22:00:00,13681.0,3398.0,0.0,1265.0,4580.0
2023-07-27 23:00:00,13276.0,3398.0,0.0,885.0,4474.0
