UTC time,nat_gas,nuclear,oil,solar,other
2023-10-08 00:00:00,14264.0,2842.0,0.0,1.0,4120.0
2023-10-08 01:00:00,13349.0,2843.0,0.0,0.0,3864.0
2023-10-08 02:00:00,12368.0,2840.0,0.0,0.0,3673.0
2023-10-08 03:00:00,11103.0,2839.0,0.0,0.0,3680.0
2023-10-08 04:00:00,9875.0,2841.0,0.0,0.0,3603.0
2023-10-08 05:00:00,8738.0,2842.0,0.0,0.0,3298.0
2023-10-08 06:00:00,7916.0,2843.0,0.0,0.0,3098.0
2023-10-08 07:00:00,7184.0,2844.0,0.0,0.0,3083.0
2023-10-08 08:00:00,6647.0,2845.0,0.0,0.0,3077.0
2023-10-08 09:00:00,6329.0,2845.0,0.0,0.0,3011.0
2023-10-08 10:00:00,6435.0,2846.0,0.0,0.0,2775.0
2023-10-08 11:00:00,6503.0,2847.0,0.0,0.0,2805.0
2023-10-08 12:00:00,6720.0,2849.0,0.0,42.0,2842.0
2023-10-08 13:00:00,7401.0,2850.0,0.0,707.0,2904.0
2023-10-08 14:00:00,8103.0,2849.0,0.0,1877.0,2923.0
2023-10-08 15:00:00,8927.0,2848.0,0.0,2608.0,2961.0
2023-10-08 16:00:00,9678.0,2849.0,0.0,3224.0,2946.0
2023-10-08 17:00:00,10668.0,2849.0,0.0,3288.0,2963.0
2023-10-08 18:00:00,11564.0,2847.0,0.0,2993.0,3158.0
2023-10-08 19:00:00,11933.0,2847.0,0.0,2857.0,3292.0
2023-10-08 20:00:00,12033.0,2845.0,0.0,2595.0,3373.0
2023-10-08 21:00:00,12071.0,2845.0,0.0,2175.0,3515.0
2023-10-08 22:00:00,12064.0,2843.0,0.0,1475.0,3755.0
2023-10-08 23:00:00,12257.0,2843.0,0.0,419.0,3963.0
