UTC time,nat_gas,nuclear,oil,solar,other
2023-10-23 00:00:00,13073.0,2877.0,0.0,0.0,2786.0
2023-10-23 01:00:00,12164.0,2871.0,0.0,0.0,2747.0
2023-10-23 02:00:00,10954.0,2873.0,0.0,0.0,2673.0
2023-10-23 03:00:00,9567.0,2872.0,0.0,0.0,2452.0
2023-10-23 04:00:00,8059.0,2873.0,0.0,0.0,2300.0
2023-10-23 05:00:00,6851.0,2869.0,0.0,0.0,2135.0
2023-10-23 06:00:00,6154.0,2869.0,0.0,0.0,1915.0
2023-10-23 07:00:00,5750.0,2869.0,0.0,0.0,1773.0
2023-10-23 08:00:00,5560.0,2868.0,0.0,0.0,1649.0
2023-10-23 09:00:00,5532.0,2862.0,0.0,0.0,1702.0
2023-10-23 10:00:00,5902.0,2865.0,0.0,0.0,1918.0
2023-10-23 11:00:00,6912.0,2866.0,0.0,0.0,2067.0
2023-10-23 12:00:00,7545.0,2867.0,0.0,24.0,2141.0
2023-10-23 13:00:00,7490.0,2870.0,0.0,838.0,2101.0
2023-10-23 14:00:00,7258.0,2872.0,0.0,2424.0,1966.0
2023-10-23 15:00:00,7604.0,2872.0,0.0,3422.0,1931.0
2023-10-23 16:00:00,8502.0,2871.0,0.0,3880.0,1957.0
2023-10-23 17:00:00,9456.0,2871.0,0.0,4060.0,1961.0
2023-10-23 18:00:00,10779.0,2870.0,0.0,4050.0,1963.0
2023-10-23 19:00:00,11659.0,2870.0,0.0,3963.0,2116.0
2023-10-23 20:00:00,12761.0,2869.0,0.0,3537.0,2316.0
2023-10-23 21:00:00,14034.0,2867.0,0.0,2778.0,2264.0
2023-10-23 22:00:00,14543.0,2866.0,0.0,1602.0,2263.0
2023-10-23 23:00:00,14864.0,2868.0,0.0,288.0,2638.0
