UTC time,nat_gas,nuclear,oil,solar,other
2023-07-16 00:00:00,14387.0,3703.0,0.0,275.0,4464.0
2023-07-16 01:00:00,13821.0,3702.0,0.0,17.0,4453.0
2023-07-16 02:00:00,13096.0,3703.0,0.0,0.0,4258.0
2023-07-16 03:00:00,12158.0,3705.0,0.0,0.0,3856.0
2023-07-16 04:00:00,11302.0,3706.0,0.0,0.0,3503.0
2023-07-16 05:00:00,10482.0,3709.0,0.0,0.0,3299.0
2023-07-16 06:00:00,9706.0,3711.0,0.0,0.0,2988.0
2023-07-16 07:00:00,9047.0,3711.0,0.0,0.0,2763.0
2023-07-16 08:00:00,8489.0,3712.0,0.0,0.0,2714.0
2023-07-16 09:00:00,8145.0,3714.0,0.0,0.0,2713.0
2023-07-16 10:00:00,8021.0,3714.0,0.0,0.0,2717.0
2023-07-16 11:00:00,8010.0,3716.0,0.0,0.0,2757.0
2023-07-16 12:00:00,7955.0,3716.0,0.0,219.0,2810.0
2023-07-16 13:00:00,9228.0,3717.0,0.0,1030.0,2907.0
2023-07-16 14:00:00,10371.0,3717.0,0.0,2080.0,3241.0
2023-07-16 15:00:00,11474.0,3714.0,0.0,2966.0,3362.0
2023-07-16 16:00:00,12462.0,3714.0,0.0,3493.0,3359.0
2023-07-16 17:00:00,13634.0,3713.0,0.0,3685.0,3393.0
2023-07-16 18:00:00,14784.0,3709.0,0.0,3349.0,3522.0
2023-07-16 19:00:00,15671.0,3707.0,0.0,2632.0,3807.0
2023-07-16 20:00:00,16111.0,3704.0,0.0,2146.0,3848.0
2023-07-16 21:00:00,16418.0,3702.0,0.0,1288.0,4108.0
2023-07-16 22:00:00,15408.0,3701.0,0.0,893.0,3999.0
2023-07-16 23:00:00,13875.0,3699.0,0.0,651.0,3912.0
