Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
37032,2023-04-09 00:00:00,2024-07-17 00:00:00,3.1,330.94,14577.0,2881.0,0.0,80.0,1682.0
37033,2023-04-09 01:00:00,2024-07-17 00:00:00,3.1,326.67,14423.0,2881.0,0.0,0.0,1273.0
37034,2023-04-09 02:00:00,2024-07-17 00:00:00,3.1,323.84,13522.0,2879.0,0.0,0.0,1227.0
37035,2023-04-09 03:00:00,2024-07-17 00:00:00,3.1,318.19,12690.0,2880.0,0.0,0.0,1008.0
37036,2023-04-09 04:00:00,2024-07-17 00:00:00,3.1,310.83,11392.0,2880.0,0.0,0.0,837.0
37037,2023-04-09 05:00:00,2024-07-17 00:00:00,3.1,303.85,9822.0,2878.0,0.0,0.0,829.0
37038,2023-04-09 06:00:00,2024-07-17 00:00:00,3.1,298.01,8755.0,2877.0,0.0,0.0,820.0
37039,2023-04-09 07:00:00,2024-07-17 00:00:00,3.1,293.17,7949.0,2878.0,0.0,0.0,827.0
37040,2023-04-09 08:00:00,2024-07-17 00:00:00,3.1,289.04,7357.0,2878.0,0.0,0.0,826.0
37041,2023-04-09 09:00:00,2024-07-17 00:00:00,3.1,286.81,7078.0,2877.0,0.0,0.0,820.0
37042,2023-04-09 10:00:00,2024-07-17 00:00:00,3.1,286.15,7000.0,2877.0,0.0,0.0,818.0
37043,2023-04-09 11:00:00,2024-07-17 00:00:00,3.1,288.63,7260.0,2876.0,0.0,0.0,836.0
37044,2023-04-09 12:00:00,2024-07-17 00:00:00,3.1,289.52,7622.0,2877.0,0.0,66.0,836.0
37045,2023-04-09 13:00:00,2024-07-17 00:00:00,3.1,285.91,8603.0,2878.0,0.0,523.0,861.0
37046,2023-04-09 14:00:00,2024-07-17 00:00:00,3.1,286.38,9859.0,2878.0,0.0,942.0,934.0
37047,2023-04-09 15:00:00,2024-07-17 00:00:00,3.1,287.29,10734.0,2877.0,0.0,1372.0,1157.0
37048,2023-04-09 16:00:00,2024-07-17 00:00:00,3.1,286.54,11270.0,2878.0,0.0,1705.0,1292.0
37049,2023-04-09 17:00:00,2024-07-17 00:00:00,3.1,286.24,11867.0,2877.0,0.0,1890.0,1283.0
37050,2023-04-09 18:00:00,2024-07-17 00:00:00,3.1,284.7,12221.0,2879.0,10.0,2043.0,1232.0
37051,2023-04-09 19:00:00,2024-07-17 00:00:00,3.1,284.04,12492.0,2877.0,0.0,2100.0,1168.0
37052,2023-04-09 20:00:00,2024-07-17 00:00:00,3.1,287.73,12486.0,2875.0,0.0,1838.0,1145.0
37053,2023-04-09 21:00:00,2024-07-17 00:00:00,3.1,292.58,12188.0,2876.0,0.0,1428.0,1118.0
37054,2023-04-09 22:00:00,2024-07-17 00:00:00,3.1,298.33,11773.0,2876.0,0.0,951.0,1077.0
37055,2023-04-09 23:00:00,2024-07-17 00:00:00,3.1,307.56,11686.0,2878.0,0.0,483.0,1137.0
