Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
38472,2023-06-08 00:00:00,2024-07-17 00:00:00,3.1,417.54,13820.0,3726.0,0.0,511.0,2478.0
38473,2023-06-08 01:00:00,2024-07-17 00:00:00,3.1,426.59,13619.0,3726.0,0.0,21.0,2521.0
38474,2023-06-08 02:00:00,2024-07-17 00:00:00,3.1,424.92,12883.0,3725.0,0.0,1.0,2545.0
38475,2023-06-08 03:00:00,2024-07-17 00:00:00,3.1,419.35,11452.0,3725.0,0.0,0.0,2524.0
38476,2023-06-08 04:00:00,2024-07-17 00:00:00,3.1,411.49,9788.0,3727.0,0.0,0.0,2497.0
38477,2023-06-08 05:00:00,2024-07-17 00:00:00,3.1,403.64,8397.0,3732.0,0.0,0.0,2485.0
38478,2023-06-08 06:00:00,2024-07-17 00:00:00,3.1,396.91,7359.0,3734.0,0.0,0.0,2482.0
38479,2023-06-08 07:00:00,2024-07-17 00:00:00,3.1,390.89,6685.0,3732.0,0.0,0.0,2431.0
38480,2023-06-08 08:00:00,2024-07-17 00:00:00,3.1,384.75,6400.0,3737.0,0.0,0.0,2282.0
38481,2023-06-08 09:00:00,2024-07-17 00:00:00,3.1,382.9,6302.0,3734.0,0.0,0.0,2239.0
38482,2023-06-08 10:00:00,2024-07-17 00:00:00,3.1,386.79,6595.0,3735.0,0.0,0.0,2296.0
38483,2023-06-08 11:00:00,2024-07-17 00:00:00,3.1,393.46,7196.0,3736.0,0.0,1.0,2384.0
38484,2023-06-08 12:00:00,2024-07-17 00:00:00,3.1,389.1,8016.0,3735.0,0.0,459.0,2437.0
38485,2023-06-08 13:00:00,2024-07-17 00:00:00,3.1,367.28,8487.0,3736.0,0.0,1654.0,2461.0
38486,2023-06-08 14:00:00,2024-07-17 00:00:00,3.1,357.59,9368.0,3736.0,0.0,2537.0,2464.0
38487,2023-06-08 15:00:00,2024-07-17 00:00:00,3.1,356.24,10416.0,3735.0,0.0,3078.0,2474.0
38488,2023-06-08 16:00:00,2024-07-17 00:00:00,3.1,361.45,11801.0,3735.0,0.0,3325.0,2482.0
38489,2023-06-08 17:00:00,2024-07-17 00:00:00,3.1,368.0,12752.0,3735.0,0.0,3333.0,2562.0
38490,2023-06-08 18:00:00,2024-07-17 00:00:00,3.1,376.45,12914.0,3734.0,0.0,3037.0,2785.0
38491,2023-06-08 19:00:00,2024-07-17 00:00:00,3.1,370.66,12276.0,3733.0,0.0,3308.0,2888.0
38492,2023-06-08 20:00:00,2024-07-17 00:00:00,3.1,372.24,12942.0,3731.0,0.0,3548.0,2993.0
38493,2023-06-08 21:00:00,2024-07-17 00:00:00,3.1,380.27,13368.0,3731.0,0.0,3156.0,3019.0
38494,2023-06-08 22:00:00,2024-07-17 00:00:00,3.1,389.97,13584.0,3730.0,0.0,2570.0,3024.0
38495,2023-06-08 23:00:00,2024-07-17 00:00:00,3.1,405.56,13905.0,3730.0,0.0,1660.0,3031.0
