UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-07-27 00:00:00,2024-07-17 00:00:00,3.1,4.816115357911487,301.0357693394793,296.1430270598755,343.07086744308333,2.7032182164785565,14171.42509,3413.57357,0.0,956.67578
2023-07-27 01:00:00,2024-07-17 00:00:00,3.1,4.705948491236779,300.8066021002496,296.58508577590635,0.6821595027784515,0.7255997841838349,13396.15566,3423.50368,0.0,906.76798
2023-07-27 02:00:00,2024-07-17 00:00:00,3.1,4.705948491236779,300.8066021002496,296.58508577590635,0.6821595027784515,0.7255997841838349,12797.42976,3424.20205,0.0,842.90009
2023-07-27 03:00:00,2024-07-17 00:00:00,3.1,4.705948491236779,300.8066021002496,296.58508577590635,0.6821595027784515,0.7255997841838349,12217.89216,3427.08664,0.01438,619.24309
2023-07-27 04:00:00,2024-07-17 00:00:00,3.1,4.480398522444221,300.51500686419485,296.5306893692672,0.3414352759378928,1.475152296045886,11237.67839,3429.20087,0.0,523.14364
2023-07-27 05:00:00,2024-07-17 00:00:00,3.1,4.480398522444221,300.51500686419485,296.5306893692672,0.3414352759378928,1.475152296045886,10387.39238,3406.45486,0.0,663.68604
2023-07-27 06:00:00,2024-07-17 00:00:00,3.1,4.480398522444221,300.51500686419485,296.5306893692672,0.3414352759378928,1.475152296045886,9496.70106,3414.00373,0.0,604.10553
2023-07-27 07:00:00,2024-07-17 00:00:00,3.1,3.901319302118483,300.1943388997571,296.44778306889566,0.0,1.1622629775220747,8839.0923,3418.38823,0.0,588.14471
2023-07-27 08:00:00,2024-07-17 00:00:00,3.1,3.901319302118483,300.1943388997571,296.44778306889566,0.0,1.1622629775220747,8440.94486,3409.09203,0.0,609.58105
2023-07-27 09:00:00,2024-07-17 00:00:00,3.1,3.901319302118483,300.1943388997571,296.44778306889566,0.0,1.1622629775220747,8094.38776,3401.00322,0.0,650.47143
2023-07-27 10:00:00,2024-07-17 00:00:00,3.1,3.5981913495082543,300.4778651986468,296.4826726726518,10.932926853870928,2.661697547244785,8140.75577,3410.91279,0.0,665.40583
2023-07-27 11:00:00,2024-07-17 00:00:00,3.1,3.5981913495082543,300.4778651986468,296.4826726726518,10.932926853870928,2.661697547244785,8649.87344,3421.32642,0.0,667.7924
2023-07-27 12:00:00,2024-07-17 00:00:00,3.1,3.5981913495082543,300.4778651986468,296.4826726726518,10.932926853870928,2.661697547244785,8915.59919,3449.8801,0.02719,743.00055
2023-07-27 13:00:00,2024-07-17 00:00:00,3.1,3.845673305886588,302.0046803750393,296.4596025037997,381.5898518856894,1.6643840919230188,9656.13236,3440.31901,0.0,820.52597
2023-07-27 14:00:00,2024-07-17 00:00:00,3.1,3.845673305886588,302.0046803750393,296.4596025037997,381.5898518856894,1.6643840919230188,10501.60059,3435.31688,0.0,853.31212
2023-07-27 15:00:00,2024-07-17 00:00:00,3.1,3.845673305886588,302.0046803750393,296.4596025037997,381.5898518856894,1.6643840919230188,11323.28093,3433.81131,0.0,855.65453
2023-07-27 16:00:00,2024-07-17 00:00:00,3.1,4.145341599193391,302.861563185924,296.27783886503164,545.9817225050052,3.489153092367834,12164.09482,3432.11828,0.00035,854.92655
2023-07-27 17:00:00,2024-07-17 00:00:00,3.1,4.145341599193391,302.861563185924,296.27783886503164,545.9817225050052,3.489153092367834,13139.11952,3443.24893,0.0,865.09425
2023-07-27 18:00:00,2024-07-17 00:00:00,3.1,4.145341599193391,302.861563185924,296.27783886503164,545.9817225050052,3.489153092367834,14044.80189,3443.17102,0.0,1019.74978
2023-07-27 19:00:00,2024-07-17 00:00:00,3.1,4.361699242916355,302.7717813949242,296.45928899937144,574.8111840424169,1.201970632385526,14701.96983,3440.24983,0.0,974.00875
2023-07-27 20:00:00,2024-07-17 00:00:00,3.1,4.361699242916355,302.7717813949242,296.45928899937144,574.8111840424169,1.201970632385526,15088.66303,3433.77235,0.00013,831.20754
2023-07-27 21:00:00,2024-07-17 00:00:00,3.1,4.361699242916355,302.7717813949242,296.45928899937144,574.8111840424169,1.201970632385526,15303.23406,3431.9379,9e-05,778.96788
2023-07-27 22:00:00,2024-07-17 00:00:00,3.1,4.402358989199283,301.845675678179,296.8152054465846,390.68478584336856,2.133967902801772,15263.86344,3432.66767,0.01423,852.72836
2023-07-27 23:00:00,2024-07-17 00:00:00,3.1,4.402358989199283,301.845675678179,296.8152054465846,390.68478584336856,2.133967902801772,14983.48835,3436.27353,0.02057,844.23225
2023-07-28 00:00:00,2024-07-17 00:00:00,3.1,4.402358989199283,301.845675678179,296.8152054465846,390.68478584336856,2.133967902801772,14100.95264,3447.36452,0.0,956.67578
2023-07-28 01:00:00,2024-07-17 00:00:00,3.1,4.388130600689877,301.223056068867,296.98034550832784,0.7583274995833754,0.5309717884687627,13342.06545,3457.47053,0.0,906.76798
2023-07-28 02:00:00,2024-07-17 00:00:00,3.1,4.388130600689877,301.223056068867,296.98034550832784,0.7583274995833754,0.5309717884687627,12756.75745,3458.59528,0.0,842.90009
2023-07-28 03:00:00,2024-07-17 00:00:00,3.1,4.388130600689877,301.223056068867,296.98034550832784,0.7583274995833754,0.5309717884687627,12187.39531,3461.47704,0.01438,619.24309
2023-07-28 04:00:00,2024-07-17 00:00:00,3.1,4.368990122103174,300.73661829712773,296.9218485464772,0.379431931426173,1.1602665675318788,11219.21565,3463.42623,0.0,523.14364
2023-07-28 05:00:00,2024-07-17 00:00:00,3.1,4.368990122103174,300.73661829712773,296.9218485464772,0.379431931426173,1.1602665675318788,10375.38787,3440.41628,0.0,663.68604
2023-07-28 06:00:00,2024-07-17 00:00:00,3.1,4.368990122103174,300.73661829712773,296.9218485464772,0.379431931426173,1.1602665675318788,9486.16317,3447.71583,0.0,604.10553
2023-07-28 07:00:00,2024-07-17 00:00:00,3.1,3.9140724865244287,300.3849319549935,296.6501466135216,0.0,0.7947234800120684,8827.05081,3451.75941,0.0,588.14471
2023-07-28 08:00:00,2024-07-17 00:00:00,3.1,3.9140724865244287,300.3849319549935,296.6501466135216,0.0,0.7947234800120684,8422.84526,3442.90589,0.0,609.58105
2023-07-28 09:00:00,2024-07-17 00:00:00,3.1,3.9140724865244287,300.3849319549935,296.6501466135216,0.0,0.7947234800120684,8070.37799,3434.4549,0.0,650.47143
2023-07-28 10:00:00,2024-07-17 00:00:00,3.1,3.6533082594726833,300.80704095018,296.8062098133745,13.128688590273264,1.5633910503937396,8105.52102,3444.15766,0.0,665.40583
2023-07-28 11:00:00,2024-07-17 00:00:00,3.1,3.6533082594726833,300.80704095018,296.8062098133745,13.128688590273264,1.5633910503937396,8602.02992,3454.49716,0.0,667.7924
2023-07-28 12:00:00,2024-07-17 00:00:00,3.1,3.6533082594726833,300.80704095018,296.8062098133745,13.128688590273264,1.5633910503937396,8859.75167,3483.35115,0.02719,743.00055
2023-07-28 13:00:00,2024-07-17 00:00:00,3.1,3.729894393690176,302.9224608819378,296.40239686335593,455.8034658037656,0.652178873773809,9589.74549,3473.60873,0.0,820.52597
2023-07-28 14:00:00,2024-07-17 00:00:00,3.1,3.729894393690176,302.9224608819378,296.40239686335593,455.8034658037656,0.652178873773809,10424.81636,3468.39861,0.0,853.31212
2023-07-28 15:00:00,2024-07-17 00:00:00,3.1,3.729894393690176,302.9224608819378,296.40239686335593,455.8034658037656,0.652178873773809,11237.38625,3466.8326,0.0,855.65453
2023-07-28 16:00:00,2024-07-17 00:00:00,3.1,3.828860853741314,304.2552494011614,296.02320397419646,659.3557360863018,0.9824017594589876,12069.27016,3464.8775,0.00035,854.92655
2023-07-28 17:00:00,2024-07-17 00:00:00,3.1,3.828860853741314,304.2552494011614,296.02320397419646,659.3557360863018,0.9824017594589876,13037.96977,3476.40031,0.0,865.09425
2023-07-28 18:00:00,2024-07-17 00:00:00,3.1,3.828860853741314,304.2552494011614,296.02320397419646,659.3557360863018,0.9824017594589876,13937.02528,3476.29855,0.0,1019.74978
