Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
41784,2023-10-24 00:00:00,2024-07-17 00:00:00,3.1,449.27,14542.0,2866.0,0.0,0.0,2636.0
41785,2023-10-24 01:00:00,2024-07-17 00:00:00,3.1,441.83,13643.0,2864.0,0.0,0.0,2223.0
41786,2023-10-24 02:00:00,2024-07-17 00:00:00,3.1,438.85,12604.0,2862.0,0.0,0.0,2209.0
41787,2023-10-24 03:00:00,2024-07-17 00:00:00,3.1,433.15,11161.0,2855.0,0.0,0.0,2128.0
41788,2023-10-24 04:00:00,2024-07-17 00:00:00,3.1,427.81,9597.0,2852.0,0.0,0.0,2164.0
41789,2023-10-24 05:00:00,2024-07-17 00:00:00,3.1,420.79,8224.0,2860.5,0.0,0.0,2149.5
41790,2023-10-24 06:00:00,2024-07-17 00:00:00,3.1,412.01,7189.0,2864.75,0.0,0.0,2032.25
41791,2023-10-24 07:00:00,2024-07-17 00:00:00,3.1,403.62,6469.5,2866.875,0.0,0.0,1902.625
41792,2023-10-24 08:00:00,2024-07-17 00:00:00,3.1,396.39,6014.75,2867.4375,0.0,0.0,1775.8125
41793,2023-10-24 09:00:00,2024-07-17 00:00:00,3.1,393.23,5773.375,2864.71875,0.0,0.0,1738.90625
41794,2023-10-24 10:00:00,2024-07-17 00:00:00,3.1,396.43,5837.6875,2864.859375,0.0,0.0,1828.453125
41795,2023-10-24 11:00:00,2024-07-17 00:00:00,3.1,404.14,6374.84375,2865.4296875,0.0,0.0,1947.7265625
41796,2023-10-24 12:00:00,2024-07-17 00:00:00,3.1,410.38,6959.921875,2866.21484375,0.0,12.0,2044.36328125
41797,2023-10-24 13:00:00,2024-07-17 00:00:00,3.1,400.66,7224.9609375,2868.107421875,0.0,425.0,2072.681640625
41798,2023-10-24 14:00:00,2024-07-17 00:00:00,3.1,373.31,7241.48046875,2870.0537109375,0.0,1424.5,2019.3408203125
41799,2023-10-24 15:00:00,2024-07-17 00:00:00,3.1,351.43,7422.740234375,2871.02685546875,0.0,2423.25,1975.17041015625
41800,2023-10-24 16:00:00,2024-07-17 00:00:00,3.1,341.93,7962.3701171875,2871.013427734375,0.0,3151.625,1966.085205078125
41801,2023-10-24 17:00:00,2024-07-17 00:00:00,3.1,340.46,8709.18505859375,2871.0067138671875,0.0,3605.8125,1963.5426025390625
41802,2023-10-24 18:00:00,2024-07-17 00:00:00,3.1,345.3,9744.092529296877,2870.5033569335938,0.0,3827.90625,1963.2713012695312
41803,2023-10-24 19:00:00,2024-07-17 00:00:00,3.1,352.76,10701.546264648438,2870.251678466797,0.0,3895.453125,2039.6356506347656
41804,2023-10-24 20:00:00,2024-07-17 00:00:00,3.1,364.7,11731.27313232422,2869.6258392333984,0.0,3716.2265625,2177.817825317383
41805,2023-10-24 21:00:00,2024-07-17 00:00:00,3.1,379.27,12882.63656616211,2868.312919616699,0.0,3247.11328125,2220.9089126586914
41806,2023-10-24 22:00:00,2024-07-17 00:00:00,3.1,396.87,13712.818283081057,2867.1564598083496,0.0,2424.556640625,2241.9544563293457
41807,2023-10-24 23:00:00,2024-07-17 00:00:00,3.1,420.23,14288.409141540527,2867.578229904175,0.0,1356.2783203125,2439.977228164673
