UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-11-20 00:00:00,1502.0,29.0,59.0,332.0,2.0,384.0
2023-11-20 01:00:00,1507.0,88.0,59.0,353.0,0.0,448.0
2023-11-20 02:00:00,1502.0,89.0,60.0,349.0,0.0,526.0
2023-11-20 03:00:00,1500.0,85.0,58.0,348.0,0.0,588.0
2023-11-20 04:00:00,1501.0,64.0,59.0,350.0,0.0,694.0
2023-11-20 05:00:00,1516.0,43.0,58.0,348.0,0.0,802.0
2023-11-20 06:00:00,1550.0,43.0,59.0,350.0,0.0,806.0
2023-11-20 07:00:00,1547.0,42.0,59.0,343.0,0.0,794.0
2023-11-20 08:00:00,1509.0,43.0,59.0,344.0,0.0,786.0
2023-11-20 09:00:00,1521.0,43.0,59.0,342.0,0.0,786.0
2023-11-20 10:00:00,1519.0,43.0,57.0,342.0,0.0,782.0
2023-11-20 11:00:00,1518.0,44.0,58.0,347.0,0.0,791.0
2023-11-20 12:00:00,1508.0,45.0,59.0,345.0,0.0,767.0
2023-11-20 13:00:00,1510.0,41.0,60.0,342.0,0.0,780.0
2023-11-20 14:00:00,1506.0,86.0,59.0,345.0,0.0,755.0
2023-11-20 15:00:00,1508.0,91.0,60.0,351.0,1.0,740.0
2023-11-20 16:00:00,1509.0,123.0,59.0,346.0,10.0,712.0
2023-11-20 17:00:00,1509.0,99.0,57.0,353.0,42.0,641.0
2023-11-20 18:00:00,1503.0,91.0,57.0,350.0,49.0,596.0
2023-11-20 19:00:00,1509.0,90.0,56.0,350.0,50.0,605.0
2023-11-20 20:00:00,1515.0,90.0,61.0,352.0,48.0,604.0
2023-11-20 21:00:00,1514.0,90.0,60.0,346.0,57.0,552.0
2023-11-20 22:00:00,1520.0,87.0,55.0,347.0,62.0,573.0
2023-11-20 23:00:00,1516.0,43.0,59.0,344.0,30.0,565.0
