UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-03-18 00:00:00,1447.0,26.0,58.0,358.0,81.0,98.0
2023-03-18 01:00:00,1478.0,41.0,59.0,366.0,28.0,59.0
2023-03-18 02:00:00,1536.0,76.0,60.0,367.0,0.0,34.0
2023-03-18 03:00:00,1546.0,91.0,59.0,371.0,0.0,44.0
2023-03-18 04:00:00,1540.0,119.0,60.0,360.0,0.0,68.0
2023-03-18 05:00:00,1543.0,92.0,59.0,360.0,0.0,46.0
2023-03-18 06:00:00,1539.0,91.0,60.0,364.0,0.0,27.0
2023-03-18 07:00:00,1548.0,92.0,60.0,361.0,0.0,22.0
2023-03-18 08:00:00,1554.0,91.0,61.0,359.0,0.0,30.0
2023-03-18 09:00:00,1556.0,92.0,60.0,362.0,0.0,30.0
2023-03-18 10:00:00,1553.0,91.0,61.0,360.0,0.0,45.0
2023-03-18 11:00:00,1561.0,91.0,61.0,354.0,0.0,46.0
2023-03-18 12:00:00,1556.0,91.0,60.0,360.0,0.0,78.0
2023-03-18 13:00:00,1556.0,92.0,60.0,362.0,0.0,86.0
2023-03-18 14:00:00,1551.0,91.0,58.0,363.0,2.0,104.0
2023-03-18 15:00:00,1548.0,73.0,58.0,364.0,49.0,142.0
2023-03-18 16:00:00,1491.0,26.0,55.0,347.0,90.0,152.0
2023-03-18 17:00:00,1434.0,17.0,58.0,362.0,92.0,152.0
2023-03-18 18:00:00,1435.0,17.0,59.0,358.0,94.0,172.0
2023-03-18 19:00:00,1440.0,36.0,58.0,360.0,91.0,209.0
2023-03-18 20:00:00,1436.0,40.0,58.0,356.0,92.0,237.0
2023-03-18 21:00:00,1434.0,21.0,58.0,358.0,92.0,240.0
2023-03-18 22:00:00,1434.0,16.0,59.0,362.0,93.0,238.0
2023-03-18 23:00:00,1436.0,41.0,59.0,361.0,93.0,239.0
