UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-07-28 00:00:00,1464.0,136.0,51.0,375.0,9.0,194.0
2023-07-28 01:00:00,1467.0,107.0,53.0,362.0,8.0,266.0
2023-07-28 02:00:00,1476.0,40.0,57.0,370.0,4.0,349.0
2023-07-28 03:00:00,1472.0,37.0,58.0,367.0,0.0,359.0
2023-07-28 04:00:00,1477.0,35.0,59.0,370.0,0.0,358.0
2023-07-28 05:00:00,1522.0,35.0,60.0,367.0,0.0,272.0
2023-07-28 06:00:00,1533.0,127.0,60.0,367.0,0.0,195.0
2023-07-28 07:00:00,1543.0,130.0,61.0,372.0,0.0,179.0
2023-07-28 08:00:00,1539.0,106.0,60.0,369.0,0.0,317.0
2023-07-28 09:00:00,1542.0,77.0,60.0,372.0,0.0,201.0
2023-07-28 10:00:00,1545.0,37.0,60.0,368.0,0.0,97.0
2023-07-28 11:00:00,1539.0,37.0,60.0,370.0,0.0,91.0
2023-07-28 12:00:00,1540.0,36.0,59.0,373.0,0.0,139.0
2023-07-28 13:00:00,1541.0,36.0,60.0,372.0,8.0,93.0
2023-07-28 14:00:00,1548.0,35.0,61.0,370.0,49.0,93.0
2023-07-28 15:00:00,1551.0,37.0,60.0,368.0,78.0,72.0
2023-07-28 16:00:00,1536.0,38.0,59.0,358.0,73.0,33.0
2023-07-28 17:00:00,1533.0,37.0,60.0,368.0,86.0,29.0
2023-07-28 18:00:00,1543.0,37.0,59.0,367.0,90.0,37.0
2023-07-28 19:00:00,1536.0,37.0,58.0,366.0,84.0,28.0
2023-07-28 20:00:00,1529.0,76.0,58.0,364.0,86.0,17.0
2023-07-28 21:00:00,1487.0,129.0,59.0,365.0,94.0,26.0
2023-07-28 22:00:00,1482.0,129.0,58.0,365.0,81.0,45.0
2023-07-28 23:00:00,1173.0,130.0,59.0,368.0,28.0,87.0
