Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35160,2023-01-05 00:00:00,2024-07-17 00:00:00,3.1,431.45,753.0,195.0,59.0,390.0,3.0,373.0
35161,2023-01-05 01:00:00,2024-07-17 00:00:00,3.1,431.28,734.0,192.0,58.0,392.0,0.0,356.0
35162,2023-01-05 02:00:00,2024-07-17 00:00:00,3.1,444.17,758.0,195.0,59.0,389.0,0.0,329.0
35163,2023-01-05 03:00:00,2024-07-17 00:00:00,3.1,456.23,766.0,195.0,60.0,385.0,0.0,293.0
35164,2023-01-05 04:00:00,2024-07-17 00:00:00,3.1,461.15,766.0,196.0,59.0,382.0,0.0,277.0
35165,2023-01-05 05:00:00,2024-07-17 00:00:00,3.1,466.79,764.0,194.0,60.0,384.0,0.0,253.0
35166,2023-01-05 06:00:00,2024-07-17 00:00:00,3.1,478.37,764.0,196.0,60.0,382.0,0.0,214.0
35167,2023-01-05 07:00:00,2024-07-17 00:00:00,3.1,496.92,755.0,195.0,59.0,381.0,0.0,147.0
35168,2023-01-05 08:00:00,2024-07-17 00:00:00,3.1,509.02,757.0,195.0,59.0,385.0,0.0,107.0
35169,2023-01-05 09:00:00,2024-07-17 00:00:00,3.1,507.4,771.0,196.0,60.0,386.0,0.0,120.0
35170,2023-01-05 10:00:00,2024-07-17 00:00:00,3.1,512.2,767.0,184.0,59.0,382.0,0.0,107.0
35171,2023-01-05 11:00:00,2024-07-17 00:00:00,3.1,518.71,768.0,141.0,60.0,379.0,0.0,94.0
35172,2023-01-05 12:00:00,2024-07-17 00:00:00,3.1,523.38,770.0,143.0,60.0,383.0,0.0,78.0
35173,2023-01-05 13:00:00,2024-07-17 00:00:00,3.1,524.38,770.0,187.0,59.0,383.0,0.0,72.0
35174,2023-01-05 14:00:00,2024-07-17 00:00:00,3.1,528.46,770.0,190.0,59.0,376.0,0.0,67.0
35175,2023-01-05 15:00:00,2024-07-17 00:00:00,3.1,528.95,767.0,193.0,60.0,378.0,0.0,62.0
35176,2023-01-05 16:00:00,2024-07-17 00:00:00,3.1,537.79,763.0,195.0,58.0,378.0,4.0,31.0
35177,2023-01-05 17:00:00,2024-07-17 00:00:00,3.1,543.75,769.0,194.0,58.0,374.0,2.0,24.0
35178,2023-01-05 18:00:00,2024-07-17 00:00:00,3.1,542.56,769.0,190.0,59.0,375.0,5.0,24.0
35179,2023-01-05 19:00:00,2024-07-17 00:00:00,3.1,547.78,769.0,190.0,58.0,376.0,5.0,9.0
35180,2023-01-05 20:00:00,2024-07-17 00:00:00,3.1,547.78,768.0,188.0,59.0,380.0,5.0,5.0
35181,2023-01-05 21:00:00,2024-07-17 00:00:00,3.1,546.76,770.0,192.0,58.0,377.0,5.0,11.0
35182,2023-01-05 22:00:00,2024-07-17 00:00:00,3.1,543.09,771.0,193.0,58.0,378.0,2.0,23.0
35183,2023-01-05 23:00:00,2024-07-17 00:00:00,3.1,541.5,772.0,191.0,58.0,383.0,0.0,25.0
