UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-09 00:00:00,1504.0,85.0,60.0,425.0,0.0,611.0
2023-12-09 01:00:00,1505.0,93.0,61.0,424.0,0.0,574.0
2023-12-09 02:00:00,1510.0,94.0,60.0,423.0,0.0,550.0
2023-12-09 03:00:00,1504.0,95.0,59.0,422.0,0.0,527.0
2023-12-09 04:00:00,1505.0,96.0,57.0,428.0,0.0,501.0
2023-12-09 05:00:00,1501.0,95.0,58.0,421.0,0.0,383.0
2023-12-09 06:00:00,1502.0,114.0,59.0,422.0,0.0,359.0
2023-12-09 07:00:00,1502.0,177.0,58.0,406.0,0.0,372.0
2023-12-09 08:00:00,1501.0,191.0,59.0,409.0,0.0,321.0
2023-12-09 09:00:00,1484.0,191.0,58.0,424.0,0.0,280.0
2023-12-09 10:00:00,1504.0,191.0,59.0,421.0,0.0,280.0
2023-12-09 11:00:00,1502.0,191.0,60.0,425.0,0.0,311.0
2023-12-09 12:00:00,1503.0,188.0,60.0,420.0,0.0,430.0
2023-12-09 13:00:00,1504.0,189.0,59.0,427.0,0.0,447.0
2023-12-09 14:00:00,1503.0,189.0,59.0,423.0,0.0,402.0
2023-12-09 15:00:00,1503.0,191.0,59.0,425.0,0.0,556.0
2023-12-09 16:00:00,1504.0,193.0,59.0,424.0,4.0,654.0
2023-12-09 17:00:00,1485.0,105.0,57.0,417.0,45.0,690.0
2023-12-09 18:00:00,1495.0,88.0,59.0,426.0,53.0,766.0
2023-12-09 19:00:00,1493.0,92.0,59.0,425.0,44.0,720.0
2023-12-09 20:00:00,1496.0,92.0,59.0,426.0,42.0,747.0
2023-12-09 21:00:00,1499.0,90.0,60.0,419.0,51.0,842.0
2023-12-09 22:00:00,1502.0,89.0,59.0,424.0,52.0,777.0
2023-12-09 23:00:00,1499.0,103.0,60.0,427.0,18.0,568.0
