UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-22 00:00:00,1541.0,43.0,58.0,433.0,1.0,372.0
2023-12-22 01:00:00,1560.0,114.0,57.0,438.0,0.0,297.0
2023-12-22 02:00:00,1513.0,142.0,58.0,431.0,0.0,249.0
2023-12-22 03:00:00,1503.0,143.0,56.0,434.0,0.0,283.0
2023-12-22 04:00:00,1505.0,134.0,57.0,430.0,0.0,334.0
2023-12-22 05:00:00,1505.0,90.0,59.0,429.0,0.0,430.0
2023-12-22 06:00:00,1509.0,91.0,60.0,430.0,0.0,591.0
2023-12-22 07:00:00,1506.0,91.0,59.0,428.0,0.0,612.0
2023-12-22 08:00:00,1510.0,62.0,58.0,428.0,0.0,660.0
2023-12-22 09:00:00,1498.0,43.0,58.0,427.0,0.0,745.0
2023-12-22 10:00:00,1502.0,43.0,58.0,432.0,0.0,768.0
2023-12-22 11:00:00,1497.0,42.0,58.0,430.0,0.0,733.0
2023-12-22 12:00:00,1502.0,43.0,58.0,428.0,0.0,675.0
2023-12-22 13:00:00,1501.0,43.0,57.0,429.0,0.0,664.0
2023-12-22 14:00:00,1496.0,43.0,57.0,429.0,0.0,614.0
2023-12-22 15:00:00,1500.0,42.0,57.0,432.0,0.0,567.0
2023-12-22 16:00:00,1499.0,44.0,57.0,432.0,9.0,526.0
2023-12-22 17:00:00,1496.0,44.0,57.0,430.0,45.0,443.0
2023-12-22 18:00:00,1495.0,43.0,59.0,432.0,51.0,449.0
2023-12-22 19:00:00,1497.0,43.0,59.0,435.0,41.0,523.0
2023-12-22 20:00:00,1500.0,43.0,58.0,438.0,39.0,496.0
2023-12-22 21:00:00,1498.0,43.0,57.0,433.0,45.0,484.0
2023-12-22 22:00:00,1497.0,45.0,58.0,438.0,50.0,483.0
2023-12-22 23:00:00,1496.0,44.0,58.0,441.0,22.0,434.0
