UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-10-07 00:00:00,796.0,177.0,58.0,341.0,42.0,65.0
2023-10-07 01:00:00,797.0,140.0,59.0,348.0,4.0,62.0
2023-10-07 02:00:00,797.0,124.0,58.0,344.0,0.0,66.0
2023-10-07 03:00:00,798.0,90.0,59.0,344.0,0.0,65.0
2023-10-07 04:00:00,798.0,95.0,58.0,345.0,0.0,119.0
2023-10-07 05:00:00,796.0,93.0,59.0,345.0,0.0,216.0
2023-10-07 06:00:00,797.0,90.0,60.0,338.0,0.0,325.0
2023-10-07 07:00:00,564.0,90.0,59.0,337.0,0.0,311.0
2023-10-07 08:00:00,78.0,91.0,58.0,343.0,0.0,313.0
2023-10-07 09:00:00,134.0,92.0,58.0,340.0,0.0,346.0
2023-10-07 10:00:00,282.0,92.0,59.0,340.0,0.0,446.0
2023-10-07 11:00:00,392.0,89.0,60.0,339.0,0.0,402.0
2023-10-07 12:00:00,611.0,91.0,58.0,339.0,0.0,333.0
2023-10-07 13:00:00,667.0,90.0,59.0,337.0,0.0,275.0
2023-10-07 14:00:00,772.0,93.0,58.0,340.0,2.0,215.0
2023-10-07 15:00:00,775.0,90.0,60.0,338.0,41.0,195.0
2023-10-07 16:00:00,777.0,90.0,59.0,336.0,78.0,162.0
2023-10-07 17:00:00,776.0,92.0,58.0,335.0,83.0,145.0
2023-10-07 18:00:00,776.0,90.0,57.0,341.0,76.0,141.0
2023-10-07 19:00:00,776.0,90.0,59.0,334.0,71.0,114.0
2023-10-07 20:00:00,778.0,88.0,60.0,336.0,70.0,119.0
2023-10-07 21:00:00,775.0,86.0,58.0,333.0,73.0,115.0
2023-10-07 22:00:00,773.0,86.0,59.0,338.0,77.0,100.0
2023-10-07 23:00:00,759.0,87.0,58.0,334.0,76.0,70.0
