UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,7.694740809935869,302.21962621633634,278.43782038869904,631.9109336069017,0.0831900678342023,1445.92559,62.56695,41.24142,533.84017,55.17945,306.04518
2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,4.541669850009085,294.6976032709945,279.56049977111525,105.05415333018854,0.0841724418347231,1423.3677,63.62312,41.57218,525.24745,39.5132,304.49194
2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,4.541669850009085,294.6976032709945,279.56049977111525,105.05415333018854,0.0841724418347231,1418.96728,65.42072,41.67787,524.70303,31.78251,304.40529
2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,4.541669850009085,294.6976032709945,279.56049977111525,105.05415333018854,0.0841724418347231,1418.15706,70.2288,41.69245,536.84814,24.13053,293.04874
2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,3.87726611967129,291.2707788372195,279.6000163421572,52.526965309675504,0.0938841791526843,1415.38216,66.05365,41.94035,532.64515,19.95722,279.76403
2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,3.87726611967129,291.2707788372195,279.6000163421572,52.526965309675504,0.0938841791526843,1418.53658,61.50538,42.4374,526.02149,14.00828,276.6298
2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,3.87726611967129,291.2707788372195,279.6000163421572,52.526965309675504,0.0938841791526843,1426.28372,62.30907,43.04229,529.90108,0.0,285.92238
2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,4.0007239324554735,288.732196860598,279.32989196148606,0.0,0.0034836208557729,1425.29309,60.92078,43.00154,529.67932,0.0,287.73174
2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,4.0007239324554735,288.732196860598,279.32989196148606,0.0,0.0034836208557729,1419.43366,62.88117,42.64186,531.15627,0.0,293.85968
2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,4.0007239324554735,288.732196860598,279.32989196148606,0.0,0.0034836208557729,1434.80166,62.6697,42.69291,530.32787,0.0,298.07429
2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,4.098631710705375,286.49804313565824,278.9432763216916,4.389375401289379e-05,0.0143837648323542,1442.3263,64.00462,42.6657,527.551,0.0,317.57913
2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,4.098631710705375,286.49804313565824,278.9432763216916,4.389375401289379e-05,0.0143837648323542,1450.58753,65.37327,42.48136,525.44482,6.63015,328.05266
2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,4.098631710705375,286.49804313565824,278.9432763216916,4.389375401289379e-05,0.0143837648323542,1451.7774,64.0668,42.22763,712.12018,19.80389,338.49596
2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,4.3814059462555335,289.39412612455203,278.82303117009394,142.40578023239468,0.0074753921802554,1449.58996,64.5148,42.13807,525.33406,35.18458,324.30954
2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,4.3814059462555335,289.39412612455203,278.82303117009394,142.40578023239468,0.0074753921802554,1437.24435,61.67055,42.1257,523.34424,44.75429,307.06657
2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,4.3814059462555335,289.39412612455203,278.82303117009394,142.40578023239468,0.0074753921802554,1438.94965,62.61734,41.70502,527.15086,52.6901,300.11962
2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,4.207153403263646,294.0052556601312,277.72907532864315,367.4764522837394,0.017405118355481,1427.11479,62.123,41.09011,534.29651,57.64999,299.14803
2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,4.207153403263646,294.0052556601312,277.72907532864315,367.4764522837394,0.017405118355481,1413.6973,61.81916,40.75613,527.92486,59.28827,290.81724
2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,4.207153403263646,294.0052556601312,277.72907532864315,367.4764522837394,0.017405118355481,1403.58992,62.29453,40.35977,530.88354,61.79979,281.2977
2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,4.045048146076215,296.186180679357,276.9871951614846,729.529267533778,0.0645615607256293,1396.27242,64.53465,40.51886,533.19927,68.68043,276.77504
2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,4.045048146076215,296.186180679357,276.9871951614846,729.529267533778,0.0645615607256293,1391.96928,62.13712,40.5451,532.79997,76.49836,281.24839
2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,4.045048146076215,296.186180679357,276.9871951614846,729.529267533778,0.0645615607256293,1392.24229,58.57579,40.11283,531.5906,74.21599,274.05777
2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,3.876156375069727,295.1593740173753,277.30271345615336,601.015768308612,0.2886317394369629,1411.78875,56.9738,40.25205,524.2731,73.95888,268.18495
