Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38304,2023-05-16 00:00:00,2024-07-17 00:00:00,3.1,466.35,1385.0,32.0,58.0,593.0,65.0,200.0
38305,2023-05-16 01:00:00,2024-07-17 00:00:00,3.1,475.27,1390.0,36.0,60.0,594.0,63.0,159.0
38306,2023-05-16 02:00:00,2024-07-17 00:00:00,3.1,496.5,1413.0,43.0,60.0,593.0,23.0,112.0
38307,2023-05-16 03:00:00,2024-07-17 00:00:00,3.1,497.35,1398.0,44.0,60.0,594.0,2.0,120.0
38308,2023-05-16 04:00:00,2024-07-17 00:00:00,3.1,493.46,1425.0,89.0,59.0,590.0,0.0,147.0
38309,2023-05-16 05:00:00,2024-07-17 00:00:00,3.1,477.33,1313.0,47.0,60.0,592.0,0.0,166.0
38310,2023-05-16 06:00:00,2024-07-17 00:00:00,3.1,421.44,947.0,29.0,61.0,591.0,0.0,164.0
38311,2023-05-16 07:00:00,2024-07-17 00:00:00,3.1,335.67,619.0,19.0,60.0,592.0,0.0,205.0
38312,2023-05-16 08:00:00,2024-07-17 00:00:00,3.1,281.2,509.0,18.0,60.0,595.0,0.0,304.0
38313,2023-05-16 09:00:00,2024-07-17 00:00:00,3.1,285.49,484.0,21.0,60.0,582.0,0.0,254.0
38314,2023-05-16 10:00:00,2024-07-17 00:00:00,3.1,295.33,495.0,20.0,59.0,583.0,0.0,223.0
38315,2023-05-16 11:00:00,2024-07-17 00:00:00,3.1,273.35,505.0,15.0,59.0,590.0,0.0,343.0
38316,2023-05-16 12:00:00,2024-07-17 00:00:00,3.1,271.49,496.0,20.0,59.0,595.0,0.0,334.0
38317,2023-05-16 13:00:00,2024-07-17 00:00:00,3.1,269.33,495.0,18.0,60.0,589.0,12.0,338.0
38318,2023-05-16 14:00:00,2024-07-17 00:00:00,3.1,272.91,528.0,15.0,58.0,590.0,66.0,320.0
38319,2023-05-16 15:00:00,2024-07-17 00:00:00,3.1,287.64,547.0,17.0,58.0,594.0,85.0,248.0
38320,2023-05-16 16:00:00,2024-07-17 00:00:00,3.1,297.29,589.0,18.0,57.0,591.0,87.0,264.0
38321,2023-05-16 17:00:00,2024-07-17 00:00:00,3.1,294.87,621.0,18.0,58.0,593.0,87.0,326.0
38322,2023-05-16 18:00:00,2024-07-17 00:00:00,3.1,316.67,747.0,17.0,58.0,593.0,93.0,379.0
38323,2023-05-16 19:00:00,2024-07-17 00:00:00,3.1,319.32,760.0,17.0,57.0,591.0,91.0,385.0
38324,2023-05-16 20:00:00,2024-07-17 00:00:00,3.1,366.71,908.0,21.0,56.0,595.0,81.0,304.0
38325,2023-05-16 21:00:00,2024-07-17 00:00:00,3.1,395.72,1011.0,18.0,57.0,594.0,88.0,249.0
38326,2023-05-16 22:00:00,2024-07-17 00:00:00,3.1,438.34,1200.0,21.0,58.0,596.0,92.0,185.0
38327,2023-05-16 23:00:00,2024-07-17 00:00:00,3.1,459.31,1301.0,41.0,58.0,593.0,87.0,157.0
