Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
40464,2023-08-14 00:00:00,2024-07-17 00:00:00,3.1,505.26,1485.0,87.0,58.0,374.0,83.0,257.0
40465,2023-08-14 01:00:00,2024-07-17 00:00:00,3.1,520.87,1484.0,88.0,58.0,371.0,63.0,209.0
40466,2023-08-14 02:00:00,2024-07-17 00:00:00,3.1,546.77,1487.0,88.0,60.0,371.0,25.0,140.0
40467,2023-08-14 03:00:00,2024-07-17 00:00:00,3.1,563.6,1484.0,90.0,58.0,378.0,0.0,92.0
40468,2023-08-14 04:00:00,2024-07-17 00:00:00,3.1,578.15,1491.0,92.0,60.0,373.0,0.0,45.0
40469,2023-08-14 05:00:00,2024-07-17 00:00:00,3.1,581.38,1490.0,88.0,59.0,376.0,0.0,32.0
40470,2023-08-14 06:00:00,2024-07-17 00:00:00,3.1,583.19,1490.0,87.0,59.0,374.0,0.0,28.0
40471,2023-08-14 07:00:00,2024-07-17 00:00:00,3.1,584.08,1489.0,84.0,58.0,378.0,0.0,22.0
40472,2023-08-14 08:00:00,2024-07-17 00:00:00,3.1,586.13,1492.0,88.0,59.0,376.0,0.0,16.0
40473,2023-08-14 09:00:00,2024-07-17 00:00:00,3.1,583.83,1491.0,88.0,58.0,377.0,0.0,23.0
40474,2023-08-14 10:00:00,2024-07-17 00:00:00,3.1,577.66,1491.0,79.0,58.0,378.0,0.0,47.0
40475,2023-08-14 11:00:00,2024-07-17 00:00:00,3.1,577.28,1497.0,65.0,59.0,374.0,0.0,59.0
40476,2023-08-14 12:00:00,2024-07-17 00:00:00,3.1,576.42,1493.0,54.0,58.0,377.0,0.0,62.0
40477,2023-08-14 13:00:00,2024-07-17 00:00:00,3.1,573.64,1490.0,51.0,58.0,378.0,4.0,67.0
40478,2023-08-14 14:00:00,2024-07-17 00:00:00,3.1,567.65,1492.0,44.0,57.0,373.0,41.0,60.0
40479,2023-08-14 15:00:00,2024-07-17 00:00:00,3.1,558.76,1489.0,29.0,53.0,377.0,76.0,59.0
40480,2023-08-14 16:00:00,2024-07-17 00:00:00,3.1,555.3,1490.0,35.0,58.0,378.0,88.0,56.0
40481,2023-08-14 17:00:00,2024-07-17 00:00:00,3.1,555.05,1490.0,37.0,59.0,373.0,92.0,57.0
40482,2023-08-14 18:00:00,2024-07-17 00:00:00,3.1,561.05,1489.0,36.0,57.0,376.0,93.0,31.0
40483,2023-08-14 19:00:00,2024-07-17 00:00:00,3.1,561.32,1492.0,81.0,56.0,371.0,94.0,20.0
40484,2023-08-14 20:00:00,2024-07-17 00:00:00,3.1,559.39,1485.0,82.0,54.0,370.0,95.0,25.0
40485,2023-08-14 21:00:00,2024-07-17 00:00:00,3.1,558.63,1490.0,50.0,52.0,375.0,95.0,36.0
40486,2023-08-14 22:00:00,2024-07-17 00:00:00,3.1,556.57,1490.0,77.0,51.0,374.0,92.0,39.0
40487,2023-08-14 23:00:00,2024-07-17 00:00:00,3.1,560.5,1490.0,79.0,49.0,374.0,89.0,27.0
