Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35640,2023-01-25 00:00:00,2024-07-17 00:00:00,3.1,555.72,312.0,38.0,1.0,0.0,109.0,62.0,1.0
35641,2023-01-25 01:00:00,2024-07-17 00:00:00,3.1,550.77,320.0,40.0,1.0,0.0,114.0,68.0,1.0
35642,2023-01-25 02:00:00,2024-07-17 00:00:00,3.1,543.7,322.0,39.0,1.0,0.0,120.0,72.0,1.0
35643,2023-01-25 03:00:00,2024-07-17 00:00:00,3.1,530.46,320.0,38.0,1.0,0.0,136.0,67.0,1.0
35644,2023-01-25 04:00:00,2024-07-17 00:00:00,3.1,517.6,320.0,38.0,1.0,0.0,152.0,64.0,1.0
35645,2023-01-25 05:00:00,2024-07-17 00:00:00,3.1,538.83,389.0,37.0,1.0,0.0,161.0,72.0,1.0
35646,2023-01-25 06:00:00,2024-07-17 00:00:00,3.1,565.87,534.0,37.0,1.0,1.0,187.0,84.0,1.0
35647,2023-01-25 07:00:00,2024-07-17 00:00:00,3.1,555.66,530.0,36.0,1.0,4.0,197.0,86.0,1.0
35648,2023-01-25 08:00:00,2024-07-17 00:00:00,3.1,550.97,536.0,40.0,1.0,11.0,201.0,85.0,1.0
35649,2023-01-25 09:00:00,2024-07-17 00:00:00,3.1,541.37,527.0,39.0,1.0,17.0,206.0,86.0,1.0
35650,2023-01-25 10:00:00,2024-07-17 00:00:00,3.1,544.48,540.0,41.0,1.0,20.0,204.0,87.0,1.0
35651,2023-01-25 11:00:00,2024-07-17 00:00:00,3.1,551.37,540.0,40.0,1.0,18.0,194.0,88.0,1.0
35652,2023-01-25 12:00:00,2024-07-17 00:00:00,3.1,563.29,530.0,40.0,1.0,13.0,175.0,88.0,1.0
35653,2023-01-25 13:00:00,2024-07-17 00:00:00,3.1,572.06,538.0,36.0,1.0,5.0,174.0,87.0,1.0
35654,2023-01-25 14:00:00,2024-07-17 00:00:00,3.1,564.79,518.0,33.0,1.0,1.0,180.0,87.0,1.0
35655,2023-01-25 15:00:00,2024-07-17 00:00:00,3.1,571.96,539.0,38.0,1.0,0.0,179.0,87.0,1.0
35656,2023-01-25 16:00:00,2024-07-17 00:00:00,3.1,574.12,539.0,43.0,1.0,0.0,175.0,87.0,1.0
35657,2023-01-25 17:00:00,2024-07-17 00:00:00,3.1,574.4,538.0,44.0,1.0,0.0,174.0,87.0,1.0
35658,2023-01-25 18:00:00,2024-07-17 00:00:00,3.1,575.38,535.0,43.0,1.0,0.0,172.0,86.0,1.0
35659,2023-01-25 19:00:00,2024-07-17 00:00:00,3.1,527.84,412.0,43.0,1.0,0.0,183.0,80.0,1.0
35660,2023-01-25 20:00:00,2024-07-17 00:00:00,3.1,508.43,320.0,45.0,1.0,0.0,159.0,70.0,1.0
35661,2023-01-25 21:00:00,2024-07-17 00:00:00,3.1,510.53,317.0,45.0,1.0,0.0,158.0,64.0,1.0
35662,2023-01-25 22:00:00,2024-07-17 00:00:00,3.1,530.48,329.0,46.0,1.0,0.0,145.0,59.0,1.0
35663,2023-01-25 23:00:00,2024-07-17 00:00:00,3.1,532.16,323.0,45.0,1.0,0.0,137.0,64.0,1.0
