UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-09 00:00:00,166.0,69.0,0.0,0.0,13.0,96.0,1.0
2023-09-09 01:00:00,160.0,71.0,0.0,0.0,13.0,95.0,1.0
2023-09-09 02:00:00,161.0,68.0,0.0,0.0,14.0,95.0,1.0
2023-09-09 03:00:00,163.0,69.0,0.0,2.0,22.0,95.0,1.0
2023-09-09 04:00:00,162.0,66.0,0.0,21.0,21.0,96.0,1.0
2023-09-09 05:00:00,168.0,69.0,0.0,60.0,23.0,98.0,1.0
2023-09-09 06:00:00,195.0,68.0,0.0,109.0,16.0,98.0,1.0
2023-09-09 07:00:00,198.0,68.0,0.0,169.0,16.0,94.0,1.0
2023-09-09 08:00:00,195.0,68.0,0.0,207.0,19.0,88.0,1.0
2023-09-09 09:00:00,181.0,68.0,0.0,210.0,19.0,82.0,1.0
2023-09-09 10:00:00,168.0,67.0,0.0,202.0,20.0,79.0,1.0
2023-09-09 11:00:00,176.0,68.0,0.0,191.0,23.0,80.0,1.0
2023-09-09 12:00:00,185.0,68.0,0.0,178.0,24.0,86.0,1.0
2023-09-09 13:00:00,178.0,72.0,0.0,156.0,23.0,87.0,1.0
2023-09-09 14:00:00,172.0,73.0,0.0,109.0,24.0,90.0,1.0
2023-09-09 15:00:00,200.0,70.0,0.0,50.0,20.0,101.0,1.0
2023-09-09 16:00:00,199.0,69.0,0.0,8.0,18.0,101.0,1.0
2023-09-09 17:00:00,200.0,47.0,0.0,1.0,22.0,101.0,1.0
2023-09-09 18:00:00,194.0,46.0,0.0,0.0,33.0,101.0,1.0
2023-09-09 19:00:00,187.0,45.0,0.0,0.0,50.0,98.0,1.0
2023-09-09 20:00:00,168.0,46.0,0.0,0.0,60.0,96.0,1.0
2023-09-09 21:00:00,175.0,46.0,0.0,0.0,61.0,97.0,1.0
2023-09-09 22:00:00,199.0,46.0,0.0,0.0,72.0,99.0,1.0
2023-09-09 23:00:00,191.0,45.0,0.0,0.0,82.0,97.0,1.0
