UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-02 00:00:00,18.0,71.0,0.0,0.0,150.0,52.0,1.0
2023-08-02 01:00:00,19.0,70.0,0.0,0.0,141.0,52.0,1.0
2023-08-02 02:00:00,20.0,69.0,0.0,3.0,134.0,53.0,1.0
2023-08-02 03:00:00,20.0,71.0,0.0,19.0,151.0,52.0,1.0
2023-08-02 04:00:00,20.0,71.0,0.0,48.0,158.0,52.0,1.0
2023-08-02 05:00:00,22.0,71.0,0.0,84.0,157.0,54.0,1.0
2023-08-02 06:00:00,22.0,72.0,0.0,117.0,166.0,54.0,1.0
2023-08-02 07:00:00,21.0,73.0,0.0,154.0,165.0,52.0,1.0
2023-08-02 08:00:00,23.0,71.0,0.0,172.0,160.0,52.0,1.0
2023-08-02 09:00:00,21.0,68.0,0.0,187.0,168.0,48.0,1.0
2023-08-02 10:00:00,20.0,68.0,0.0,202.0,163.0,43.0,1.0
2023-08-02 11:00:00,21.0,66.0,0.0,193.0,121.0,47.0,1.0
2023-08-02 12:00:00,20.0,66.0,0.0,151.0,105.0,53.0,1.0
2023-08-02 13:00:00,20.0,69.0,0.0,140.0,77.0,53.0,1.0
2023-08-02 14:00:00,21.0,67.0,0.0,135.0,62.0,53.0,1.0
2023-08-02 15:00:00,21.0,66.0,0.0,107.0,50.0,52.0,1.0
2023-08-02 16:00:00,21.0,66.0,0.0,62.0,42.0,52.0,1.0
2023-08-02 17:00:00,22.0,68.0,0.0,23.0,33.0,54.0,1.0
2023-08-02 18:00:00,23.0,70.0,0.0,4.0,42.0,54.0,1.0
2023-08-02 19:00:00,21.0,58.0,0.0,0.0,40.0,54.0,1.0
2023-08-02 20:00:00,21.0,64.0,0.0,0.0,43.0,53.0,1.0
2023-08-02 21:00:00,22.0,67.0,0.0,0.0,48.0,53.0,1.0
2023-08-02 22:00:00,19.0,66.0,0.0,0.0,50.0,45.0,1.0
2023-08-02 23:00:00,19.0,66.0,0.0,0.0,55.0,42.0,1.0
