UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-17 00:00:00,310.0,68.0,1.0,0.0,37.0,123.0,1.0
2023-11-17 01:00:00,309.0,68.0,1.0,0.0,37.0,123.0,1.0
2023-11-17 02:00:00,308.0,69.0,1.0,0.0,33.0,124.0,1.0
2023-11-17 03:00:00,299.0,68.0,1.0,0.0,32.0,122.0,1.0
2023-11-17 04:00:00,302.0,68.0,1.0,0.0,36.0,124.0,1.0
2023-11-17 05:00:00,319.0,67.0,1.0,1.0,38.0,125.0,1.0
2023-11-17 06:00:00,313.0,66.0,1.0,4.0,38.0,125.0,1.0
2023-11-17 07:00:00,317.0,67.0,1.0,24.0,35.0,125.0,1.0
2023-11-17 08:00:00,329.0,68.0,1.0,63.0,35.0,125.0,1.0
2023-11-17 09:00:00,328.0,68.0,1.0,91.0,30.0,125.0,1.0
2023-11-17 10:00:00,328.0,68.0,1.0,88.0,31.0,125.0,1.0
2023-11-17 11:00:00,324.0,66.0,1.0,61.0,29.0,124.0,1.0
2023-11-17 12:00:00,322.0,68.0,1.0,33.0,23.0,124.0,1.0
2023-11-17 13:00:00,317.0,69.0,1.0,8.0,21.0,123.0,1.0
2023-11-17 14:00:00,315.0,68.0,1.0,2.0,24.0,125.0,1.0
2023-11-17 15:00:00,317.0,66.0,1.0,1.0,26.0,125.0,1.0
2023-11-17 16:00:00,314.0,67.0,1.0,0.0,29.0,125.0,1.0
2023-11-17 17:00:00,310.0,67.0,1.0,0.0,23.0,125.0,1.0
2023-11-17 18:00:00,318.0,67.0,1.0,0.0,21.0,125.0,1.0
2023-11-17 19:00:00,317.0,67.0,1.0,0.0,21.0,124.0,1.0
2023-11-17 20:00:00,317.0,67.0,1.0,2.0,18.0,125.0,1.0
2023-11-17 21:00:00,302.0,68.0,1.0,0.0,18.0,122.0,1.0
2023-11-17 22:00:00,301.0,67.0,1.0,0.0,27.0,121.0,1.0
2023-11-17 23:00:00,304.0,66.0,1.0,0.0,30.0,123.0,1.0
