UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-26 00:00:00,72.0,48.0,0.0,0.0,12.0,47.0,1.0
2023-07-26 01:00:00,74.0,49.0,0.0,0.0,8.0,47.0,1.0
2023-07-26 02:00:00,74.0,48.0,0.0,5.0,8.0,48.0,1.0
2023-07-26 03:00:00,74.0,49.0,0.0,22.0,13.0,50.0,1.0
2023-07-26 04:00:00,73.0,49.0,0.0,52.0,18.0,54.0,1.0
2023-07-26 05:00:00,84.0,50.0,0.0,121.0,26.0,58.0,1.0
2023-07-26 06:00:00,74.0,52.0,0.0,194.0,41.0,57.0,1.0
2023-07-26 07:00:00,71.0,51.0,0.0,253.0,44.0,57.0,1.0
2023-07-26 08:00:00,74.0,52.0,0.0,272.0,48.0,57.0,1.0
2023-07-26 09:00:00,72.0,50.0,0.0,285.0,39.0,57.0,1.0
2023-07-26 10:00:00,95.0,50.0,0.0,290.0,44.0,58.0,1.0
2023-07-26 11:00:00,96.0,50.0,0.0,289.0,57.0,58.0,1.0
2023-07-26 12:00:00,81.0,47.0,0.0,272.0,63.0,59.0,1.0
2023-07-26 13:00:00,63.0,51.0,0.0,249.0,68.0,68.0,1.0
2023-07-26 14:00:00,57.0,52.0,0.0,200.0,94.0,74.0,1.0
2023-07-26 15:00:00,123.0,53.0,0.0,131.0,91.0,76.0,1.0
2023-07-26 16:00:00,125.0,52.0,0.0,61.0,74.0,76.0,1.0
2023-07-26 17:00:00,88.0,53.0,0.0,22.0,59.0,75.0,1.0
2023-07-26 18:00:00,122.0,53.0,0.0,4.0,51.0,76.0,1.0
2023-07-26 19:00:00,109.0,52.0,0.0,0.0,60.0,75.0,1.0
2023-07-26 20:00:00,74.0,52.0,0.0,0.0,74.0,74.0,1.0
2023-07-26 21:00:00,73.0,48.0,0.0,0.0,79.0,74.0,1.0
2023-07-26 22:00:00,80.0,46.0,0.0,0.0,69.0,71.0,1.0
2023-07-26 23:00:00,86.0,47.0,0.0,0.0,56.0,68.0,1.0
