UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-21 00:00:00,459.0,39.0,1.0,0.0,22.0,121.0,1.0
2023-11-21 01:00:00,470.0,41.0,1.0,0.0,23.0,123.0,1.0
2023-11-21 02:00:00,483.0,39.0,1.0,0.0,28.0,125.0,1.0
2023-11-21 03:00:00,526.0,39.0,1.0,0.0,20.0,126.0,1.0
2023-11-21 04:00:00,631.0,39.0,1.0,0.0,29.0,131.0,1.0
2023-11-21 05:00:00,750.0,40.0,1.0,1.0,35.0,134.0,1.0
2023-11-21 06:00:00,764.0,38.0,1.0,2.0,40.0,134.0,1.0
2023-11-21 07:00:00,769.0,38.0,1.0,16.0,42.0,133.0,1.0
2023-11-21 08:00:00,789.0,38.0,1.0,39.0,28.0,135.0,1.0
2023-11-21 09:00:00,795.0,39.0,1.0,56.0,35.0,135.0,1.0
2023-11-21 10:00:00,800.0,39.0,1.0,64.0,40.0,136.0,1.0
2023-11-21 11:00:00,807.0,38.0,1.0,59.0,43.0,135.0,1.0
2023-11-21 12:00:00,788.0,50.0,1.0,32.0,49.0,134.0,1.0
2023-11-21 13:00:00,785.0,57.0,1.0,7.0,58.0,133.0,1.0
2023-11-21 14:00:00,807.0,61.0,1.0,4.0,53.0,134.0,1.0
2023-11-21 15:00:00,788.0,62.0,1.0,1.0,56.0,134.0,1.0
2023-11-21 16:00:00,786.0,62.0,1.0,0.0,63.0,134.0,1.0
2023-11-21 17:00:00,785.0,61.0,1.0,0.0,63.0,134.0,1.0
2023-11-21 18:00:00,783.0,63.0,1.0,0.0,64.0,134.0,1.0
2023-11-21 19:00:00,610.0,65.0,1.0,0.0,55.0,130.0,1.0
2023-11-21 20:00:00,429.0,66.0,1.0,2.0,52.0,127.0,1.0
2023-11-21 21:00:00,375.0,62.0,1.0,0.0,47.0,126.0,1.0
2023-11-21 22:00:00,285.0,41.0,1.0,0.0,55.0,124.0,1.0
2023-11-21 23:00:00,235.0,39.0,1.0,0.0,45.0,123.0,1.0
