Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41424,2023-09-23 00:00:00,2024-07-17 00:00:00,3.1,186.61,70.0,72.0,0.0,1.0,207.0,82.0,2.0
41425,2023-09-23 01:00:00,2024-07-17 00:00:00,3.1,186.67,72.0,73.0,0.0,0.0,213.0,84.0,2.0
41426,2023-09-23 02:00:00,2024-07-17 00:00:00,3.1,192.33,72.0,72.0,0.0,0.0,199.0,84.0,2.0
41427,2023-09-23 03:00:00,2024-07-17 00:00:00,3.1,217.98,73.0,72.0,0.0,1.0,150.0,84.0,2.0
41428,2023-09-23 04:00:00,2024-07-17 00:00:00,3.1,285.62,123.0,70.0,0.0,17.0,116.0,94.0,2.0
41429,2023-09-23 05:00:00,2024-07-17 00:00:00,3.1,265.58,129.0,70.0,0.0,61.0,114.0,95.0,2.0
41430,2023-09-23 06:00:00,2024-07-17 00:00:00,3.1,197.56,73.0,68.0,0.0,99.0,88.0,84.0,2.0
41431,2023-09-23 07:00:00,2024-07-17 00:00:00,3.1,211.46,78.0,67.0,0.0,89.0,82.0,85.0,2.0
41432,2023-09-23 08:00:00,2024-07-17 00:00:00,3.1,217.62,78.0,69.0,0.0,78.0,83.0,85.0,2.0
41433,2023-09-23 09:00:00,2024-07-17 00:00:00,3.1,220.1,79.0,69.0,0.0,94.0,64.0,86.0,2.0
41434,2023-09-23 10:00:00,2024-07-17 00:00:00,3.1,221.74,78.0,68.0,0.0,88.0,65.0,85.0,2.0
41435,2023-09-23 11:00:00,2024-07-17 00:00:00,3.1,231.7,78.0,69.0,0.0,72.0,65.0,85.0,2.0
41436,2023-09-23 12:00:00,2024-07-17 00:00:00,3.1,256.9,79.0,70.0,0.0,49.0,54.0,85.0,2.0
41437,2023-09-23 13:00:00,2024-07-17 00:00:00,3.1,274.83,80.0,71.0,0.0,30.0,52.0,86.0,2.0
41438,2023-09-23 14:00:00,2024-07-17 00:00:00,3.1,294.16,78.0,72.0,0.0,20.0,39.0,85.0,2.0
41439,2023-09-23 15:00:00,2024-07-17 00:00:00,3.1,295.95,75.0,70.0,0.0,8.0,44.0,85.0,2.0
41440,2023-09-23 16:00:00,2024-07-17 00:00:00,3.1,307.88,75.0,70.0,0.0,1.0,40.0,85.0,2.0
41441,2023-09-23 17:00:00,2024-07-17 00:00:00,3.1,292.98,76.0,72.0,0.0,1.0,56.0,85.0,2.0
41442,2023-09-23 18:00:00,2024-07-17 00:00:00,3.1,299.61,75.0,72.0,0.0,0.0,48.0,86.0,2.0
41443,2023-09-23 19:00:00,2024-07-17 00:00:00,3.1,289.93,74.0,69.0,0.0,0.0,55.0,86.0,2.0
41444,2023-09-23 20:00:00,2024-07-17 00:00:00,3.1,290.21,74.0,70.0,0.0,0.0,55.0,86.0,2.0
41445,2023-09-23 21:00:00,2024-07-17 00:00:00,3.1,290.95,74.0,69.0,0.0,0.0,55.0,85.0,2.0
41446,2023-09-23 22:00:00,2024-07-17 00:00:00,3.1,300.36,73.0,71.0,0.0,1.0,55.0,74.0,2.0
41447,2023-09-23 23:00:00,2024-07-17 00:00:00,3.1,307.34,74.0,70.0,0.0,0.0,58.0,67.0,2.0
