Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,684.83,569.0,54.0,1.0,0.0,24.0,109.0,1.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,664.12,446.0,49.0,1.0,0.0,24.0,103.0,1.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,662.68,451.0,50.0,1.0,0.0,23.0,108.0,1.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,685.59,566.0,50.0,1.0,0.0,21.0,113.0,1.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,690.45,582.0,50.0,1.0,0.0,18.0,114.0,1.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,693.58,650.0,48.0,1.0,0.0,27.0,115.0,1.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,691.47,661.0,48.0,1.0,0.0,31.0,116.0,1.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,698.24,662.0,46.0,0.0,0.0,25.0,115.0,1.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,688.43,658.0,40.0,0.0,1.0,38.0,114.0,1.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,695.44,662.0,27.0,0.0,3.0,32.0,114.0,1.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,703.48,661.0,22.0,0.0,3.0,25.0,112.0,1.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,707.64,667.0,22.0,0.0,2.0,22.0,112.0,1.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,715.05,674.0,21.0,0.0,1.0,17.0,110.0,1.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,712.87,679.0,25.0,0.0,0.0,20.0,110.0,1.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,708.28,663.0,28.0,0.0,0.0,22.0,110.0,1.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,707.08,673.0,27.0,1.0,0.0,23.0,112.0,1.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,706.67,678.0,28.0,1.0,0.0,24.0,112.0,1.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,705.46,669.0,30.0,1.0,0.0,22.0,114.0,1.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,703.19,671.0,40.0,1.0,0.0,22.0,114.0,1.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,696.56,621.0,44.0,1.0,0.0,20.0,114.0,1.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,694.03,580.0,42.0,1.0,0.0,16.0,114.0,1.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,696.96,580.0,28.0,1.0,0.0,17.0,114.0,1.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,693.03,539.0,28.0,1.0,0.0,15.0,112.0,1.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,688.05,486.0,32.0,1.0,0.0,12.0,107.0,1.0
