UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,4.287860864602987,271.7025359913232,268.75601214461994,0.0,0.0303729616304601,100.19407,62.49976,0.97887,0.0,42.0,60.02381,1.05472
2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,4.474888861728553,271.37296701873083,268.12114503927893,0.0,0.0089709377687742,114.70588,62.13502,0.98842,0.73664,40.0,58.94503,1.03709
2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,4.474888861728553,271.37296701873083,268.12114503927893,0.0,0.0089709377687742,128.52117,61.11692,0.95138,7.00887,38.0,57.53802,0.9882
2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,4.474888861728553,271.37296701873083,268.12114503927893,0.0,0.0089709377687742,146.90204,61.49531,0.9313,15.53275,35.0,57.35865,0.99031
2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,5.144472683006399,271.8364098615441,267.6933771186747,20.37297258514948,0.0219835504311099,160.62464,62.73354,0.93984,24.12782,35.0,57.12211,1.0056
2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,5.144472683006399,271.8364098615441,267.6933771186747,20.37297258514948,0.0219835504311099,167.29658,63.38935,0.94126,33.45247,36.0,58.48244,1.02748
2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,5.144472683006399,271.8364098615441,267.6933771186747,20.37297258514948,0.0219835504311099,173.32618,62.60064,0.86751,41.80428,29.0,57.49212,1.06186
2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,5.367335972933778,273.0177574229124,265.90250340057884,271.7615010312428,0.0114063933891958,173.03173,62.92117,0.86507,50.27756,27.0,59.32548,1.04905
2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,5.367335972933778,273.0177574229124,265.90250340057884,271.7615010312428,0.0114063933891958,167.24127,62.65776,0.80336,52.06611,25.0,61.7343,1.00267
2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,5.367335972933778,273.0177574229124,265.90250340057884,271.7615010312428,0.0114063933891958,158.19291,62.93386,0.84356,50.84631,20.0,60.26697,0.97896
2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,5.280822810960375,273.88201148124455,265.08870156194166,361.3210727173018,0.0167093554769765,166.76253,62.26266,0.81405,48.76901,15.0,57.04367,0.96324
2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,5.280822810960375,273.88201148124455,265.08870156194166,361.3210727173018,0.0167093554769765,167.11773,60.51506,0.82803,42.03265,13.0,56.52338,1.01334
2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,5.280822810960375,273.88201148124455,265.08870156194166,361.3210727173018,0.0167093554769765,164.20356,59.59048,0.82176,32.77855,12.0,57.13236,1.0179
2023-03-28 13:00:00,2024-07-17 00:00:00,3.1,4.296402926739682,273.2145420372862,265.28178854106704,328.7815174570691,0.0,151.09306,60.90972,0.84701,23.63983,13.0,57.60904,1.00554
2023-03-28 14:00:00,2024-07-17 00:00:00,3.1,4.296402926739682,273.2145420372862,265.28178854106704,328.7815174570691,0.0,141.53421,61.47096,0.85548,12.82746,17.0,56.56413,0.97182
2023-03-28 15:00:00,2024-07-17 00:00:00,3.1,4.296402926739682,273.2145420372862,265.28178854106704,328.7815174570691,0.0,137.58914,61.59781,0.83677,5.07101,28.0,56.03922,0.96276
2023-03-28 16:00:00,2024-07-17 00:00:00,3.1,2.61195415671564,270.94857166986435,265.82150565891857,185.91981857641807,0.0003212060201388,140.56647,62.06745,0.85863,0.91727,38.0,55.92772,0.94723
2023-03-28 17:00:00,2024-07-17 00:00:00,3.1,2.61195415671564,270.94857166986435,265.82150565891857,185.91981857641807,0.0003212060201388,136.79377,61.24999,0.86469,1.05387,43.0,55.50078,0.97478
2023-03-28 18:00:00,2024-07-17 00:00:00,3.1,2.61195415671564,270.94857166986435,265.82150565891857,185.91981857641807,0.0003212060201388,130.36982,60.74519,0.88103,3.12667,50.0,56.72417,0.93397
2023-03-28 19:00:00,2024-07-17 00:00:00,3.1,1.9713268773222403,270.39850022717064,266.2204895420027,0.0,0.0063188500623743,126.58483,60.6487,0.89566,5.1791,51.0,57.57382,0.94297
2023-03-28 20:00:00,2024-07-17 00:00:00,3.1,1.9713268773222403,270.39850022717064,266.2204895420027,0.0,0.0063188500623743,125.3212,61.0062,0.87148,5.59587,57.0,59.0205,0.94337
2023-03-28 21:00:00,2024-07-17 00:00:00,3.1,1.9713268773222403,270.39850022717064,266.2204895420027,0.0,0.0063188500623743,137.63721,61.22398,0.87658,1.31006,71.0,57.96499,1.04326
2023-03-28 22:00:00,2024-07-17 00:00:00,3.1,1.8876489429487469,270.0767040295996,266.85608479272673,0.0,0.1713458570840616,141.47576,61.21207,0.88296,0.0,48.0,58.14962,1.00307
2023-03-28 23:00:00,2024-07-17 00:00:00,3.1,1.8876489429487469,270.0767040295996,266.85608479272673,0.0,0.1713458570840616,150.96352,60.82372,0.8889,0.0,57.0,58.4117,0.96039
2023-03-29 00:00:00,2024-07-17 00:00:00,3.1,1.8876489429487469,270.0767040295996,266.85608479272673,0.0,0.1713458570840616,144.824,60.32,0.87305,0.0,56.33632,61.39555,1.05472
2023-03-29 01:00:00,2024-07-17 00:00:00,3.1,2.200425809946004,270.0783946730338,267.0677320372991,0.0,0.2845414651290888,154.70016,60.00956,0.88333,0.0,58.3837,60.38658,1.03709
2023-03-29 02:00:00,2024-07-17 00:00:00,3.1,2.200425809946004,270.0783946730338,267.0677320372991,0.0,0.2845414651290888,160.89653,59.05317,0.84714,1.25614,61.20621,58.91669,0.9882
2023-03-29 03:00:00,2024-07-17 00:00:00,3.1,2.200425809946004,270.0783946730338,267.0677320372991,0.0,0.2845414651290888,171.78843,59.50145,0.82729,3.44307,64.3674,58.70087,0.99031
2023-03-29 04:00:00,2024-07-17 00:00:00,3.1,2.820792766165229,271.1552612864068,267.3390968593596,24.61007700580673,0.4263349913345105,177.88847,60.70584,0.83542,4.38144,65.39006,58.44759,1.0056
2023-03-29 05:00:00,2024-07-17 00:00:00,3.1,2.820792766165229,271.1552612864068,267.3390968593596,24.61007700580673,0.4263349913345105,181.66208,61.33396,0.837,4.77318,65.48018,59.7937,1.02748
2023-03-29 06:00:00,2024-07-17 00:00:00,3.1,2.820792766165229,271.1552612864068,267.3390968593596,24.61007700580673,0.4263349913345105,188.41599,60.61178,0.76628,2.62492,65.40755,58.82571,1.06186
2023-03-29 07:00:00,2024-07-17 00:00:00,3.1,2.8503441833784127,273.2972452513278,267.7886077686692,304.59205225678863,0.0520231904252049,192.17977,60.92717,0.76261,1.9853,67.25062,60.65994,1.04905
2023-03-29 08:00:00,2024-07-17 00:00:00,3.1,2.8503441833784127,273.2972452513278,267.7886077686692,304.59205225678863,0.0520231904252049,189.45733,60.68097,0.7025,0.0,66.64235,63.05936,1.00267
2023-03-29 09:00:00,2024-07-17 00:00:00,3.1,2.8503441833784127,273.2972452513278,267.7886077686692,304.59205225678863,0.0520231904252049,184.5419,60.99181,0.74175,0.0,66.50107,61.61266,0.97896
2023-03-29 10:00:00,2024-07-17 00:00:00,3.1,2.276618168112793,274.1867995788461,268.81747591819976,324.9241773514442,0.0824837655789132,190.61612,60.37663,0.71311,0.0,66.70582,58.41154,0.96324
2023-03-29 11:00:00,2024-07-17 00:00:00,3.1,2.276618168112793,274.1867995788461,268.81747591819976,324.9241773514442,0.0824837655789132,191.80242,58.70989,0.72538,0.0,66.02129,57.90187,1.01334
