Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37728,2023-04-22 00:00:00,2024-07-17 00:00:00,3.1,411.79,109.0,45.0,1.0,0.0,31.0,56.0,1.0
37729,2023-04-22 01:00:00,2024-07-17 00:00:00,3.1,402.04,108.0,45.0,1.0,0.0,36.0,56.0,1.0
37730,2023-04-22 02:00:00,2024-07-17 00:00:00,3.1,401.74,109.0,46.0,1.0,1.0,41.0,51.0,1.0
37731,2023-04-22 03:00:00,2024-07-17 00:00:00,3.1,411.11,111.0,46.0,1.0,12.0,32.0,45.0,1.0
37732,2023-04-22 04:00:00,2024-07-17 00:00:00,3.1,352.43,113.0,54.0,1.0,56.0,31.0,46.0,1.0
37733,2023-04-22 05:00:00,2024-07-17 00:00:00,3.1,273.4,128.0,54.0,1.0,167.0,30.0,50.0,1.0
37734,2023-04-22 06:00:00,2024-07-17 00:00:00,3.1,204.82,127.0,52.0,1.0,300.0,36.0,51.0,1.0
37735,2023-04-22 07:00:00,2024-07-17 00:00:00,3.1,155.86,113.0,49.0,1.0,414.0,44.0,49.0,1.0
37736,2023-04-22 08:00:00,2024-07-17 00:00:00,3.1,140.28,111.0,51.0,1.0,471.0,56.0,49.0,1.0
37737,2023-04-22 09:00:00,2024-07-17 00:00:00,3.1,140.21,114.0,50.0,1.0,484.0,57.0,47.0,1.0
37738,2023-04-22 10:00:00,2024-07-17 00:00:00,3.1,147.27,118.0,51.0,1.0,465.0,57.0,48.0,1.0
37739,2023-04-22 11:00:00,2024-07-17 00:00:00,3.1,149.85,114.0,49.0,1.0,436.0,59.0,43.0,1.0
37740,2023-04-22 12:00:00,2024-07-17 00:00:00,3.1,153.24,111.0,50.0,1.0,408.0,61.0,43.0,1.0
37741,2023-04-22 13:00:00,2024-07-17 00:00:00,3.1,173.55,114.0,49.0,1.0,344.0,55.0,43.0,1.0
37742,2023-04-22 14:00:00,2024-07-17 00:00:00,3.1,207.7,111.0,50.0,1.0,242.0,50.0,43.0,1.0
37743,2023-04-22 15:00:00,2024-07-17 00:00:00,3.1,282.61,111.0,50.0,1.0,122.0,37.0,44.0,1.0
37744,2023-04-22 16:00:00,2024-07-17 00:00:00,3.1,385.86,113.0,50.0,1.0,32.0,28.0,47.0,1.0
37745,2023-04-22 17:00:00,2024-07-17 00:00:00,3.1,435.5,113.0,50.0,1.0,5.0,25.0,46.0,1.0
37746,2023-04-22 18:00:00,2024-07-17 00:00:00,3.1,472.09,138.0,48.0,1.0,1.0,25.0,47.0,1.0
37747,2023-04-22 19:00:00,2024-07-17 00:00:00,3.1,450.18,128.0,47.0,1.0,0.0,29.0,50.0,1.0
37748,2023-04-22 20:00:00,2024-07-17 00:00:00,3.1,416.94,119.0,47.0,1.0,0.0,45.0,47.0,1.0
37749,2023-04-22 21:00:00,2024-07-17 00:00:00,3.1,399.86,110.0,47.0,1.0,0.0,50.0,45.0,1.0
37750,2023-04-22 22:00:00,2024-07-17 00:00:00,3.1,401.32,110.0,48.0,1.0,0.0,54.0,40.0,1.0
37751,2023-04-22 23:00:00,2024-07-17 00:00:00,3.1,420.69,118.0,46.0,1.0,0.0,54.0,35.0,1.0
