Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38808,2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,590.95,328.0,48.0,0.0,0.0,78.0,70.0,2.0
38809,2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,609.71,370.0,32.0,0.0,3.0,76.0,71.0,2.0
38810,2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,600.54,368.0,28.0,0.0,16.0,73.0,70.0,2.0
38811,2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,585.44,362.0,28.0,0.0,44.0,57.0,73.0,2.0
38812,2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,554.88,397.0,29.0,0.0,96.0,54.0,78.0,2.0
38813,2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,491.39,400.0,31.0,0.0,179.0,64.0,81.0,2.0
38814,2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,440.45,400.0,30.0,1.0,278.0,63.0,78.0,2.0
38815,2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,403.66,397.0,30.0,1.0,354.0,72.0,74.0,2.0
38816,2023-06-06 08:00:00,2024-07-17 00:00:00,3.1,372.19,374.0,30.0,1.0,402.0,83.0,69.0,2.0
38817,2023-06-06 09:00:00,2024-07-17 00:00:00,3.1,368.32,372.0,29.0,0.0,416.0,80.0,66.0,2.0
38818,2023-06-06 10:00:00,2024-07-17 00:00:00,3.1,347.79,324.0,30.0,0.0,423.0,66.0,65.0,2.0
38819,2023-06-06 11:00:00,2024-07-17 00:00:00,3.1,336.8,314.0,33.0,0.0,443.0,67.0,60.0,2.0
38820,2023-06-06 12:00:00,2024-07-17 00:00:00,3.1,325.74,298.0,29.0,0.0,445.0,70.0,61.0,2.0
38821,2023-06-06 13:00:00,2024-07-17 00:00:00,3.1,362.04,327.0,29.0,0.0,387.0,67.0,60.0,2.0
38822,2023-06-06 14:00:00,2024-07-17 00:00:00,3.1,397.19,309.0,29.0,0.0,289.0,56.0,63.0,2.0
38823,2023-06-06 15:00:00,2024-07-17 00:00:00,3.1,510.58,390.0,29.0,0.0,172.0,46.0,62.0,2.0
38824,2023-06-06 16:00:00,2024-07-17 00:00:00,3.1,604.31,420.0,30.0,0.0,77.0,33.0,66.0,2.0
38825,2023-06-06 17:00:00,2024-07-17 00:00:00,3.1,655.07,458.0,29.0,0.0,35.0,28.0,74.0,2.0
38826,2023-06-06 18:00:00,2024-07-17 00:00:00,3.1,678.45,452.0,30.0,0.0,12.0,25.0,76.0,2.0
38827,2023-06-06 19:00:00,2024-07-17 00:00:00,3.1,681.02,442.0,29.0,0.0,1.0,28.0,81.0,2.0
38828,2023-06-06 20:00:00,2024-07-17 00:00:00,3.1,693.81,449.0,29.0,0.0,0.0,20.0,80.0,2.0
38829,2023-06-06 21:00:00,2024-07-17 00:00:00,3.1,661.22,382.0,38.0,0.0,0.0,31.0,79.0,2.0
38830,2023-06-06 22:00:00,2024-07-17 00:00:00,3.1,644.05,369.0,48.0,0.0,0.0,42.0,75.0,2.0
38831,2023-06-06 23:00:00,2024-07-17 00:00:00,3.1,630.47,370.0,48.0,0.0,0.0,56.0,72.0,2.0
