Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40032,2023-07-27 00:00:00,2024-07-17 00:00:00,3.1,464.64,108.0,46.0,0.0,0.0,52.0,69.0,1.0
40033,2023-07-27 01:00:00,2024-07-17 00:00:00,3.1,480.47,118.0,46.0,0.0,1.0,49.0,69.0,1.0
40034,2023-07-27 02:00:00,2024-07-17 00:00:00,3.1,455.85,106.0,45.0,0.0,10.0,46.0,70.0,1.0
40035,2023-07-27 03:00:00,2024-07-17 00:00:00,3.1,394.72,91.0,46.0,0.0,40.0,47.0,69.0,1.0
40036,2023-07-27 04:00:00,2024-07-17 00:00:00,3.1,366.69,97.0,45.0,0.0,85.0,36.0,71.0,1.0
40037,2023-07-27 05:00:00,2024-07-17 00:00:00,3.1,339.92,109.0,47.0,0.0,146.0,27.0,71.0,1.0
40038,2023-07-27 06:00:00,2024-07-17 00:00:00,3.1,261.23,87.0,46.0,0.0,232.0,29.0,69.0,1.0
40039,2023-07-27 07:00:00,2024-07-17 00:00:00,3.1,245.97,94.0,49.0,0.0,288.0,32.0,61.0,1.0
40040,2023-07-27 08:00:00,2024-07-17 00:00:00,3.1,229.92,94.0,49.0,0.0,330.0,35.0,60.0,1.0
40041,2023-07-27 09:00:00,2024-07-17 00:00:00,3.1,222.4,86.0,49.0,0.0,325.0,37.0,65.0,1.0
40042,2023-07-27 10:00:00,2024-07-17 00:00:00,3.1,201.09,70.0,49.0,0.0,339.0,37.0,68.0,1.0
40043,2023-07-27 11:00:00,2024-07-17 00:00:00,3.1,196.92,67.0,48.0,0.0,339.0,38.0,68.0,1.0
40044,2023-07-27 12:00:00,2024-07-17 00:00:00,3.1,201.39,66.0,48.0,0.0,319.0,38.0,68.0,1.0
40045,2023-07-27 13:00:00,2024-07-17 00:00:00,3.1,230.55,77.0,48.0,0.0,275.0,33.0,69.0,1.0
40046,2023-07-27 14:00:00,2024-07-17 00:00:00,3.1,293.51,97.0,49.0,0.0,193.0,31.0,69.0,1.0
40047,2023-07-27 15:00:00,2024-07-17 00:00:00,3.1,327.77,83.0,49.0,0.0,128.0,20.0,68.0,1.0
40048,2023-07-27 16:00:00,2024-07-17 00:00:00,3.1,392.0,82.0,50.0,0.0,67.0,15.0,70.0,1.0
40049,2023-07-27 17:00:00,2024-07-17 00:00:00,3.1,497.23,122.0,51.0,0.0,29.0,13.0,74.0,1.0
40050,2023-07-27 18:00:00,2024-07-17 00:00:00,3.1,539.86,126.0,52.0,0.0,6.0,12.0,76.0,1.0
40051,2023-07-27 19:00:00,2024-07-17 00:00:00,3.1,547.49,124.0,50.0,0.0,1.0,12.0,76.0,1.0
40052,2023-07-27 20:00:00,2024-07-17 00:00:00,3.1,512.06,96.0,49.0,0.0,0.0,15.0,75.0,1.0
40053,2023-07-27 21:00:00,2024-07-17 00:00:00,3.1,483.46,71.0,48.0,0.0,0.0,12.0,74.0,1.0
40054,2023-07-27 22:00:00,2024-07-17 00:00:00,3.1,483.18,70.0,47.0,0.0,0.0,13.0,71.0,1.0
40055,2023-07-27 23:00:00,2024-07-17 00:00:00,3.1,469.76,70.0,47.0,0.0,0.0,21.0,67.0,1.0
