datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,TMP,2 m above ground,34.25,-91.0,292.63001056671794,291.32132237045437,290.5314986817301,291.8781369672533,295.90388179010165,298.1616043009294,298.3870708817337,295.778043015693,292.15977114511657,290.79079214366914,289.8518331348382,291.4947422515304,295.91166797402855,299.0578031205656,300.02036823035655,296.99749247133457,293.17041552851236,291.93441110067715,291.18451955772343,293.4021614732006,299.07754794425557,302.5883007495661,303.54242710065273,299.7181068033939,295.4591272835046,293.7812164689253,292.95818690024214,294.5789293452932,299.3672336776922,302.8565713457647,303.31833274424145,299.33503725731134
