Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
37848,2023-04-27 00:00:00,171.59,1404.0,2433.0,7679.0,0.0,135.0,0.0,75.0,268.0,0.0,225.0
37849,2023-04-27 01:00:00,170.55,1331.0,2570.0,7676.0,0.0,135.0,0.0,72.0,266.0,0.0,229.0
37850,2023-04-27 02:00:00,176.09,1466.0,2520.0,7675.0,0.0,134.0,0.0,63.0,274.0,0.0,225.0
37851,2023-04-27 03:00:00,182.54,1556.0,2701.0,7680.0,0.0,132.0,42.0,49.0,279.0,0.0,226.0
37852,2023-04-27 04:00:00,175.1,1561.0,2877.0,7686.0,0.0,132.0,817.0,36.0,285.0,0.0,236.0
37853,2023-04-27 05:00:00,153.37,1635.0,2524.0,7673.0,0.0,132.0,2585.0,14.0,304.0,0.0,246.0
37854,2023-04-27 06:00:00,121.24,1556.0,1941.0,7669.0,0.0,131.0,5064.0,1.0,304.0,0.0,264.0
37855,2023-04-27 07:00:00,106.99,1515.0,1875.0,7676.0,0.0,136.0,7085.0,2.0,292.0,0.0,305.0
37856,2023-04-27 08:00:00,105.63,1470.0,2227.0,7672.0,0.0,136.0,7968.0,15.0,293.0,0.0,316.0
37857,2023-04-27 09:00:00,107.65,1452.0,2381.0,7672.0,0.0,136.0,7882.0,33.0,290.0,0.0,325.0
37858,2023-04-27 10:00:00,96.2,1424.0,1421.0,7667.0,0.0,133.0,7453.0,46.0,293.0,0.0,346.0
37859,2023-04-27 11:00:00,97.9,1422.0,1341.0,7664.0,0.0,130.0,6936.0,56.0,288.0,0.0,355.0
37860,2023-04-27 12:00:00,95.6,1241.0,1344.0,7668.0,0.0,132.0,6103.0,66.0,293.0,0.0,355.0
37861,2023-04-27 13:00:00,105.04,1249.0,1709.0,7522.0,0.0,132.0,5549.0,60.0,294.0,0.0,326.0
37862,2023-04-27 14:00:00,111.29,1326.0,1797.0,7620.0,0.0,132.0,5023.0,42.0,286.0,0.0,287.0
37863,2023-04-27 15:00:00,128.94,1428.0,1869.0,7667.0,0.0,132.0,3303.0,37.0,285.0,0.0,272.0
37864,2023-04-27 16:00:00,155.46,1373.0,2452.0,7680.0,0.0,135.0,1293.0,14.0,284.0,0.0,253.0
37865,2023-04-27 17:00:00,172.26,1291.0,2906.0,7684.0,0.0,136.0,179.0,1.0,295.0,0.0,237.0
37866,2023-04-27 18:00:00,188.35,1551.0,3045.0,7683.0,0.0,136.0,0.0,3.0,298.0,0.0,232.0
37867,2023-04-27 19:00:00,186.65,1558.0,2899.0,7665.0,0.0,136.0,0.0,21.0,290.0,0.0,230.0
37868,2023-04-27 20:00:00,182.27,1496.0,2802.0,7662.0,0.0,136.0,0.0,35.0,288.0,0.0,229.0
37869,2023-04-27 21:00:00,173.48,1383.0,2591.0,7665.0,0.0,136.0,0.0,46.0,296.0,0.0,230.0
37870,2023-04-27 22:00:00,164.91,1260.0,2066.0,7205.0,0.0,134.0,0.0,55.0,284.0,0.0,226.0
37871,2023-04-27 23:00:00,180.44,1273.0,2093.0,6266.0,0.0,136.0,0.0,97.0,283.0,0.0,226.0
