UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-11-05 00:00:00,2024-07-17 00:00:00,3.1,3.8905394407313545,283.8503780691617,280.70698739218653,0.0,0.6487652419822446,1123.81858,1897.48651,7566.1782,0.00366,142.99798,0.0,939.00001,520.77619,3.32882,165.79061
2023-11-05 01:00:00,2024-07-17 00:00:00,3.1,3.672129188012776,283.3951130041653,280.5358096013796,0.0,0.3937921406193418,1122.1956,1938.68884,7575.49497,0.02289,142.09552,0.0,869.99997,522.79882,3.29337,171.3296
2023-11-05 02:00:00,2024-07-17 00:00:00,3.1,3.672129188012776,283.3951130041653,280.5358096013796,0.0,0.3937921406193418,1097.89082,1991.84519,7595.55317,0.01199,138.87396,0.0,762.00001,506.11297,3.31407,178.64284
2023-11-05 03:00:00,2024-07-17 00:00:00,3.1,3.672129188012776,283.3951130041653,280.5358096013796,0.0,0.3937921406193418,1086.99246,2013.57744,7600.65071,0.01051,137.79991,0.0,665.99999,496.28996,3.31209,185.35553
2023-11-05 04:00:00,2024-07-17 00:00:00,3.1,2.873770424477594,282.6310553889891,280.05034677432093,0.7845221821808926,0.6061720131377202,1089.55236,2052.19401,7591.48326,0.01335,137.69327,0.0,642.99998,497.08448,3.26492,199.15964
2023-11-05 05:00:00,2024-07-17 00:00:00,3.1,2.873770424477594,282.6310553889891,280.05034677432093,0.7845221821808926,0.6061720131377202,1099.16985,2155.49783,7557.59731,0.03118,140.06225,47.0,646.00002,506.4846,3.30163,210.21347
2023-11-05 06:00:00,2024-07-17 00:00:00,3.1,2.873770424477594,282.6310553889891,280.05034677432093,0.7845221821808926,0.6061720131377202,1088.22529,2215.69668,7521.28856,0.00232,142.31991,279.99999,559.99999,521.9076,3.32436,213.64101
2023-11-05 07:00:00,2024-07-17 00:00:00,3.1,4.028240874491565,286.13495124751495,280.4608519981131,163.4680738253408,0.1068563305743904,1099.06758,2245.63699,7458.9025,0.0,140.23744,626.00002,432.99998,536.60095,3.28142,216.55347
2023-11-05 08:00:00,2024-07-17 00:00:00,3.1,4.028240874491565,286.13495124751495,280.4608519981131,163.4680738253408,0.1068563305743904,1107.49363,2244.13492,7441.77824,0.0,137.26031,887.99998,340.0,528.31801,3.25423,225.34469
2023-11-05 09:00:00,2024-07-17 00:00:00,3.1,4.028240874491565,286.13495124751495,280.4608519981131,163.4680738253408,0.1068563305743904,1095.46873,2250.24552,7435.09064,0.00455,137.48574,1179.99999,257.00001,517.62876,2.94004,226.63442
2023-11-05 10:00:00,2024-07-17 00:00:00,3.1,4.1776679562230346,287.3648511775744,280.57491246373894,220.6068532210217,0.2972231221199594,1091.67085,2223.63317,7430.38746,0.0,135.82269,1664.99997,194.0,512.73057,2.93163,222.19971
2023-11-05 11:00:00,2024-07-17 00:00:00,3.1,4.1776679562230346,287.3648511775744,280.57491246373894,220.6068532210217,0.2972231221199594,1099.0685,2231.7579,7403.22548,0.0,132.72324,2148.99998,171.99999,509.62006,3.06857,214.90532
2023-11-05 12:00:00,2024-07-17 00:00:00,3.1,4.1776679562230346,287.3648511775744,280.57491246373894,220.6068532210217,0.2972231221199594,1096.45128,2252.75623,7405.48825,0.0,135.48719,2336.00006,166.0,509.82301,2.87907,206.17559
2023-11-05 13:00:00,2024-07-17 00:00:00,3.1,2.8769096418401627,285.60676512355167,280.9084211211378,135.594901676287,0.3282319721378336,1095.6696,2280.96032,7417.56283,0.01086,137.59331,1934.99993,154.0,507.24928,2.95513,196.41829
2023-11-05 14:00:00,2024-07-17 00:00:00,3.1,2.8769096418401627,285.60676512355167,280.9084211211378,135.594901676287,0.3282319721378336,1107.45236,2302.40273,7437.84616,0.01122,139.19105,881.00003,142.0,505.94077,2.95821,188.22157
