UTC time,nat_gas,coal,solar,hydro,biomass,nuclear,wind
2019-01-02 21:00,1884.0,1458.0,0.0,1196.0,34.0,1390.0,666.0
2019-01-02 22:00,1786.0,1342.0,0.0,1141.0,36.0,1395.0,738.0
2019-01-02 23:00,1645.0,1291.0,0.0,925.0,35.0,1395.0,926.0
2019-01-03 00:00,1518.0,1303.0,0.0,904.0,36.0,1395.0,1097.0
2019-01-03 01:00,1535.0,1340.0,0.0,886.0,36.0,1396.0,1139.0
2019-01-03 02:00,1570.0,1332.0,0.0,997.0,36.0,1396.0,1051.0
2019-01-03 03:00,1827.0,1308.0,0.0,1011.0,36.0,1396.0,814.0
2019-01-03 04:00,1824.0,1301.0,0.0,991.0,37.0,1395.0,746.0
2019-01-03 05:00,1863.0,1311.0,0.0,1329.0,40.0,1395.0,637.0
2019-01-03 06:00,1756.0,1525.0,8.0,1603.0,40.0,1395.0,659.0
2019-01-03 07:00,1870.0,1541.0,50.0,1569.0,41.0,1391.0,549.0
2019-01-03 08:00,1876.0,1636.0,114.0,1846.0,42.0,1350.0,262.0
2019-01-03 09:00,1869.0,1713.0,159.0,1886.0,42.0,1350.0,182.0
2019-01-03 10:00,1858.0,1700.0,172.0,1852.0,43.0,1352.0,180.0
2019-01-03 11:00,1889.0,1700.0,149.0,1889.0,44.0,1367.0,200.0
2019-01-03 12:00,1935.0,1653.0,115.0,1793.0,44.0,1343.0,338.0
2019-01-03 13:00,1860.0,1633.0,55.0,1912.0,43.0,1340.0,454.0
2019-01-03 14:00,1863.0,1634.0,5.0,1909.0,43.0,1313.0,582.0
2019-01-03 15:00,1930.0,1695.0,0.0,2178.0,44.0,1306.0,716.0
2019-01-03 16:00,1931.0,1610.0,0.0,1745.0,44.0,1342.0,1356.0
2019-01-03 17:00,1883.0,1584.0,0.0,1614.0,41.0,1372.0,1738.0
2019-01-03 18:00,1881.0,1453.0,0.0,1557.0,41.0,1372.0,2112.0
2019-01-03 19:00,1885.0,1248.0,0.0,1611.0,41.0,1386.0,2296.0
2019-01-03 20:00,1887.0,1241.0,0.0,1499.0,41.0,1390.0,2401.0
2019-01-03 21:00,1822.0,1235.0,0.0,1105.0,41.0,1390.0,2529.0
2019-01-03 22:00,1777.0,1237.0,0.0,1035.0,40.0,1390.0,2602.0
2019-01-03 23:00,1401.0,1234.0,0.0,979.0,42.0,1394.0,2640.0
2019-01-04 00:00,1302.0,1251.0,0.0,1044.0,43.0,1398.0,2575.0
2019-01-04 01:00,1301.0,1252.0,0.0,959.0,42.0,1398.0,2606.0
2019-01-04 02:00,1302.0,1262.0,0.0,973.0,42.0,1398.0,2672.0
2019-01-04 03:00,1310.0,1282.0,0.0,1045.0,42.0,1398.0,2712.0
2019-01-04 04:00,1336.0,1461.0,0.0,1146.0,42.0,1398.0,2703.0
2019-01-04 05:00,1472.0,1517.0,0.0,1248.0,45.0,1399.0,2628.0
2019-01-04 06:00,1710.0,1588.0,13.0,1654.0,45.0,1389.0,2511.0
2019-01-04 07:00,1898.0,1638.0,66.0,1473.0,45.0,1316.0,2431.0
2019-01-04 08:00,1900.0,1628.0,128.0,1465.0,45.0,1352.0,2427.0
2019-01-04 09:00,1895.0,1494.0,186.0,1392.0,45.0,1353.0,2478.0
2019-01-04 10:00,1891.0,1400.0,216.0,1340.0,45.0,1323.0,2537.0
2019-01-04 11:00,1837.0,1333.0,202.0,1271.0,44.0,1341.0,2527.0
2019-01-04 12:00,1838.0,1343.0,155.0,1386.0,44.0,1324.0,2267.0
2019-01-04 13:00,1897.0,1478.0,96.0,1424.0,45.0,1343.0,1859.0
2019-01-04 14:00,1900.0,1691.0,19.0,1469.0,44.0,1363.0,1444.0
2019-01-04 15:00,1912.0,1723.0,1.0,1773.0,44.0,1359.0,981.0
2019-01-04 16:00,1983.0,1748.0,0.0,1857.0,44.0,1377.0,636.0
2019-01-04 17:00,2000.0,1795.0,0.0,1871.0,43.0,1382.0,399.0
2019-01-04 18:00,1998.0,1780.0,0.0,1816.0,43.0,1383.0,346.0
2019-01-04 19:00,2006.0,1799.0,0.0,1889.0,43.0,1383.0,234.0
2019-01-04 20:00,2005.0,1779.0,0.0,1760.0,43.0,1383.0,159.0
2019-01-04 21:00,2012.0,1792.0,0.0,1766.0,42.0,1382.0,113.0
2019-01-04 22:00,1988.0,1753.0,0.0,1608.0,42.0,1385.0,86.0
2019-01-04 23:00,1963.0,1726.0,0.0,1104.0,42.0,1392.0,48.0
2019-01-05 00:00,1963.0,1705.0,0.0,1081.0,42.0,1392.0,57.0
2019-01-05 01:00,1961.0,1692.0,0.0,1058.0,42.0,1392.0,112.0
2019-01-05 02:00,1906.0,1657.0,0.0,1102.0,41.0,1393.0,151.0
2019-01-05 03:00,1909.0,1673.0,0.0,1158.0,42.0,1393.0,124.0
2019-01-05 04:00,1899.0,1690.0,0.0,1150.0,42.0,1393.0,139.0
2019-01-05 05:00,1896.0,1689.0,0.0,1130.0,44.0,1394.0,189.0
2019-01-05 06:00,1705.0,1645.0,25.0,1132.0,44.0,1393.0,305.0
2019-01-05 07:00,1891.0,1648.0,157.0,1123.0,44.0,1393.0,328.0
2019-01-05 08:00,1904.0,1669.0,317.0,1222.0,43.0,1393.0,308.0
2019-01-05 09:00,1901.0,1701.0,410.0,1278.0,43.0,1392.0,291.0
2019-01-05 10:00,1904.0,1725.0,444.0,1245.0,42.0,1393.0,286.0
2019-01-05 11:00,1903.0,1720.0,417.0,1180.0,42.0,1393.0,345.0
2019-01-05 12:00,1894.0,1651.0,314.0,1003.0,42.0,1393.0,579.0
2019-01-05 13:00,1905.0,1544.0,149.0,1144.0,43.0,1393.0,602.0
2019-01-05 14:00,1911.0,1684.0,21.0,1284.0,42.0,1394.0,565.0
2019-01-05 15:00,1984.0,1734.0,0.0,1456.0,43.0,1395.0,805.0
2019-01-05 16:00,1827.0,1563.0,0.0,1335.0,43.0,1395.0,1391.0
2019-01-05 17:00,1561.0,1431.0,0.0,1508.0,41.0,1395.0,1597.0
2019-01-05 18:00,1562.0,1444.0,0.0,1465.0,41.0,1395.0,1673.0
2019-01-05 19:00,1563.0,1442.0,0.0,1260.0,42.0,1397.0,1642.0
2019-01-05 20:00,1616.0,1430.0,0.0,1142.0,41.0,1397.0,1643.0
2019-01-05 21:00,1613.0,1372.0,0.0,1001.0,40.0,1398.0,1818.0
2019-01-05 22:00,1531.0,1393.0,0.0,993.0,41.0,1398.0,1882.0
2019-01-05 23:00,1344.0,1423.0,0.0,1001.0,40.0,1397.0,1682.0
2019-01-06 00:00,1326.0,1470.0,0.0,1089.0,40.0,1397.0,1499.0
2019-01-06 01:00,1344.0,1497.0,0.0,963.0,39.0,1398.0,1422.0
2019-01-06 02:00,1304.0,1519.0,0.0,943.0,38.0,1397.0,1302.0
2019-01-06 03:00,1424.0,1414.0,0.0,1150.0,40.0,1397.0,960.0
2019-01-06 04:00,1490.0,1421.0,0.0,1193.0,40.0,1397.0,668.0
2019-01-06 05:00,1507.0,1587.0,0.0,1114.0,42.0,1397.0,504.0
2019-01-06 06:00,1745.0,1617.0,1.0,1173.0,42.0,1396.0,379.0
2019-01-06 07:00,1884.0,1699.0,24.0,1175.0,42.0,1395.0,332.0
2019-01-06 08:00,1891.0,1731.0,64.0,1242.0,46.0,1395.0,287.0
2019-01-06 09:00,1929.0,1755.0,111.0,1220.0,48.0,1395.0,369.0
2019-01-06 10:00,1965.0,1755.0,127.0,1167.0,50.0,1395.0,562.0
2019-01-06 11:00,1963.0,1752.0,108.0,1097.0,53.0,1395.0,830.0
2019-01-06 12:00,1927.0,1719.0,77.0,1026.0,53.0,1396.0,1114.0
2019-01-06 13:00,1761.0,1626.0,36.0,980.0,53.0,1395.0,1589.0
2019-01-06 14:00,1514.0,1400.0,4.0,1000.0,53.0,1396.0,2100.0
2019-01-06 15:00,1516.0,1409.0,0.0,796.0,53.0,1396.0,2349.0
2019-01-06 16:00,1527.0,1398.0,0.0,1002.0,52.0,1396.0,2343.0
2019-01-06 17:00,1531.0,1401.0,0.0,1059.0,50.0,1396.0,2335.0
2019-01-06 18:00,1534.0,1433.0,0.0,1064.0,50.0,1395.0,2268.0
2019-01-06 19:00,1537.0,1439.0,0.0,1166.0,51.0,1396.0,2241.0
2019-01-06 20:00,1528.0,1402.0,0.0,1078.0,52.0,1395.0,2202.0
2019-01-06 21:00,1548.0,1443.0,0.0,995.0,51.0,1394.0,2206.0
2019-01-06 22:00,1551.0,1457.0,0.0,978.0,50.0,1394.0,2162.0
2019-01-06 23:00,1351.0,1384.0,0.0,613.0,51.0,1395.0,2222.0
2019-01-07 00:00,1292.0,1404.0,0.0,683.0,50.0,1394.0,2192.0
2019-01-07 01:00,1293.0,1419.0,0.0,707.0,48.0,1395.0,2206.0
2019-01-07 02:00,1296.0,1445.0,0.0,763.0,49.0,1395.0,2200.0
2019-01-07 03:00,1296.0,1453.0,0.0,805.0,48.0,1394.0,2195.0
2019-01-07 04:00,1311.0,1373.0,0.0,776.0,50.0,1395.0,2215.0
2019-01-07 05:00,1462.0,1400.0,0.0,970.0,54.0,1395.0,2262.0
2019-01-07 06:00,1603.0,1512.0,2.0,1095.0,57.0,1395.0,2198.0
2019-01-07 07:00,1559.0,1517.0,34.0,1305.0,57.0,1352.0,2268.0
2019-01-07 08:00,1651.0,1510.0,102.0,1194.0,55.0,1329.0,2361.0
2019-01-07 09:00,1625.0,1412.0,187.0,1122.0,55.0,1339.0,2429.0
2019-01-07 10:00,1638.0,1423.0,221.0,1167.0,54.0,1350.0,2357.0
2019-01-07 11:00,1678.0,1425.0,214.0,1166.0,55.0,1359.0,2353.0
2019-01-07 12:00,1651.0,1401.0,199.0,1162.0,57.0,1364.0,2301.0
2019-01-07 13:00,1651.0,1393.0,112.0,1134.0,57.0,1370.0,2360.0
2019-01-07 14:00,1671.0,1412.0,22.0,1207.0,57.0,1341.0,2293.0
2019-01-07 15:00,1762.0,1429.0,0.0,1311.0,55.0,1362.0,2314.0
2019-01-07 16:00,1725.0,1377.0,0.0,1350.0,55.0,1380.0,2376.0
2019-01-07 17:00,1525.0,1395.0,0.0,1383.0,54.0,1384.0,2434.0
2019-01-07 18:00,1484.0,1379.0,0.0,1295.0,54.0,1385.0,2512.0
2019-01-07 19:00,1488.0,1396.0,0.0,1202.0,54.0,1386.0,2425.0
2019-01-07 20:00,1491.0,1392.0,0.0,923.0,55.0,1383.0,2360.0
2019-01-07 21:00,1513.0,1449.0,0.0,740.0,54.0,1386.0,2222.0
2019-01-07 22:00,1522.0,1430.0,0.0,969.0,54.0,1387.0,1989.0
2019-01-07 23:00,1740.0,1560.0,0.0,935.0,57.0,1389.0,1979.0
2019-01-08 00:00,1856.0,1732.0,0.0,800.0,57.0,1393.0,1795.0
2019-01-08 01:00,1867.0,1816.0,0.0,910.0,57.0,1394.0,1569.0
2019-01-08 02:00,1898.0,1905.0,0.0,1010.0,58.0,1394.0,1312.0
2019-01-08 03:00,1941.0,1865.0,0.0,1096.0,58.0,1393.0,1160.0
2019-01-08 04:00,1944.0,1831.0,0.0,1135.0,58.0,1393.0,1000.0
2019-01-08 05:00,1889.0,1937.0,0.0,1307.0,62.0,1393.0,1194.0
2019-01-08 06:00,1702.0,1860.0,16.0,1274.0,62.0,1392.0,1313.0
2019-01-08 07:00,1909.0,2011.0,123.0,1604.0,62.0,1392.0,958.0
2019-01-08 08:00,1983.0,2062.0,238.0,1621.0,62.0,1393.0,689.0
2019-01-08 09:00,1992.0,2088.0,322.0,1685.0,61.0,1393.0,519.0
2019-01-08 10:00,1999.0,2115.0,379.0,1722.0,61.0,1379.0,377.0
2019-01-08 11:00,2004.0,2118.0,372.0,1727.0,61.0,1382.0,294.0
2019-01-08 12:00,2013.0,2096.0,306.0,1654.0,62.0,1385.0,348.0
2019-01-08 13:00,2020.0,2006.0,154.0,1687.0,64.0,1384.0,404.0
2019-01-08 14:00,2019.0,1960.0,37.0,1785.0,62.0,1385.0,514.0
2019-01-08 15:00,2017.0,1947.0,1.0,1926.0,63.0,1390.0,641.0
2019-01-08 16:00,2013.0,1944.0,0.0,1858.0,62.0,1392.0,885.0
2019-01-08 17:00,2007.0,1979.0,0.0,1844.0,61.0,1393.0,966.0
2019-01-08 18:00,2010.0,1995.0,0.0,1930.0,59.0,1392.0,914.0
2019-01-08 19:00,2042.0,1983.0,0.0,1850.0,61.0,1392.0,873.0
2019-01-08 20:00,2047.0,1939.0,0.0,1537.0,63.0,1393.0,981.0
2019-01-08 21:00,2039.0,1935.0,0.0,1015.0,63.0,1394.0,1285.0
2019-01-08 22:00,1960.0,1910.0,0.0,914.0,63.0,1395.0,1441.0
2019-01-08 23:00,1954.0,1929.0,0.0,912.0,62.0,1395.0,1342.0
2019-01-09 00:00,1952.0,1813.0,0.0,960.0,62.0,1394.0,1200.0
2019-01-09 01:00,1937.0,1658.0,0.0,958.0,63.0,1394.0,1213.0
2019-01-09 02:00,1945.0,1727.0,0.0,975.0,62.0,1394.0,1014.0
2019-01-09 03:00,1954.0,1956.0,0.0,1004.0,62.0,1394.0,910.0
2019-01-09 04:00,2006.0,1976.0,0.0,1085.0,60.0,1394.0,894.0
2019-01-09 05:00,2039.0,2029.0,0.0,1484.0,63.0,1394.0,886.0
2019-01-09 06:00,2040.0,2075.0,17.0,1526.0,64.0,1393.0,881.0
2019-01-09 07:00,2042.0,2079.0,85.0,1591.0,65.0,1357.0,854.0
2019-01-09 08:00,2043.0,2079.0,189.0,1573.0,64.0,1253.0,730.0
2019-01-09 09:00,2043.0,2079.0,189.0,1573.0,64.0,1253.0,730.0
2019-01-09 10:00,2006.0,2125.0,263.0,1737.0,64.0,1320.0,431.0
2019-01-09 11:00,2033.0,2130.0,245.0,1725.0,65.0,1355.0,302.0
2019-01-09 12:00,2012.0,2121.0,144.0,1796.0,56.0,1358.0,325.0
2019-01-09 13:00,1989.0,2072.0,71.0,1601.0,61.0,1379.0,503.0
2019-01-09 14:00,2000.0,2111.0,14.0,1680.0,62.0,1383.0,566.0
2019-01-09 15:00,2027.0,2163.0,0.0,2069.0,63.0,1384.0,464.0
2019-01-09 16:00,2008.0,2171.0,0.0,2241.0,63.0,1386.0,406.0
2019-01-09 17:00,2010.0,2247.0,0.0,2198.0,62.0,1385.0,494.0
2019-01-09 18:00,2007.0,2244.0,0.0,2194.0,60.0,1386.0,625.0
2019-01-09 19:00,2039.0,2216.0,0.0,1933.0,61.0,1383.0,846.0
2019-01-09 20:00,2009.0,2213.0,0.0,1613.0,62.0,1382.0,1140.0
2019-01-09 21:00,2004.0,2249.0,0.0,1310.0,58.0,1383.0,1364.0
2019-01-09 22:00,1920.0,2256.0,0.0,1058.0,58.0,1393.0,1469.0
2019-01-09 23:00,1551.0,2252.0,0.0,1092.0,57.0,1395.0,1691.0
2019-01-10 00:00,1532.0,2259.0,0.0,1027.0,58.0,1395.0,1798.0
2019-01-10 01:00,1522.0,2209.0,0.0,862.0,57.0,1395.0,1968.0
2019-01-10 02:00,1501.0,2081.0,0.0,927.0,57.0,1395.0,2108.0
2019-01-10 03:00,1487.0,2180.0,0.0,1052.0,58.0,1395.0,2042.0
2019-01-10 04:00,1576.0,2303.0,0.0,1333.0,60.0,1395.0,1777.0
2019-01-10 05:00,1613.0,2269.0,0.0,1539.0,64.0,1393.0,1542.0
2019-01-10 06:00,1928.0,2271.0,1.0,1977.0,62.0,1394.0,1046.0
2019-01-10 07:00,2003.0,2209.0,13.0,2070.0,58.0,1343.0,884.0
2019-01-10 08:00,2029.0,2236.0,26.0,2163.0,65.0,1347.0,714.0
2019-01-10 09:00,2032.0,2258.0,49.0,2050.0,65.0,1345.0,493.0
2019-01-10 10:00,2021.0,2245.0,69.0,2231.0,62.0,1344.0,273.0
2019-01-10 11:00,2016.0,2168.0,95.0,2053.0,64.0,1347.0,344.0
2019-01-10 12:00,2014.0,2173.0,78.0,1820.0,66.0,1367.0,367.0
2019-01-10 13:00,2018.0,2219.0,37.0,1762.0,64.0,1374.0,367.0
2019-01-10 14:00,2028.0,2174.0,5.0,1834.0,64.0,1360.0,427.0
2019-01-10 15:00,2025.0,2219.0,0.0,1985.0,65.0,1366.0,493.0
2019-01-10 16:00,2025.0,2290.0,0.0,1976.0,66.0,1381.0,387.0
2019-01-10 17:00,2018.0,2247.0,0.0,1893.0,67.0,1381.0,393.0
2019-01-10 18:00,2022.0,2235.0,0.0,1742.0,67.0,1381.0,424.0
2019-01-10 19:00,2017.0,2260.0,0.0,1679.0,67.0,1380.0,375.0
2019-01-10 20:00,2012.0,2276.0,0.0,1657.0,65.0,1382.0,338.0
2019-01-10 21:00,2014.0,2250.0,0.0,1251.0,63.0,1382.0,426.0
2019-01-10 22:00,2007.0,2283.0,0.0,1398.0,61.0,1383.0,442.0
2019-01-10 23:00,1583.0,2217.0,0.0,1297.0,61.0,1389.0,442.0
2019-01-11 00:00,1579.0,2277.0,0.0,1183.0,60.0,1390.0,393.0
2019-01-11 01:00,1571.0,2307.0,0.0,1238.0,60.0,1390.0,367.0
2019-01-11 02:00,1569.0,2352.0,0.0,1367.0,60.0,1391.0,388.0
2019-01-11 03:00,1565.0,2301.0,0.0,1384.0,61.0,1391.0,700.0
2019-01-11 04:00,1579.0,2288.0,0.0,1161.0,63.0,1391.0,995.0
2019-01-11 05:00,1614.0,2272.0,0.0,1270.0,64.0,1391.0,1379.0
2019-01-11 06:00,1763.0,2272.0,0.0,1275.0,64.0,1388.0,1709.0
2019-01-11 07:00,1922.0,2303.0,3.0,1385.0,65.0,1377.0,1785.0
2019-01-11 08:00,1925.0,2313.0,9.0,1433.0,66.0,1375.0,1847.0
2019-01-11 09:00,1919.0,2303.0,34.0,1364.0,65.0,1374.0,1917.0
2019-01-11 10:00,1919.0,2334.0,57.0,1433.0,64.0,1341.0,1742.0
2019-01-11 11:00,1987.0,2383.0,69.0,1434.0,65.0,1352.0,1398.0
2019-01-11 12:00,2010.0,2331.0,64.0,1542.0,65.0,1374.0,1119.0
2019-01-11 13:00,2016.0,2316.0,38.0,1557.0,63.0,1382.0,925.0
2019-01-11 14:00,2019.0,2289.0,6.0,1650.0,63.0,1382.0,754.0
2019-01-11 15:00,2022.0,2336.0,0.0,1721.0,64.0,1383.0,657.0
2019-01-11 16:00,2028.0,2317.0,0.0,1547.0,65.0,1382.0,791.0
2019-01-11 17:00,2026.0,2291.0,0.0,1371.0,64.0,1382.0,699.0
2019-01-11 18:00,1955.0,2352.0,0.0,1415.0,62.0,1382.0,468.0
2019-01-11 19:00,1947.0,2354.0,0.0,1423.0,62.0,1382.0,344.0
2019-01-11 20:00,1948.0,2266.0,0.0,1323.0,61.0,1383.0,240.0
2019-01-11 21:00,1948.0,2278.0,0.0,1168.0,60.0,1382.0,140.0
2019-01-11 22:00,1950.0,2321.0,0.0,1173.0,58.0,1382.0,63.0
2019-01-11 23:00,1937.0,2270.0,0.0,1068.0,58.0,1382.0,71.0
2019-01-12 00:00,1930.0,2253.0,0.0,972.0,57.0,1383.0,128.0
2019-01-12 01:00,1912.0,2179.0,0.0,847.0,57.0,1390.0,323.0
2019-01-12 02:00,1876.0,2164.0,0.0,818.0,57.0,1391.0,517.0
2019-01-12 03:00,1823.0,2125.0,0.0,1035.0,57.0,1391.0,550.0
2019-01-12 04:00,1918.0,2082.0,0.0,970.0,57.0,1390.0,711.0
2019-01-12 05:00,1903.0,2127.0,0.0,964.0,58.0,1390.0,727.0
2019-01-12 06:00,1811.0,2331.0,5.0,1005.0,59.0,1390.0,795.0
2019-01-12 07:00,2016.0,2378.0,48.0,1308.0,59.0,1390.0,884.0
2019-01-12 08:00,2011.0,2306.0,106.0,1346.0,58.0,1389.0,1140.0
2019-01-12 09:00,1985.0,2239.0,153.0,1004.0,58.0,1390.0,1578.0
2019-01-12 10:00,1915.0,2192.0,209.0,964.0,58.0,1390.0,1760.0
2019-01-12 11:00,1904.0,2167.0,240.0,896.0,57.0,1390.0,1697.0
2019-01-12 12:00,1905.0,2091.0,209.0,1014.0,58.0,1389.0,1556.0
2019-01-12 13:00,1910.0,2239.0,117.0,1058.0,58.0,1389.0,1415.0
2019-01-12 14:00,1916.0,2360.0,27.0,1083.0,58.0,1389.0,1285.0
2019-01-12 15:00,2017.0,2371.0,0.0,1451.0,59.0,1389.0,1174.0
2019-01-12 16:00,2013.0,2333.0,0.0,1532.0,58.0,1389.0,1114.0
2019-01-12 17:00,2010.0,2373.0,0.0,1380.0,57.0,1389.0,1013.0
2019-01-12 18:00,2015.0,2408.0,0.0,1387.0,59.0,1389.0,769.0
2019-01-12 19:00,2012.0,2410.0,0.0,1264.0,57.0,1384.0,647.0
2019-01-12 20:00,2012.0,2490.0,0.0,1165.0,57.0,1382.0,421.0
2019-01-12 21:00,2013.0,2498.0,0.0,1010.0,55.0,1382.0,282.0
2019-01-12 22:00,2004.0,2247.0,0.0,988.0,55.0,1382.0,324.0
2019-01-12 23:00,1593.0,2242.0,0.0,995.0,55.0,1389.0,296.0
2019-01-13 00:00,1578.0,2235.0,0.0,955.0,55.0,1389.0,188.0
2019-01-13 01:00,1576.0,2220.0,0.0,972.0,55.0,1389.0,152.0
2019-01-13 02:00,1574.0,2237.0,0.0,952.0,54.0,1389.0,158.0
2019-01-13 03:00,1575.0,2219.0,0.0,1036.0,55.0,1389.0,99.0
2019-01-13 04:00,1593.0,2168.0,0.0,980.0,54.0,1389.0,147.0
2019-01-13 05:00,1602.0,2201.0,0.0,977.0,55.0,1389.0,161.0
2019-01-13 06:00,1756.0,2158.0,15.0,926.0,55.0,1389.0,159.0
2019-01-13 07:00,1996.0,2231.0,79.0,1045.0,58.0,1390.0,148.0
2019-01-13 08:00,2017.0,2197.0,151.0,1078.0,57.0,1390.0,166.0
2019-01-13 09:00,2020.0,2179.0,207.0,1134.0,57.0,1390.0,197.0
2019-01-13 10:00,1935.0,2111.0,259.0,1171.0,58.0,1390.0,247.0
2019-01-13 11:00,1921.0,2090.0,232.0,987.0,57.0,1390.0,277.0
2019-01-13 12:00,1880.0,2120.0,204.0,918.0,56.0,1390.0,343.0
2019-01-13 13:00,1781.0,2222.0,98.0,1062.0,56.0,1391.0,375.0
2019-01-13 14:00,1860.0,2247.0,22.0,1072.0,56.0,1391.0,436.0
2019-01-13 15:00,1941.0,2219.0,0.0,1230.0,56.0,1391.0,582.0
2019-01-13 16:00,2009.0,2146.0,0.0,1202.0,55.0,1391.0,760.0
2019-01-13 17:00,2016.0,2145.0,0.0,1237.0,56.0,1391.0,743.0
2019-01-13 18:00,2016.0,2154.0,0.0,1226.0,55.0,1391.0,769.0
2019-01-13 19:00,2021.0,2143.0,0.0,1197.0,55.0,1391.0,801.0
2019-01-13 20:00,1996.0,2061.0,0.0,1129.0,55.0,1391.0,917.0
2019-01-13 21:00,1925.0,1966.0,0.0,1035.0,53.0,1391.0,1036.0
2019-01-13 22:00,1926.0,1754.0,0.0,995.0,53.0,1391.0,1166.0
2019-01-13 23:00,1511.0,1661.0,0.0,926.0,53.0,1391.0,1244.0
2019-01-14 00:00,1507.0,1595.0,0.0,910.0,53.0,1391.0,1248.0
2019-01-14 01:00,1500.0,1548.0,0.0,797.0,52.0,1391.0,1221.0
2019-01-14 02:00,1507.0,1671.0,0.0,678.0,53.0,1391.0,1232.0
2019-01-14 03:00,1486.0,1792.0,0.0,653.0,53.0,1391.0,1440.0
2019-01-14 04:00,1552.0,1907.0,0.0,918.0,55.0,1391.0,1626.0
2019-01-14 05:00,1619.0,1939.0,0.0,1496.0,60.0,1390.0,1795.0
2019-01-14 06:00,1833.0,1925.0,19.0,1422.0,60.0,1391.0,1885.0
2019-01-14 07:00,1993.0,1958.0,81.0,1328.0,59.0,1362.0,1814.0
2019-01-14 08:00,1997.0,1957.0,132.0,1379.0,58.0,1340.0,1634.0
2019-01-14 09:00,1993.0,1948.0,193.0,1355.0,58.0,1334.0,1448.0
