Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40152,2023-08-01 00:00:00,239.88,0.0,33.0,24.0,27.0,28.0
40153,2023-08-01 01:00:00,233.84,0.0,34.0,24.0,27.0,27.0
40154,2023-08-01 02:00:00,325.47,0.0,1.0,23.0,27.0,27.0
40155,2023-08-01 03:00:00,333.58,0.0,0.0,22.0,27.0,27.0
40156,2023-08-01 04:00:00,310.11,0.0,0.0,29.0,28.0,28.0
40157,2023-08-01 05:00:00,300.78,5.0,0.0,35.0,28.0,28.0
40158,2023-08-01 06:00:00,322.41,6.0,0.0,31.0,29.0,30.0
40159,2023-08-01 07:00:00,324.69,6.0,0.0,30.0,30.0,30.0
40160,2023-08-01 08:00:00,305.02,6.0,0.0,37.0,33.0,31.0
40161,2023-08-01 09:00:00,255.79,6.0,15.0,44.0,36.0,31.0
40162,2023-08-01 10:00:00,260.67,6.0,14.0,42.0,39.0,31.0
40163,2023-08-01 11:00:00,258.12,6.0,24.0,34.0,38.0,31.0
40164,2023-08-01 12:00:00,208.71,6.0,66.0,28.0,38.0,31.0
40165,2023-08-01 13:00:00,190.65,6.0,80.0,32.0,38.0,31.0
40166,2023-08-01 14:00:00,188.1,6.0,69.0,42.0,38.0,30.0
40167,2023-08-01 15:00:00,164.25,6.0,101.0,45.0,38.0,31.0
40168,2023-08-01 16:00:00,96.56,6.0,307.0,42.0,36.0,31.0
40169,2023-08-01 17:00:00,93.49,6.0,315.0,42.0,35.0,30.0
40170,2023-08-01 18:00:00,86.05,6.0,347.0,56.0,34.0,30.0
40171,2023-08-01 19:00:00,105.81,1.0,204.0,53.0,33.0,29.0
40172,2023-08-01 20:00:00,211.68,0.0,30.0,43.0,32.0,28.0
40173,2023-08-01 21:00:00,267.48,0.0,0.0,41.0,31.0,27.0
40174,2023-08-01 22:00:00,194.77,0.0,0.0,39.0,17.0,13.0
40175,2023-08-01 23:00:00,159.35,0.0,0.0,55.0,16.0,13.0
