Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
41760,2023-10-07 00:00:00,190.76,0.0,0.0,34.0,13.0,11.0
41761,2023-10-07 01:00:00,181.82,0.0,0.0,34.0,13.0,10.0
41762,2023-10-07 02:00:00,166.23,0.0,0.0,62.0,17.0,16.0
41763,2023-10-07 03:00:00,120.4,0.0,0.0,66.0,13.0,10.0
41764,2023-10-07 04:00:00,184.88,0.0,0.0,33.0,13.0,10.0
41765,2023-10-07 05:00:00,82.91,0.0,33.0,96.0,14.0,11.0
41766,2023-10-07 06:00:00,80.79,0.0,24.0,108.0,14.0,11.0
41767,2023-10-07 07:00:00,86.66,0.0,7.0,108.0,13.0,11.0
41768,2023-10-07 08:00:00,95.58,0.0,0.0,108.0,14.0,12.0
41769,2023-10-07 09:00:00,95.58,0.0,0.0,108.0,14.0,12.0
41770,2023-10-07 10:00:00,106.29,0.0,0.0,108.0,16.0,14.0
41771,2023-10-07 11:00:00,98.86,0.0,0.0,103.0,14.0,12.0
41772,2023-10-07 12:00:00,95.58,0.0,0.0,108.0,14.0,12.0
41773,2023-10-07 13:00:00,66.31,0.0,94.0,107.0,14.0,12.0
41774,2023-10-07 14:00:00,81.47,0.0,22.0,106.0,13.0,11.0
41775,2023-10-07 15:00:00,124.49,0.0,18.0,105.0,21.0,20.0
41776,2023-10-07 16:00:00,74.76,0.0,92.0,103.0,16.0,14.0
41777,2023-10-07 17:00:00,75.56,0.0,91.0,101.0,16.0,14.0
41778,2023-10-07 18:00:00,67.19,0.0,92.0,105.0,14.0,12.0
41779,2023-10-07 19:00:00,56.73,0.0,152.0,99.0,14.0,11.0
41780,2023-10-07 20:00:00,56.52,0.0,147.0,100.0,13.0,11.0
41781,2023-10-07 21:00:00,79.73,0.0,87.0,102.0,17.0,15.0
41782,2023-10-07 22:00:00,129.48,0.0,0.0,64.0,13.0,11.0
41783,2023-10-07 23:00:00,190.76,0.0,0.0,34.0,13.0,11.0
