Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43368,2023-12-13 00:00:00,291.58,396.0,91.0,0.0,33.0,18.0
43369,2023-12-13 01:00:00,282.77,400.0,108.0,0.0,34.0,18.0
43370,2023-12-13 02:00:00,258.71,398.0,158.0,0.0,34.0,17.0
43371,2023-12-13 03:00:00,235.49,351.0,191.0,0.0,34.0,17.0
43372,2023-12-13 04:00:00,233.85,349.0,194.0,0.0,34.0,17.0
43373,2023-12-13 05:00:00,210.39,356.0,268.0,0.0,35.0,19.0
43374,2023-12-13 06:00:00,227.64,363.0,220.0,0.0,36.0,19.0
43375,2023-12-13 07:00:00,222.64,364.0,235.0,0.0,36.0,19.0
43376,2023-12-13 08:00:00,230.55,373.0,218.0,0.0,36.0,19.0
43377,2023-12-13 09:00:00,234.78,454.0,252.0,1.0,36.0,19.0
43378,2023-12-13 10:00:00,235.4,461.0,253.0,2.0,36.0,19.0
43379,2023-12-13 11:00:00,279.5,534.0,157.0,1.0,35.0,19.0
43380,2023-12-13 12:00:00,282.16,534.0,153.0,0.0,34.0,20.0
43381,2023-12-13 13:00:00,284.86,534.0,145.0,0.0,37.0,22.0
43382,2023-12-13 14:00:00,253.66,534.0,233.0,0.0,36.0,19.0
43383,2023-12-13 15:00:00,252.73,534.0,236.0,0.0,36.0,19.0
43384,2023-12-13 16:00:00,229.13,534.0,323.0,0.0,37.0,21.0
43385,2023-12-13 17:00:00,214.75,441.0,314.0,0.0,35.0,18.0
43386,2023-12-13 18:00:00,213.23,434.0,317.0,0.0,36.0,20.0
43387,2023-12-13 19:00:00,249.9,434.0,197.0,0.0,35.0,18.0
43388,2023-12-13 20:00:00,250.63,434.0,196.0,0.0,34.0,18.0
43389,2023-12-13 21:00:00,256.7,432.0,178.0,0.0,35.0,18.0
43390,2023-12-13 22:00:00,258.09,431.0,175.0,0.0,34.0,18.0
43391,2023-12-13 23:00:00,245.52,429.0,209.0,0.0,34.0,19.0
