Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43512,2023-12-19 00:00:00,307.63,151.0,5.0,104.0,25.0,17.0
43513,2023-12-19 01:00:00,309.61,151.0,0.0,106.0,23.0,16.0
43514,2023-12-19 02:00:00,302.96,151.0,0.0,113.0,22.0,16.0
43515,2023-12-19 03:00:00,301.08,151.0,1.0,114.0,22.0,16.0
43516,2023-12-19 04:00:00,186.7,149.0,211.0,114.0,22.0,16.0
43517,2023-12-19 05:00:00,107.93,101.0,504.0,113.0,28.0,19.0
43518,2023-12-19 06:00:00,42.97,0.0,678.0,111.0,28.0,17.0
43519,2023-12-19 07:00:00,46.02,0.0,726.0,109.0,33.0,21.0
43520,2023-12-19 08:00:00,46.3,0.0,723.0,109.0,34.0,21.0
43521,2023-12-19 09:00:00,44.09,0.0,742.0,106.0,32.0,19.0
43522,2023-12-19 10:00:00,45.28,0.0,690.0,107.0,32.0,19.0
43523,2023-12-19 11:00:00,46.16,0.0,689.0,105.0,32.0,20.0
43524,2023-12-19 12:00:00,46.41,0.0,689.0,99.0,32.0,20.0
43525,2023-12-19 13:00:00,48.8,0.0,689.0,90.0,34.0,22.0
43526,2023-12-19 14:00:00,49.75,0.0,689.0,91.0,35.0,23.0
43527,2023-12-19 15:00:00,50.03,0.0,689.0,85.0,35.0,23.0
43528,2023-12-19 16:00:00,50.1,0.0,694.0,80.0,35.0,23.0
43529,2023-12-19 17:00:00,49.68,0.0,689.0,71.0,34.0,22.0
43530,2023-12-19 18:00:00,50.7,0.0,603.0,66.0,32.0,20.0
43531,2023-12-19 19:00:00,45.6,0.0,603.0,70.0,27.0,16.0
43532,2023-12-19 20:00:00,46.86,0.0,549.0,64.0,24.0,16.0
43533,2023-12-19 21:00:00,52.79,0.0,413.0,72.0,22.0,17.0
43534,2023-12-19 22:00:00,57.2,0.0,349.0,68.0,22.0,17.0
43535,2023-12-19 23:00:00,60.9,0.0,332.0,63.0,23.0,18.0
