UTC time,nat_gas,hydro,wind,biomass,unknown
2023-02-27 00:00:00,404.0,355.0,3.0,32.0,21.0
2023-02-27 01:00:00,405.0,355.0,1.0,31.0,19.0
2023-02-27 02:00:00,405.0,355.0,0.0,33.0,19.0
2023-02-27 03:00:00,409.0,355.0,0.0,33.0,19.0
2023-02-27 04:00:00,422.0,441.0,0.0,32.0,17.0
2023-02-27 05:00:00,603.0,444.0,0.0,34.0,17.0
2023-02-27 06:00:00,618.0,445.0,0.0,36.0,20.0
2023-02-27 07:00:00,797.0,609.0,0.0,35.0,18.0
2023-02-27 08:00:00,852.0,561.0,1.0,35.0,18.0
2023-02-27 09:00:00,854.0,560.0,0.0,35.0,19.0
2023-02-27 10:00:00,852.0,519.0,0.0,34.0,19.0
2023-02-27 11:00:00,787.0,446.0,1.0,41.0,30.0
2023-02-27 12:00:00,739.0,372.0,2.0,39.0,28.0
2023-02-27 13:00:00,637.0,372.0,1.0,42.0,28.0
2023-02-27 14:00:00,637.0,372.0,2.0,49.0,35.0
2023-02-27 15:00:00,699.0,555.0,4.0,36.0,19.0
2023-02-27 16:00:00,854.0,562.0,12.0,36.0,19.0
2023-02-27 17:00:00,858.0,562.0,20.0,40.0,24.0
2023-02-27 18:00:00,856.0,474.0,17.0,39.0,23.0
2023-02-27 19:00:00,831.0,424.0,15.0,36.0,20.0
2023-02-27 20:00:00,543.0,375.0,18.0,34.0,20.0
2023-02-27 21:00:00,493.0,373.0,27.0,31.0,20.0
2023-02-27 22:00:00,437.0,373.0,28.0,30.0,19.0
2023-02-27 23:00:00,327.0,317.0,30.0,27.0,16.0
