Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36528,2023-03-03 00:00:00,178.87,323.0,307.0,52.0,26.0,18.0
36529,2023-03-03 01:00:00,178.12,322.0,308.0,53.0,26.0,18.0
36530,2023-03-03 02:00:00,178.99,327.0,308.0,56.0,27.0,19.0
36531,2023-03-03 03:00:00,182.54,348.0,308.0,67.0,34.0,24.0
36532,2023-03-03 04:00:00,177.12,352.0,329.0,71.0,35.0,23.0
36533,2023-03-03 05:00:00,149.56,376.0,524.0,66.0,41.0,27.0
36534,2023-03-03 06:00:00,135.68,377.0,645.0,56.0,44.0,29.0
36535,2023-03-03 07:00:00,133.28,377.0,668.0,57.0,44.0,30.0
36536,2023-03-03 08:00:00,133.44,377.0,652.0,66.0,43.0,28.0
36537,2023-03-03 09:00:00,132.6,377.0,669.0,54.0,42.0,27.0
36538,2023-03-03 10:00:00,128.51,364.0,674.0,46.0,37.0,21.0
36539,2023-03-03 11:00:00,137.37,359.0,618.0,35.0,41.0,27.0
36540,2023-03-03 12:00:00,144.16,357.0,564.0,36.0,40.0,27.0
36541,2023-03-03 13:00:00,144.44,357.0,559.0,37.0,42.0,27.0
36542,2023-03-03 14:00:00,146.55,356.0,523.0,51.0,39.0,24.0
36543,2023-03-03 15:00:00,155.48,357.0,447.0,73.0,40.0,25.0
36544,2023-03-03 16:00:00,154.87,358.0,459.0,62.0,36.0,22.0
36545,2023-03-03 17:00:00,169.62,369.0,383.0,83.0,44.0,31.0
36546,2023-03-03 18:00:00,189.38,413.0,324.0,87.0,44.0,30.0
36547,2023-03-03 19:00:00,205.39,409.0,248.0,91.0,41.0,29.0
36548,2023-03-03 20:00:00,188.14,348.0,267.0,90.0,39.0,29.0
36549,2023-03-03 21:00:00,150.54,267.0,344.0,91.0,36.0,29.0
36550,2023-03-03 22:00:00,82.95,131.0,450.0,90.0,26.0,19.0
36551,2023-03-03 23:00:00,20.87,0.0,363.0,89.0,26.0,18.0
