Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36816,2023-03-15 00:00:00,164.99,152.0,407.0,26.0,28.0,19.0
36817,2023-03-15 01:00:00,165.75,152.0,406.0,35.0,30.0,22.0
36818,2023-03-15 02:00:00,185.05,152.0,318.0,39.0,30.0,20.0
36819,2023-03-15 03:00:00,185.15,151.0,315.0,37.0,31.0,19.0
36820,2023-03-15 04:00:00,144.77,151.0,507.0,36.0,33.0,20.0
36821,2023-03-15 05:00:00,162.88,192.0,511.0,32.0,34.0,20.0
36822,2023-03-15 06:00:00,197.33,259.0,466.0,39.0,36.0,22.0
36823,2023-03-15 07:00:00,186.85,267.0,520.0,61.0,38.0,25.0
36824,2023-03-15 08:00:00,193.65,266.0,470.0,60.0,34.0,21.0
36825,2023-03-15 09:00:00,204.48,265.0,414.0,63.0,33.0,21.0
36826,2023-03-15 10:00:00,205.1,258.0,387.0,75.0,30.0,21.0
36827,2023-03-15 11:00:00,209.25,282.0,398.0,90.0,30.0,24.0
36828,2023-03-15 12:00:00,155.17,181.0,481.0,89.0,30.0,24.0
36829,2023-03-15 13:00:00,139.32,157.0,521.0,89.0,33.0,24.0
36830,2023-03-15 14:00:00,121.22,157.0,696.0,72.0,35.0,24.0
36831,2023-03-15 15:00:00,122.35,158.0,712.0,54.0,38.0,24.0
36832,2023-03-15 16:00:00,117.13,157.0,785.0,36.0,39.0,24.0
36833,2023-03-15 17:00:00,101.18,157.0,1055.0,36.0,44.0,30.0
36834,2023-03-15 18:00:00,119.31,160.0,784.0,40.0,42.0,26.0
36835,2023-03-15 19:00:00,141.78,157.0,543.0,38.0,35.0,20.0
36836,2023-03-15 20:00:00,129.26,158.0,636.0,30.0,32.0,18.0
36837,2023-03-15 21:00:00,193.9,157.0,311.0,21.0,30.0,18.0
36838,2023-03-15 22:00:00,173.99,151.0,373.0,14.0,28.0,17.0
36839,2023-03-15 23:00:00,138.97,151.0,575.0,11.0,30.0,21.0
