Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36096,2023-02-13 00:00:00,150.21,201.0,295.0,24.0,26.0,18.0
36097,2023-02-13 01:00:00,147.08,201.0,295.0,36.0,26.0,18.0
36098,2023-02-13 02:00:00,146.83,201.0,295.0,36.0,27.0,18.0
36099,2023-02-13 03:00:00,138.99,200.0,331.0,30.0,31.0,19.0
36100,2023-02-13 04:00:00,112.63,200.0,472.0,30.0,33.0,19.0
36101,2023-02-13 05:00:00,100.59,207.0,587.0,22.0,35.0,19.0
36102,2023-02-13 06:00:00,93.3,208.0,662.0,17.0,36.0,19.0
36103,2023-02-13 07:00:00,106.86,256.0,663.0,18.0,37.0,20.0
36104,2023-02-13 08:00:00,107.7,257.0,663.0,17.0,37.0,21.0
36105,2023-02-13 09:00:00,116.31,260.0,590.0,20.0,36.0,20.0
36106,2023-02-13 10:00:00,137.79,317.0,539.0,27.0,38.0,22.0
36107,2023-02-13 11:00:00,148.82,317.0,477.0,23.0,37.0,23.0
36108,2023-02-13 12:00:00,148.38,317.0,476.0,20.0,35.0,20.0
36109,2023-02-13 13:00:00,150.57,316.0,475.0,16.0,40.0,25.0
36110,2023-02-13 14:00:00,145.84,317.0,497.0,17.0,38.0,22.0
36111,2023-02-13 15:00:00,158.87,386.0,508.0,23.0,37.0,21.0
36112,2023-02-13 16:00:00,158.38,386.0,508.0,26.0,37.0,21.0
36113,2023-02-13 17:00:00,125.6,265.0,560.0,19.0,44.0,30.0
36114,2023-02-13 18:00:00,116.22,257.0,572.0,43.0,37.0,23.0
36115,2023-02-13 19:00:00,117.7,255.0,548.0,54.0,34.0,23.0
36116,2023-02-13 20:00:00,110.23,187.0,445.0,51.0,29.0,20.0
36117,2023-02-13 21:00:00,110.57,179.0,414.0,61.0,29.0,20.0
36118,2023-02-13 22:00:00,111.11,150.0,343.0,60.0,30.0,20.0
36119,2023-02-13 23:00:00,119.68,150.0,304.0,54.0,28.0,19.0
