UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-04 00:00:00,0.0,460.0,9.0,17.0,15.0
2023-05-04 01:00:00,0.0,460.0,14.0,17.0,15.0
2023-05-04 02:00:00,0.0,461.0,12.0,17.0,15.0
2023-05-04 03:00:00,0.0,463.0,5.0,18.0,15.0
2023-05-04 04:00:00,0.0,637.0,2.0,18.0,15.0
2023-05-04 05:00:00,0.0,733.0,2.0,18.0,17.0
2023-05-04 06:00:00,0.0,656.0,5.0,18.0,17.0
2023-05-04 07:00:00,0.0,511.0,4.0,18.0,16.0
2023-05-04 08:00:00,0.0,476.0,6.0,18.0,17.0
2023-05-04 09:00:00,0.0,471.0,5.0,27.0,27.0
2023-05-04 10:00:00,0.0,469.0,9.0,23.0,21.0
2023-05-04 11:00:00,0.0,470.0,15.0,18.0,17.0
2023-05-04 12:00:00,0.0,470.0,17.0,18.0,17.0
2023-05-04 13:00:00,0.0,461.0,22.0,22.0,21.0
2023-05-04 14:00:00,0.0,477.0,29.0,19.0,18.0
2023-05-04 15:00:00,0.0,538.0,28.0,19.0,17.0
2023-05-04 16:00:00,0.0,724.0,32.0,19.0,17.0
2023-05-04 17:00:00,0.0,742.0,20.0,18.0,16.0
2023-05-04 18:00:00,0.0,686.0,11.0,20.0,19.0
2023-05-04 19:00:00,0.0,535.0,16.0,19.0,18.0
2023-05-04 20:00:00,0.0,461.0,17.0,17.0,15.0
2023-05-04 21:00:00,0.0,496.0,23.0,18.0,17.0
2023-05-04 22:00:00,0.0,548.0,26.0,18.0,17.0
2023-05-04 23:00:00,0.0,553.0,22.0,18.0,17.0
