Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
38976,2023-06-13 00:00:00,112.08,1.0,84.0,12.0,10.0,12.0
38977,2023-06-13 01:00:00,131.51,1.0,92.0,7.0,13.0,16.0
38978,2023-06-13 02:00:00,114.26,1.0,88.0,6.0,10.0,12.0
38979,2023-06-13 03:00:00,117.91,1.0,88.0,2.0,10.0,12.0
38980,2023-06-13 04:00:00,123.04,5.0,105.0,1.0,11.0,13.0
38981,2023-06-13 05:00:00,121.49,6.0,118.0,0.0,11.0,14.0
38982,2023-06-13 06:00:00,130.03,6.0,106.0,0.0,11.0,14.0
38983,2023-06-13 07:00:00,378.29,6.0,10.0,0.0,11.0,14.0
38984,2023-06-13 08:00:00,478.37,6.0,0.0,1.0,10.0,13.0
38985,2023-06-13 09:00:00,406.56,6.0,0.0,6.0,11.0,13.0
38986,2023-06-13 10:00:00,320.57,6.0,0.0,16.0,11.0,13.0
38987,2023-06-13 11:00:00,269.91,6.0,0.0,25.0,11.0,13.0
38988,2023-06-13 12:00:00,161.5,6.0,16.0,50.0,11.0,13.0
38989,2023-06-13 13:00:00,114.41,6.0,51.0,62.0,10.0,13.0
38990,2023-06-13 14:00:00,77.53,6.0,172.0,55.0,11.0,14.0
38991,2023-06-13 15:00:00,68.38,6.0,242.0,42.0,11.0,14.0
38992,2023-06-13 16:00:00,67.98,6.0,361.0,36.0,17.0,20.0
38993,2023-06-13 17:00:00,56.59,6.0,455.0,25.0,14.0,17.0
38994,2023-06-13 18:00:00,58.8,6.0,455.0,18.0,15.0,18.0
38995,2023-06-13 19:00:00,70.55,6.0,264.0,16.0,12.0,14.0
38996,2023-06-13 20:00:00,89.56,6.0,175.0,13.0,11.0,14.0
38997,2023-06-13 21:00:00,102.03,1.0,104.0,8.0,10.0,12.0
38998,2023-06-13 22:00:00,283.75,1.0,12.0,7.0,11.0,13.0
38999,2023-06-13 23:00:00,381.16,1.0,0.0,7.0,11.0,13.0
