UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-31 00:00:00,66.0,829.0,25.0,29.0,20.0
2023-12-31 01:00:00,65.0,829.0,11.0,29.0,20.0
2023-12-31 02:00:00,65.0,829.0,8.0,28.0,17.0
2023-12-31 03:00:00,65.0,829.0,4.0,29.0,17.0
2023-12-31 04:00:00,72.0,830.0,5.0,30.0,17.0
2023-12-31 05:00:00,85.0,916.0,7.0,31.0,17.0
2023-12-31 06:00:00,85.0,920.0,2.0,34.0,19.0
2023-12-31 07:00:00,115.0,920.0,1.0,36.0,20.0
2023-12-31 08:00:00,145.0,920.0,0.0,36.0,20.0
2023-12-31 09:00:00,147.0,920.0,1.0,36.0,20.0
2023-12-31 10:00:00,147.0,920.0,3.0,36.0,20.0
2023-12-31 11:00:00,147.0,920.0,1.0,35.0,20.0
2023-12-31 12:00:00,147.0,920.0,1.0,35.0,20.0
2023-12-31 13:00:00,147.0,921.0,5.0,36.0,20.0
2023-12-31 14:00:00,147.0,921.0,5.0,36.0,20.0
2023-12-31 15:00:00,147.0,921.0,6.0,36.0,20.0
2023-12-31 16:00:00,138.0,921.0,7.0,36.0,20.0
2023-12-31 17:00:00,125.0,920.0,9.0,36.0,20.0
2023-12-31 18:00:00,126.0,920.0,11.0,36.0,20.0
2023-12-31 19:00:00,114.0,920.0,16.0,35.0,20.0
2023-12-31 20:00:00,85.0,920.0,15.0,34.0,20.0
2023-12-31 21:00:00,85.0,920.0,19.0,35.0,20.0
2023-12-31 22:00:00,80.0,833.0,16.0,32.0,18.0
2023-12-31 23:00:00,65.0,834.0,22.0,27.0,15.0
