UTC time,nat_gas,hydro,wind,biomass,unknown
2023-02-03 00:00:00,320.0,497.0,10.0,34.0,20.0
2023-02-03 01:00:00,322.0,501.0,25.0,41.0,30.0
2023-02-03 02:00:00,321.0,501.0,25.0,35.0,20.0
2023-02-03 03:00:00,322.0,501.0,18.0,36.0,20.0
2023-02-03 04:00:00,319.0,509.0,13.0,37.0,21.0
2023-02-03 05:00:00,333.0,751.0,5.0,36.0,20.0
2023-02-03 06:00:00,476.0,736.0,0.0,36.0,20.0
2023-02-03 07:00:00,476.0,821.0,0.0,36.0,20.0
2023-02-03 08:00:00,476.0,823.0,0.0,36.0,20.0
2023-02-03 09:00:00,411.0,871.0,0.0,36.0,19.0
2023-02-03 10:00:00,411.0,788.0,0.0,37.0,21.0
2023-02-03 11:00:00,507.0,745.0,0.0,40.0,26.0
2023-02-03 12:00:00,507.0,828.0,1.0,43.0,31.0
2023-02-03 13:00:00,507.0,744.0,2.0,41.0,26.0
2023-02-03 14:00:00,508.0,754.0,10.0,37.0,21.0
2023-02-03 15:00:00,506.0,742.0,10.0,36.0,20.0
2023-02-03 16:00:00,428.0,786.0,5.0,36.0,20.0
2023-02-03 17:00:00,427.0,750.0,10.0,38.0,22.0
2023-02-03 18:00:00,428.0,715.0,23.0,39.0,23.0
2023-02-03 19:00:00,425.0,655.0,15.0,38.0,22.0
2023-02-03 20:00:00,325.0,631.0,33.0,36.0,19.0
2023-02-03 21:00:00,325.0,612.0,24.0,38.0,23.0
2023-02-03 22:00:00,322.0,613.0,19.0,40.0,25.0
2023-02-03 23:00:00,241.0,532.0,55.0,34.0,19.0
