UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-29 00:00:00,0.0,686.0,67.0,24.0,19.0
2023-12-29 01:00:00,0.0,686.0,72.0,24.0,19.0
2023-12-29 02:00:00,0.0,729.0,61.0,23.0,17.0
2023-12-29 03:00:00,0.0,745.0,63.0,23.0,17.0
2023-12-29 04:00:00,0.0,834.0,85.0,23.0,18.0
2023-12-29 05:00:00,0.0,833.0,107.0,27.0,18.0
2023-12-29 06:00:00,0.0,917.0,111.0,31.0,20.0
2023-12-29 07:00:00,0.0,919.0,109.0,31.0,20.0
2023-12-29 08:00:00,0.0,920.0,108.0,31.0,20.0
2023-12-29 09:00:00,0.0,920.0,105.0,31.0,20.0
2023-12-29 10:00:00,0.0,921.0,98.0,31.0,20.0
2023-12-29 11:00:00,0.0,920.0,78.0,30.0,20.0
2023-12-29 12:00:00,0.0,920.0,61.0,30.0,19.0
2023-12-29 13:00:00,0.0,900.0,59.0,31.0,19.0
2023-12-29 14:00:00,0.0,899.0,70.0,31.0,19.0
2023-12-29 15:00:00,0.0,918.0,77.0,31.0,19.0
2023-12-29 16:00:00,0.0,920.0,80.0,31.0,20.0
2023-12-29 17:00:00,0.0,831.0,86.0,31.0,20.0
2023-12-29 18:00:00,0.0,832.0,96.0,30.0,19.0
2023-12-29 19:00:00,0.0,832.0,98.0,30.0,19.0
2023-12-29 20:00:00,0.0,833.0,96.0,26.0,19.0
2023-12-29 21:00:00,0.0,832.0,96.0,26.0,19.0
2023-12-29 22:00:00,0.0,694.0,91.0,26.0,19.0
2023-12-29 23:00:00,0.0,692.0,93.0,25.0,19.0
