UTC time,nat_gas,hydro,wind,biomass,unknown
2023-07-29 00:00:00,1.0,27.0,4.0,15.0,12.0
2023-07-29 01:00:00,1.0,1.0,6.0,14.0,12.0
2023-07-29 02:00:00,1.0,0.0,6.0,14.0,12.0
2023-07-29 03:00:00,1.0,0.0,4.0,15.0,12.0
2023-07-29 04:00:00,1.0,0.0,3.0,15.0,12.0
2023-07-29 05:00:00,1.0,0.0,8.0,15.0,13.0
2023-07-29 06:00:00,0.0,0.0,13.0,15.0,13.0
2023-07-29 07:00:00,0.0,0.0,18.0,15.0,12.0
2023-07-29 08:00:00,0.0,0.0,21.0,16.0,13.0
2023-07-29 09:00:00,0.0,0.0,30.0,17.0,14.0
2023-07-29 10:00:00,0.0,0.0,44.0,18.0,15.0
2023-07-29 11:00:00,0.0,0.0,48.0,18.0,15.0
2023-07-29 12:00:00,0.0,0.0,48.0,17.0,14.0
2023-07-29 13:00:00,0.0,0.0,45.0,16.0,13.0
2023-07-29 14:00:00,1.0,0.0,37.0,16.0,13.0
2023-07-29 15:00:00,1.0,0.0,28.0,15.0,13.0
2023-07-29 16:00:00,1.0,192.0,15.0,16.0,14.0
2023-07-29 17:00:00,1.0,273.0,7.0,16.0,14.0
2023-07-29 18:00:00,1.0,379.0,8.0,16.0,14.0
2023-07-29 19:00:00,1.0,437.0,14.0,18.0,13.0
2023-07-29 20:00:00,1.0,201.0,17.0,20.0,12.0
2023-07-29 21:00:00,1.0,26.0,11.0,19.0,12.0
2023-07-29 22:00:00,0.0,0.0,7.0,16.0,12.0
2023-07-29 23:00:00,0.0,0.0,7.0,15.0,12.0
