UTC time,nat_gas,hydro,wind,biomass,unknown
2023-11-02 00:00:00,0.0,0.0,4.0,22.0,12.0
2023-11-02 01:00:00,0.0,0.0,8.0,22.0,11.0
2023-11-02 02:00:00,0.0,0.0,10.0,22.0,10.0
2023-11-02 03:00:00,0.0,0.0,17.0,23.0,11.0
2023-11-02 04:00:00,0.0,0.0,22.0,27.0,15.0
2023-11-02 05:00:00,0.0,0.0,24.0,28.0,16.0
2023-11-02 06:00:00,0.0,169.0,22.0,27.0,16.0
2023-11-02 07:00:00,0.0,151.0,22.0,28.0,17.0
2023-11-02 08:00:00,0.0,108.0,17.0,27.0,17.0
2023-11-02 09:00:00,0.0,190.0,18.0,26.0,17.0
2023-11-02 10:00:00,0.0,162.0,15.0,25.0,16.0
2023-11-02 11:00:00,0.0,329.0,15.0,24.0,16.0
2023-11-02 12:00:00,0.0,413.0,14.0,23.0,16.0
2023-11-02 13:00:00,0.0,424.0,18.0,27.0,21.0
2023-11-02 14:00:00,0.0,521.0,21.0,24.0,13.0
2023-11-02 15:00:00,0.0,493.0,33.0,27.0,14.0
2023-11-02 16:00:00,0.0,512.0,33.0,30.0,14.0
2023-11-02 17:00:00,0.0,471.0,52.0,31.0,14.0
2023-11-02 18:00:00,0.0,475.0,52.0,31.0,14.0
2023-11-02 19:00:00,0.0,506.0,47.0,29.0,15.0
2023-11-02 20:00:00,0.0,76.0,49.0,26.0,14.0
2023-11-02 21:00:00,0.0,0.0,51.0,25.0,16.0
2023-11-02 22:00:00,0.0,0.0,61.0,26.0,18.0
2023-11-02 23:00:00,0.0,0.0,70.0,15.0,9.0
